Gene1	Gene2	corVal	pValue
G11	G8	0.181312803732802	0.0209415129955838
G8	G11	0.181312803732802	0.0209415129955838
G11	G15	0.181259777529313	0.0209796461680099
G15	G11	0.181259777529312	0.0209796461680101
G50	G48	0.181184981545908	0.0210335367166282
G48	G50	0.181184981545908	0.0210335367166283
G8	G3	0.179223598727689	0.0224899867172209
G3	G8	0.179223598727689	0.0224899867172211
G17	G18	0.178838651771388	0.0227858078572629
G18	G17	0.178838651771388	0.022785807857263
G11	G3	0.177686841820258	0.0236910257723944
G3	G11	0.177686841820258	0.0236910257723944
G14	G39	0.177297468830021	0.0240039482368239
G39	G14	0.177297468830021	0.0240039482368241
G9	G20	0.176278319528953	0.0248398532700789
G20	G9	0.176278319528953	0.024839853270079
G5	G48	0.175960653683671	0.0251054554510247
G48	G5	0.175960653683671	0.0251054554510248
G46	G43	0.17551775063727	0.0254798317255049
G43	G46	0.17551775063727	0.0254798317255052
G4	G35	0.173911186585216	0.0268782486608237
G35	G4	0.173911186585216	0.0268782486608238
G30	G31	0.171386234691903	0.0292085829681508
G31	G30	0.171386234691902	0.0292085829681509
G4	G6	0.17008216835444	0.0304781403794262
G6	G4	0.17008216835444	0.0304781403794262
G19	G4	0.169414430507781	0.0311461854066527
G4	G19	0.169414430507781	0.0311461854066528
G17	G9	0.168824400614802	0.0317468062173494
G9	G17	0.168824400614802	0.0317468062173494
G19	G48	0.167715403185698	0.0329023534590365
G48	G19	0.167715403185698	0.0329023534590365
G42	G9	0.165454826367294	0.0353685610353237
G9	G42	0.165454826367294	0.0353685610353237
G7	G28	0.163982763455536	0.0370571300987844
G28	G7	0.163982763455536	0.0370571300987846
G20	G7	0.162111861773677	0.0393008616311096
G7	G20	0.162111861773677	0.0393008616311097
G30	G35	0.161429639349753	0.0401469749396017
G35	G30	0.161429639349753	0.0401469749396018
G33	G21	0.161229893591472	0.0403975833087358
G21	G33	0.161229893591472	0.0403975833087358
G15	G21	0.160191511531466	0.0417216407274208
G21	G15	0.160191511531466	0.0417216407274209
G8	G50	0.160100064257892	0.041839970387862
G50	G8	0.160100064257892	0.041839970387862
G34	G19	0.158748837336659	0.0436214613292957
G19	G34	0.158748837336659	0.043621461329296
G38	G14	0.156817214031323	0.0462780164023108
G14	G38	0.156817214031323	0.0462780164023109
G26	G23	0.156192640927966	0.0471653379719332
G23	G26	0.156192640927966	0.0471653379719333
G48	G38	0.155348433103349	0.0483871788251606
G38	G48	0.155348433103349	0.0483871788251606
G26	G38	0.155083434602686	0.0487761051471528
G38	G26	0.155083434602686	0.0487761051471528
G17	G4	0.154845827457686	0.0491270376489532
G4	G17	0.154845827457686	0.0491270376489532
G19	G21	0.154731887989766	0.0492960629999152
G21	G19	0.154731887989766	0.0492960629999152
G37	G12	0.154625086114836	0.049454938576638
G12	G37	0.154625086114836	0.0494549385766381
G43	G24	0.154415965775921	0.0497672526456814
G24	G43	0.154415965775921	0.0497672526456814
G19	G3	0.153557948737593	0.0510658728084167
G3	G19	0.153557948737593	0.0510658728084167
G43	G9	0.151674969537962	0.0540144851446719
G9	G43	0.151674969537962	0.0540144851446721
G37	G44	0.150695109941119	0.0556037182244263
G44	G37	0.150695109941119	0.0556037182244265
G3	G29	0.149210842540976	0.0580843933046449
G29	G3	0.149210842540976	0.0580843933046453
G32	G17	0.148925475229615	0.0585716198642977
G17	G32	0.148925475229615	0.0585716198642977
G48	G3	0.145986378106908	0.0637880463221509
G3	G48	0.145986378106908	0.0637880463221512
G37	G47	0.145623607711859	0.0644574769923111
G47	G37	0.145623607711859	0.0644574769923112
G31	G23	0.145010843744278	0.0656012663070846
G23	G31	0.145010843744278	0.0656012663070848
G3	G32	0.144636586741342	0.066307973298998
G32	G3	0.144636586741342	0.0663079732989981
G39	G22	0.144226555276009	0.0670893521561372
G22	G39	0.144226555276009	0.0670893521561372
G45	G32	0.143127816457656	0.0692202411816059
G32	G45	0.143127816457656	0.0692202411816059
G8	G45	0.143078130681894	0.0693178881564642
G45	G8	0.143078130681894	0.0693178881564644
G5	G22	0.142750880966886	0.0699638319651541
G22	G5	0.142750880966886	0.0699638319651543
G36	G39	0.142734544990523	0.0699962046416762
G39	G36	0.142734544990523	0.0699962046416765
G17	G47	0.142439171209758	0.070583644557853
G47	G17	0.142439171209758	0.0705836445578531
G32	G15	0.141262362546621	0.0729639757939828
G15	G32	0.141262362546621	0.0729639757939828
G18	G22	0.140624381428375	0.074281372583358
G22	G18	0.140624381428375	0.0742813725833582
G14	G6	0.140346689059313	0.0748607754417292
G6	G14	0.140346689059313	0.0748607754417293
G48	G33	0.140271845214231	0.0750175604816835
G33	G48	0.140271845214231	0.0750175604816835
G42	G21	0.139053988617539	0.0776062886488278
G21	G42	0.139053988617539	0.0776062886488278
G17	G8	0.138967621977329	0.0777925769636866
G8	G17	0.138967621977329	0.0777925769636867
G46	G22	0.138823578883922	0.0781040727571438
G22	G46	0.138823578883921	0.0781040727571439
G30	G9	0.13863927429988	0.0785041008327351
G9	G30	0.13863927429988	0.0785041008327352
G18	G46	0.138431098778604	0.0789579248001236
G46	G18	0.138431098778604	0.0789579248001237
G49	G35	0.138309861432357	0.0792231955597032
G35	G49	0.138309861432357	0.0792231955597037
G33	G47	0.137305840206397	0.0814477165867105
G47	G33	0.137305840206397	0.0814477165867107
G35	G12	0.137274703912882	0.0815174970639688
G12	G35	0.137274703912882	0.0815174970639689
G42	G32	0.137249342063224	0.0815743717684353
G32	G42	0.137249342063224	0.0815743717684353
G19	G47	0.137199380611511	0.0816865051124073
G47	G19	0.137199380611511	0.0816865051124074
G12	G41	0.137106072812523	0.0818962565692469
G41	G12	0.137106072812523	0.0818962565692472
G30	G34	0.135820702225609	0.0848299817630074
G34	G30	0.135820702225609	0.0848299817630074
G2	G25	0.135083583201091	0.0865500041059552
G25	G2	0.135083583201091	0.0865500041059553
G16	G31	0.134918952525874	0.0869379453630331
G31	G16	0.134918952525874	0.0869379453630333
G14	G28	0.134649108878208	0.0875768200796761
G28	G14	0.134649108878208	0.0875768200796762
G3	G39	0.13450639839769	0.087916211321541
G39	G3	0.134506398397689	0.0879162113215414
G17	G39	0.134409987134573	0.0881460887922291
G39	G17	0.134409987134573	0.0881460887922293
G20	G3	0.133167092111582	0.0911527692494485
G3	G20	0.133167092111582	0.0911527692494485
G5	G16	0.133142301214427	0.0912135613580277
G16	G5	0.133142301214427	0.0912135613580277
G18	G6	0.132106441851261	0.0937826799856924
G6	G18	0.132106441851261	0.0937826799856926
G37	G29	0.132013464659608	0.0940160640271993
G29	G37	0.132013464659608	0.0940160640271994
G6	G43	0.132011050135577	0.0940221309157548
G43	G6	0.132011050135577	0.0940221309157549
G48	G7	0.131769512052294	0.094630608214048
G7	G48	0.131769512052294	0.0946306082140481
G47	G35	0.131670815613718	0.0948801399491609
G35	G47	0.131670815613718	0.0948801399491619
G23	G9	0.131577799840791	0.0951157871328988
G9	G23	0.131577799840791	0.095115787132899
G17	G49	0.131335001907078	0.0957330826540041
G49	G17	0.131335001907078	0.0957330826540042
G11	G13	0.130973285345053	0.0966586073263285
G13	G11	0.130973285345053	0.0966586073263287
G48	G31	0.130684626382156	0.0974022740917985
G31	G48	0.130684626382156	0.0974022740917985
G41	G23	0.130683896034481	0.0974041614024529
G23	G41	0.130683896034481	0.0974041614024529
G20	G6	0.130502994062245	0.0978725274856693
G6	G20	0.130502994062245	0.0978725274856693
G34	G6	0.130401269596658	0.0981366801639813
G6	G34	0.130401269596658	0.0981366801639814
G39	G11	0.130353639203749	0.0982605579876921
G11	G39	0.130353639203749	0.0982605579876921
G37	G24	0.129813500113086	0.0996740324302737
G24	G37	0.129813500113086	0.0996740324302737
G6	G44	0.129552043391131	0.100363977358749
G44	G6	0.129552043391131	0.100363977358749
G33	G32	0.128711129551312	0.102608618411351
G32	G33	0.128711129551312	0.102608618411351
G36	G24	0.12866854929195	0.102723321181905
G24	G36	0.12866854929195	0.102723321181905
G46	G32	0.128644673402672	0.102787682284876
G32	G46	0.128644673402672	0.102787682284876
G49	G29	0.126973892401455	0.107370966397943
G29	G49	0.126973892401455	0.107370966397943
G36	G8	0.126400652335163	0.108979908962636
G8	G36	0.126400652335163	0.108979908962637
G48	G34	0.126212408619827	0.109512362560621
G34	G48	0.126212408619827	0.109512362560622
G13	G41	0.125961534741412	0.110225131668271
G41	G13	0.125961534741412	0.110225131668271
G50	G49	0.125592057505525	0.111281474598108
G49	G50	0.125592057505525	0.111281474598108
G8	G26	0.125457022980078	0.11166951002536
G26	G8	0.125457022980078	0.11166951002536
G21	G45	0.125369891336941	0.111920452443849
G45	G21	0.125369891336941	0.111920452443849
G9	G19	0.124766651044036	0.113669911542416
G19	G9	0.124766651044036	0.113669911542416
G10	G47	0.1238139961284	0.116476068728754
G47	G10	0.1238139961284	0.116476068728754
G21	G44	0.123128033083789	0.118529822197531
G44	G21	0.123128033083789	0.118529822197531
G16	G13	0.123031532470113	0.118820985247633
G13	G16	0.123031532470113	0.118820985247633
G45	G25	0.122483672285995	0.120484536604002
G25	G45	0.122483672285995	0.120484536604002
G4	G39	0.121731468646456	0.122797916985139
G39	G4	0.121731468646456	0.122797916985139
G3	G18	0.120960961139779	0.125203074858122
G18	G3	0.120960961139779	0.125203074858122
G38	G8	0.120798595276951	0.125714513241938
G8	G38	0.120798595276951	0.125714513241938
G6	G42	0.120610549269559	0.126308855289241
G42	G6	0.120610549269559	0.126308855289241
G23	G24	0.118510349572515	0.13309492661397
G24	G23	0.118510349572515	0.13309492661397
G24	G22	0.118350100259837	0.133623979523126
G22	G24	0.118350100259837	0.133623979523126
G31	G44	0.118175927198884	0.134200827141427
G44	G31	0.118175927198884	0.134200827141428
G41	G42	0.117658322308684	0.135926354105433
G42	G41	0.117658322308684	0.135926354105433
G36	G47	0.11737587150862	0.136875083139332
G47	G36	0.11737587150862	0.136875083139332
G26	G28	0.117305915374987	0.137110840135355
G28	G26	0.117305915374987	0.137110840135355
G4	G41	0.116634921463665	0.139387921693743
G41	G4	0.116634921463665	0.139387921693743
G33	G31	0.115895732216175	0.141929690046064
G31	G33	0.115895732216175	0.141929690046064
G47	G31	0.114647099545393	0.146303107506525
G31	G47	0.114647099545393	0.146303107506525
G37	G25	0.11452971063876	0.146719465505465
G25	G37	0.11452971063876	0.146719465505465
G27	G13	0.113978856069902	0.148685249683217
G13	G27	0.113978856069902	0.148685249683217
G16	G38	0.11290625766526	0.152569999959445
G38	G16	0.11290625766526	0.152569999959446
G6	G24	0.112459758962813	0.154209503398902
G24	G6	0.112459758962812	0.154209503398902
G15	G24	0.111903747108186	0.156269626411733
G24	G15	0.111903747108186	0.156269626411734
G29	G15	0.111877448416321	0.156367577474015
G15	G29	0.111877448416321	0.156367577474016
G32	G4	0.111341771180967	0.158372792247606
G4	G32	0.111341771180967	0.158372792247607
G34	G12	0.110235882688856	0.162573406641941
G12	G34	0.110235882688856	0.162573406641941
G50	G18	0.109104208800054	0.166957593815949
G18	G50	0.109104208800054	0.166957593815949
G49	G22	0.107946621082359	0.171532621972991
G22	G49	0.107946621082358	0.171532621972992
G12	G3	0.107826850044535	0.172011237426253
G3	G12	0.107826850044535	0.172011237426253
G49	G19	0.107520807300835	0.173238705734658
G19	G49	0.107520807300835	0.173238705734658
G49	G1	0.106238292768728	0.17845316140056
G1	G49	0.106238292768728	0.178453161400561
G25	G38	0.105935610420863	0.179700510115149
G38	G25	0.105935610420863	0.179700510115149
G31	G19	0.105869641700555	0.179973216008981
G19	G31	0.105869641700555	0.179973216008981
G10	G41	0.105132424567567	0.183041522719536
G41	G10	0.105132424567567	0.183041522719536
G28	G11	0.104524711134272	0.185599570967326
G11	G28	0.104524711134272	0.185599570967326
G45	G49	0.104424137304302	0.186025429545089
G49	G45	0.104424137304302	0.186025429545089
G17	G25	0.10340633589153	0.190375411409388
G25	G17	0.103406335891529	0.190375411409388
G45	G47	0.102701444625298	0.193431232935483
G47	G45	0.102701444625298	0.193431232935484
G23	G47	0.10262765820302	0.193753160903335
G47	G23	0.10262765820302	0.193753160903336
G36	G35	0.100940263073397	0.201221883997753
G35	G36	0.100940263073397	0.201221883997753
G7	G38	0.10082764596655	0.201727652487034
G38	G7	0.10082764596655	0.201727652487035
G32	G10	0.100783483951879	0.201926236496852
G10	G32	0.100783483951879	0.201926236496852
G41	G33	0.10052661880067	0.203084084910461
G33	G41	0.10052661880067	0.203084084910461
G41	G14	0.100484534180683	0.203274241765611
G14	G41	0.100484534180683	0.203274241765611
G40	G9	0.100426571717007	0.203536351914622
G9	G40	0.100426571717007	0.203536351914622
G47	G38	0.0999535123501113	0.205684673925184
G38	G47	0.0999535123501113	0.205684673925184
G17	G27	0.0997609434312748	0.206563852214347
G27	G17	0.0997609434312747	0.206563852214347
G29	G30	0.0994801096926156	0.207850845725533
G30	G29	0.0994801096926155	0.207850845725534
G25	G50	0.098970605850847	0.210200466002361
G50	G25	0.0989706058508469	0.210200466002362
G34	G46	0.0988417457513363	0.210797720620678
G46	G34	0.0988417457513363	0.210797720620678
G15	G41	0.0985072523198425	0.212353739186628
G41	G15	0.0985072523198424	0.212353739186628
G38	G46	0.0977663107104517	0.215829726857693
G46	G38	0.0977663107104517	0.215829726857693
G48	G26	0.0970741049281107	0.219113578526803
G26	G48	0.0970741049281107	0.219113578526803
G34	G5	0.0968311471432667	0.220274563137863
G5	G34	0.0968311471432667	0.220274563137863
G50	G44	0.0957566662880469	0.225461420930381
G44	G50	0.0957566662880468	0.225461420930381
G24	G14	0.0954925460577006	0.226749533760898
G14	G24	0.0954925460577005	0.226749533760898
G48	G37	0.0954829778863767	0.226796295067647
G37	G48	0.0954829778863766	0.226796295067647
G47	G26	0.0953156645664689	0.227615085554638
G26	G47	0.0953156645664689	0.227615085554638
G49	G42	0.0952739398862747	0.227819600642182
G42	G49	0.0952739398862747	0.227819600642182
G47	G3	0.0951162913938749	0.22859349139802
G3	G47	0.0951162913938749	0.22859349139802
G2	G23	0.0950842127982501	0.2287511908438
G23	G2	0.09508421279825	0.228751190843801
G4	G21	0.0950391790873278	0.228972707508833
G21	G4	0.0950391790873276	0.228972707508834
G28	G31	0.094959174583211	0.229366615239863
G31	G28	0.0949591745832109	0.229366615239863
G12	G50	0.094764726117443	0.230325986373547
G50	G12	0.094764726117443	0.230325986373547
G38	G4	0.0945103152779501	0.231585463067309
G4	G38	0.0945103152779501	0.231585463067309
G50	G11	0.0944199219597886	0.2320341251996
G11	G50	0.0944199219597885	0.232034125199601
G28	G35	0.0940959678651593	0.233647072443681
G35	G28	0.0940959678651593	0.233647072443682
G24	G16	0.0938435272129997	0.234909404849986
G16	G24	0.0938435272129997	0.234909404849986
G37	G16	0.0936801551476248	0.235728894003458
G16	G37	0.0936801551476247	0.235728894003458
G48	G10	0.0932860277682883	0.237714114468234
G10	G48	0.0932860277682883	0.237714114468234
G37	G10	0.092916660114707	0.239585211091194
G10	G37	0.092916660114707	0.239585211091194
G40	G41	0.0922053902497886	0.243217194398053
G41	G40	0.0922053902497886	0.243217194398053
G46	G25	0.0919556755238439	0.244501366367117
G25	G46	0.0919556755238438	0.244501366367117
G27	G9	0.091894224253681	0.244818104559753
G9	G27	0.091894224253681	0.244818104559753
G6	G33	0.0909026244698682	0.249968571731319
G33	G6	0.090902624469868	0.24996857173132
G43	G8	0.090839724982135	0.250297787940752
G8	G43	0.0908397249821348	0.250297787940753
G26	G20	0.0908375295186074	0.250309284421744
G20	G26	0.0908375295186074	0.250309284421744
G18	G33	0.0906024673047562	0.251542294607095
G33	G18	0.0906024673047562	0.251542294607095
G27	G37	0.0905632650986094	0.251748335956348
G37	G27	0.0905632650986093	0.251748335956348
G42	G3	0.0905536996191658	0.251798628478204
G3	G42	0.0905536996191658	0.251798628478204
G26	G44	0.0895687159599902	0.257014578024876
G44	G26	0.0895687159599902	0.257014578024876
G18	G10	0.0894649748028666	0.257568228735174
G10	G18	0.0894649748028666	0.257568228735174
G23	G25	0.0893754120583329	0.258046870199497
G25	G23	0.0893754120583329	0.258046870199498
G15	G49	0.0891635873051955	0.259181334815415
G49	G15	0.0891635873051954	0.259181334815415
G12	G31	0.08915202931962	0.259243333944515
G31	G12	0.0891520293196199	0.259243333944516
G45	G16	0.0891395011939425	0.259310548573471
G16	G45	0.0891395011939424	0.259310548573471
G26	G27	0.0886968539587861	0.26169307153543
G27	G26	0.088696853958786	0.26169307153543
G16	G6	0.0885315031176969	0.262586895499019
G6	G16	0.0885315031176969	0.26258689549902
G11	G1	0.0881631949901097	0.264585329340985
G1	G11	0.0881631949901097	0.264585329340985
G2	G18	0.088117663582182	0.264833101344064
G18	G2	0.088117663582182	0.264833101344064
G14	G47	0.0880886008289407	0.264991337308462
G47	G14	0.0880886008289405	0.264991337308463
G19	G43	0.0878618200073738	0.266228291529435
G43	G19	0.0878618200073738	0.266228291529435
G47	G11	0.0875722863078344	0.267813238301756
G11	G47	0.0875722863078342	0.267813238301757
G3	G44	0.087181463803858	0.269962822759061
G44	G3	0.087181463803858	0.269962822759062
G37	G19	0.0870450268402156	0.270716000153439
G19	G37	0.0870450268402156	0.270716000153439
G36	G42	0.0868972568575658	0.271533347537078
G42	G36	0.0868972568575657	0.271533347537078
G34	G22	0.0868430957073257	0.271833343287843
G22	G34	0.0868430957073257	0.271833343287843
G5	G3	0.0868095659617553	0.272019175398481
G3	G5	0.0868095659617552	0.272019175398481
G29	G13	0.0864487057383975	0.274024626183981
G13	G29	0.0864487057383975	0.274024626183981
G42	G1	0.086112324614361	0.275903027283154
G1	G42	0.086112324614361	0.275903027283154
G45	G23	0.085677034727064	0.278346635362054
G23	G45	0.085677034727064	0.278346635362054
G20	G21	0.0855122899877907	0.27927526541124
G21	G20	0.0855122899877906	0.27927526541124
G50	G41	0.085155079447297	0.281295943951215
G41	G50	0.085155079447297	0.281295943951215
G49	G37	0.0848414113599382	0.283078396192196
G37	G49	0.0848414113599382	0.283078396192196
G36	G11	0.0848230839932127	0.283182777288055
G11	G36	0.0848230839932127	0.283182777288055
G1	G13	0.0845194973578338	0.284915572697363
G13	G1	0.0845194973578337	0.284915572697363
G2	G48	0.0843364313098511	0.285963893702184
G48	G2	0.0843364313098511	0.285963893702184
G11	G19	0.0834387312699334	0.291141879007108
G19	G11	0.0834387312699333	0.291141879007108
G10	G49	0.0833980265363062	0.291378137000573
G49	G10	0.0833980265363062	0.291378137000573
G50	G47	0.0833417326747587	0.29170508757923
G47	G50	0.0833417326747586	0.29170508757923
G2	G16	0.0829916957195255	0.293743555764891
G16	G2	0.0829916957195255	0.293743555764892
G28	G1	0.0824286487944246	0.297042317116121
G1	G28	0.0824286487944245	0.297042317116121
G18	G7	0.0821711849748183	0.29855888196888
G7	G18	0.0821711849748183	0.29855888196888
G13	G21	0.0815246583490112	0.302389722297784
G21	G13	0.0815246583490111	0.302389722297785
G1	G47	0.0814832625734007	0.302636101626852
G47	G1	0.0814832625734007	0.302636101626852
G50	G10	0.0812685365049933	0.303916229756717
G10	G50	0.0812685365049933	0.303916229756717
G5	G25	0.0810792134228396	0.305047864854249
G25	G5	0.0810792134228396	0.305047864854249
G45	G15	0.0803970829488426	0.309148081354233
G15	G45	0.0803970829488426	0.309148081354233
G40	G17	0.0802650289804381	0.309945993559614
G17	G40	0.0802650289804381	0.309945993559614
G28	G48	0.0800839722360509	0.311042184151834
G48	G28	0.0800839722360509	0.311042184151835
G46	G48	0.0797816928835818	0.312877944274141
G48	G46	0.0797816928835816	0.312877944274142
G30	G50	0.0797485561437323	0.313079614606711
G50	G30	0.0797485561437322	0.313079614606712
G19	G24	0.0796649221712493	0.313588988231078
G24	G19	0.0796649221712493	0.313588988231079
G40	G2	0.0796636351343289	0.313596831161941
G2	G40	0.0796636351343289	0.313596831161941
G1	G24	0.0795330710579805	0.314393125467304
G24	G1	0.0795330710579805	0.314393125467304
G16	G32	0.0791262752149905	0.316882560242327
G32	G16	0.0791262752149905	0.316882560242327
G14	G35	0.0790986990243205	0.317051778263296
G35	G14	0.0790986990243205	0.317051778263296
G15	G33	0.0789959721956956	0.31768266584386
G33	G15	0.0789959721956955	0.317682665843861
G48	G17	0.078972352886062	0.317827836877872
G17	G48	0.0789723528860619	0.317827836877872
G34	G9	0.0788775241653582	0.318411114796105
G9	G34	0.0788775241653581	0.318411114796106
G24	G45	0.0787504493352373	0.319193822123998
G45	G24	0.0787504493352372	0.319193822123998
G49	G2	0.0782095544097681	0.322539363124235
G2	G49	0.0782095544097681	0.322539363124235
G43	G3	0.0781729847257878	0.322766368573905
G3	G43	0.0781729847257876	0.322766368573906
G40	G7	0.0780550316046208	0.32349926294999
G7	G40	0.0780550316046208	0.32349926294999
G25	G31	0.0779608400811231	0.324085286981839
G31	G25	0.077960840081123	0.32408528698184
G39	G9	0.0777394928183466	0.325465120091545
G9	G39	0.0777394928183464	0.325465120091547
G48	G1	0.0776344087741043	0.326121515399059
G1	G48	0.0776344087741043	0.326121515399059
G7	G27	0.0775970503393704	0.326355075768666
G27	G7	0.0775970503393703	0.326355075768666
G14	G15	0.0770437327248244	0.329826952874589
G15	G14	0.0770437327248243	0.329826952874589
G43	G21	0.0765857394826611	0.332718557719715
G21	G43	0.076585739482661	0.332718557719716
G17	G1	0.0760820299897315	0.335917463786486
G1	G17	0.0760820299897315	0.335917463786486
G29	G40	0.0760624044060402	0.336042495514175
G40	G29	0.0760624044060402	0.336042495514175
G40	G15	0.0757973501699875	0.3377340227976
G15	G40	0.0757973501699875	0.3377340227976
G20	G10	0.0755054508703146	0.33960312879141
G10	G20	0.0755054508703146	0.33960312879141
G47	G41	0.075327907082725	0.340743194606943
G41	G47	0.075327907082725	0.340743194606943
G6	G25	0.0747247709866398	0.344634236357414
G25	G6	0.0747247709866397	0.344634236357414
G37	G39	0.0745961279416727	0.345467776771124
G39	G37	0.0745961279416726	0.345467776771124
G28	G25	0.0745528714025627	0.345748342527582
G25	G28	0.0745528714025627	0.345748342527582
G11	G10	0.0739654341420195	0.349572744179289
G10	G11	0.0739654341420195	0.349572744179289
G27	G6	0.0734554164074076	0.352914605170488
G6	G27	0.0734554164074076	0.352914605170488
G33	G29	0.0733287270299826	0.35374782360749
G29	G33	0.0733287270299825	0.35374782360749
G2	G30	0.0729989987718496	0.355922168712688
G30	G2	0.0729989987718496	0.355922168712688
G39	G48	0.072952745274642	0.35622784698277
G48	G39	0.0729527452746419	0.35622784698277
G18	G19	0.0724528373123614	0.359542072803127
G19	G18	0.0724528373123613	0.359542072803128
G5	G10	0.0723963713706131	0.359917625793128
G10	G5	0.072396371370613	0.359917625793129
G10	G24	0.0720957535796447	0.361921129469336
G24	G10	0.0720957535796447	0.361921129469336
G7	G50	0.071783689977499	0.364008223101089
G50	G7	0.071783689977499	0.364008223101089
G4	G5	0.0716842731395034	0.364674689460897
G5	G4	0.0716842731395034	0.364674689460898
G38	G20	0.0712989300848892	0.367265066187981
G20	G38	0.0712989300848891	0.367265066187981
G38	G18	0.070948670872258	0.369629427433949
G18	G38	0.0709486708722579	0.369629427433949
G15	G48	0.070886823069895	0.37004789120834
G48	G15	0.070886823069895	0.37004789120834
G36	G28	0.0708753383205038	0.3701256293946
G28	G36	0.0708753383205037	0.370125629394601
