,TS_0_0,TS_0_1,TS_0_2,TS_0_3,TS_0_4,TS_0_5,TS_0_6,TS_0_7,TS_0_8,TS_0_9,TS_0_10,TS_0_11,TS_0_12,TS_0_13,TS_0_14,TS_0_15,TS_0_16,TS_0_17,TS_0_18,TS_0_19,TS_0_20,TS_1_0,TS_1_1,TS_1_2,TS_1_3,TS_1_4,TS_1_5,TS_1_6,TS_1_7,TS_1_8,TS_1_9,TS_1_10,TS_1_11,TS_1_12,TS_1_13,TS_1_14,TS_1_15,TS_1_16,TS_1_17,TS_1_18,TS_1_19,TS_1_20,TS_2_0,TS_2_1,TS_2_2,TS_2_3,TS_2_4,TS_2_5,TS_2_6,TS_2_7,TS_2_8,TS_2_9,TS_2_10,TS_2_11,TS_2_12,TS_2_13,TS_2_14,TS_2_15,TS_2_16,TS_2_17,TS_2_18,TS_2_19,TS_2_20,TS_3_0,TS_3_1,TS_3_2,TS_3_3,TS_3_4,TS_3_5,TS_3_6,TS_3_7,TS_3_8,TS_3_9,TS_3_10,TS_3_11,TS_3_12,TS_3_13,TS_3_14,TS_3_15,TS_3_16,TS_3_17,TS_3_18,TS_3_19,TS_3_20,TS_4_0,TS_4_1,TS_4_2,TS_4_3,TS_4_4,TS_4_5,TS_4_6,TS_4_7,TS_4_8,TS_4_9,TS_4_10,TS_4_11,TS_4_12,TS_4_13,TS_4_14,TS_4_15,TS_4_16,TS_4_17,TS_4_18,TS_4_19,TS_4_20,TS_5_0,TS_5_1,TS_5_2,TS_5_3,TS_5_4,TS_5_5,TS_5_6,TS_5_7,TS_5_8,TS_5_9,TS_5_10,TS_5_11,TS_5_12,TS_5_13,TS_5_14,TS_5_15,TS_5_16,TS_5_17,TS_5_18,TS_5_19,TS_5_20,TS_6_0,TS_6_1,TS_6_2,TS_6_3,TS_6_4,TS_6_5,TS_6_6,TS_6_7,TS_6_8,TS_6_9,TS_6_10,TS_6_11,TS_6_12,TS_6_13,TS_6_14,TS_6_15,TS_6_16,TS_6_17,TS_6_18,TS_6_19,TS_6_20,TS_7_0,TS_7_1,TS_7_2,TS_7_3,TS_7_4,TS_7_5,TS_7_6,TS_7_7,TS_7_8,TS_7_9,TS_7_10,TS_7_11,TS_7_12,TS_7_13,TS_7_14,TS_7_15,TS_7_16,TS_7_17,TS_7_18,TS_7_19,TS_7_20,TS_8_0,TS_8_1,TS_8_2,TS_8_3,TS_8_4,TS_8_5,TS_8_6,TS_8_7,TS_8_8,TS_8_9,TS_8_10,TS_8_11,TS_8_12,TS_8_13,TS_8_14,TS_8_15,TS_8_16,TS_8_17,TS_8_18,TS_8_19,TS_8_20,TS_9_0,TS_9_1,TS_9_2,TS_9_3,TS_9_4,TS_9_5,TS_9_6,TS_9_7,TS_9_8,TS_9_9,TS_9_10,TS_9_11,TS_9_12,TS_9_13,TS_9_14,TS_9_15,TS_9_16,TS_9_17,TS_9_18,TS_9_19,TS_9_20
G11,0.4602591,0.4242449,0.4601038,0.3892831,0.4449501,0.4116848,0.4241286,0.3718832,0.5503885,0.4596481,0.4880426,0.469046,0.4131102,0.4395148,0.3847045,0.4988873,0.498242,0.4531018,0.4574513,0.4100936,0.4258011,0.4196801,0.4491434,0.3534364,0.5078966,0.5207123,0.4395701,0.5661455,0.4556454,0.5002026,0.3396775,0.3825009,0.4346092,0.4124204,0.4979953,0.3959605,0.3349861,0.3992686,0.4380735,0.3366676,0.4273672,0.3932443,0.4495934,0.4207257,0.425779,0.3898165,0.3786373,0.4741524,0.4803862,0.5921419,0.430644,0.5410209,0.4128283,0.4481638,0.4915399,0.4041843,0.3934833,0.494698,0.5377951,0.4313018,0.3889013,0.4993843,0.491288,0.380699,0.5307953,0.6778445,0.7091256,0.5699138,0.6598207,0.7172143,0.5716546,0.7160862,0.6407748,0.7218165,0.5259419,0.5064419,0.4389124,0.3469582,0.4322343,0.4314972,0.3823774,0.4532117,0.4020184,0.4095675,0.4839863,0.4276803,0.4188925,0.3154389,0.4426549,0.4108547,0.486315,0.428311,0.4144122,0.457138,0.406675,0.4356043,0.4287241,0.4542715,0.4968005,0.4680059,0.4936869,0.4525676,0.4320344,0.3727502,0.4672141,0.3464018,0.4872622,0.4602486,0.4538553,0.4145871,0.4555571,0.4866942,0.4442682,0.5030011,0.4975806,0.4545066,0.4871739,0.4773806,0.4272895,0.4377354,0.4385575,0.4039235,0.4313275,0.4772213,0.4076355,0.5040894,0.366238,0.4041705,0.3984307,0.4982292,0.5375304,0.414964,0.5034941,0.3992605,0.5629406,0.4221937,0.4472713,0.4732409,0.4439391,0.4816745,0.4979829,0.5158759,0.4090643,0.4614209,0.4317705,0.4620839,0.4049664,0.4438318,0.4088741,0.4860885,0.4818216,0.4576027,0.4322495,0.4522417,0.5864706,0.4077372,0.4703343,0.4117348,0.4266748,0.4998284,0.5013409,0.4250839,0.3960125,0.4436188,0.4380018,0.4354007,0.4752731,0.5033399,0.3529179,0.4106871,0.4247108,0.4581932,0.4883069,0.495137,0.4605628,0.4775255,0.3724675,0.3459667,0.4193258,0.5129858,0.4214119,0.5045755,0.5080833,0.5570264,0.4108004,0.4660021,0.4905589,0.4489221,0.4274353,0.3766821,0.5289317,0.4800722,0.3982671,0.4303527,0.3717772,0.3873701,0.4022779,0.3761352,0.34759,0.3834539,0.3927566,0.3945349,0.4025471,0.5116401,0.381163,0.3862415,0.5298155,0.4905188,0.429193,0.5705692
G12,0.363478,0.288322,0.276915,0.3438995,0.3440521,0.319393,0.3327665,0.2762561,0.2996627,0.2648693,0.3380028,0.2456993,0.2435883,0.2738626,0.2589455,0.3287793,0.276231,0.3000863,0.3019011,0.3172072,0.2355838,0.3161495,0.1698723,0.3452743,0.2573726,0.24125,0.3492473,0.3324883,0.3902146,0.3376956,0.2048968,0.4216951,0.3594975,0.3489438,0.291855,0.2835677,0.3460061,0.3088668,0.3744996,0.333322,0.2629227,0.2468047,0.2320407,0.3963338,0.2928718,0.3371076,0.3574032,0.3687672,0.3418549,0.3168479,0.3409215,0.307125,0.3243381,0.3081518,0.3078606,0.2658508,0.3390978,0.3065706,0.3012541,0.3253789,0.2831923,0.3498753,0.3559365,0.3108735,0.2135008,0.3115466,0.2738954,0.35613,0.330849,0.2646121,0.2690688,0.262768,0.3448523,0.2645515,0.2164471,0.2624069,0.3229207,0.2676213,0.4042885,0.3276562,0.2425733,0.2671756,0.2667631,0.3285446,0.3501345,0.336397,0.3354545,0.305448,0.3630654,0.3844872,0.3730057,0.2659021,0.4092687,0.2836601,0.3574089,0.2906742,0.363369,0.3514681,0.378152,0.2972983,0.3422857,0.3134724,0.3136896,0.3154784,0.3459407,0.4230545,0.2976333,0.2310533,0.2933803,0.3179842,0.3201974,0.3437258,0.2649769,0.3689365,0.2839936,0.3211527,0.2455909,0.2925931,0.2708782,0.3354572,0.2279508,0.2645602,0.3175102,0.3026551,0.2836781,0.3012113,0.2392024,0.2718351,0.2049704,0.2957086,0.2623323,0.3098498,0.3415212,0.3493432,0.2551951,0.3209312,0.3111171,0.3364029,0.2319439,0.3755434,0.2755154,0.40562,0.3462664,0.3059689,0.2942538,0.3040013,0.3839126,0.3351807,0.3068657,0.3460911,0.3468806,0.2724074,0.2593957,0.2601496,0.302525,0.3169144,0.2352116,0.2328354,0.2857789,0.2820248,0.246271,0.2202677,0.2898245,0.3140908,0.2139687,0.3492202,0.3493147,0.3715083,0.2584574,0.2251396,0.1141155,0.1756753,0.2871593,0.1751532,0.1518862,0.1626459,0.3147561,0.2614305,0.1655459,0.246608,0.3253674,0.2497412,0.2793294,0.238455,0.2912492,0.275165,0.3592587,0.3561996,0.2858627,0.2737831,0.2134521,0.2410752,0.1794487,0.2556402,0.2225888,0.2003099,0.2095764,0.2145048,0.2495135,0.3054979,0.2235612,0.3721872,0.324636,0.2786435,0.2552198,0.3153161,0.3499981,0.4088842,0.3166118,0.2465805
G13,0.7243763,0.5726685,0.5285682,0.5029697,0.3613895,0.4512698,0.3702129,0.3747383,0.3912308,0.4313654,0.4813111,0.5090238,0.637491,0.6849638,0.6658165,0.7169558,0.7510297,0.7676075,0.6717255,0.7598581,0.5948324,0.7969274,0.3639612,0.2225993,0.1694034,0.1923792,0.130604,0.1224079,0.1163952,0.1030405,0.1260605,0.1431918,0.4687593,0.4445319,0.6234493,0.6715003,0.6332173,0.7902309,0.5685312,0.6980034,0.704312,0.6774977,0.7303298,0.7385137,0.8245713,0.6682681,0.6732187,0.6821372,0.6494011,0.6059565,0.675182,0.5825208,0.7581296,0.6857611,0.7801514,0.5910934,0.7507648,0.7505457,0.6173068,0.7280992,0.7279818,0.6470854,0.6312205,0.7411093,0.5764566,0.7636336,0.8099608,0.6312946,0.5455039,0.6674357,0.5732679,0.6662057,0.6348913,0.6715924,0.7036508,0.6131484,0.5989866,0.6676858,0.707085,0.8007425,0.8510123,0.6576635,0.6388026,0.6154702,0.745253,0.8324035,0.5644396,0.7394199,0.5934314,0.6437779,0.6397349,0.6893281,0.7800242,0.6848142,0.7143268,0.6328292,0.6821875,0.731341,0.8494523,0.7518058,0.7856687,0.7994146,0.7862363,0.7569146,0.7250789,0.7514459,0.6314753,0.7416361,0.6306684,0.74892,0.8625228,0.7336987,0.6926861,0.6048468,0.6620238,0.7649174,0.646006,0.6967235,0.6641769,0.6603016,0.6351835,0.6812301,0.8011112,0.8687835,0.7490147,0.8046564,0.8185351,0.5085015,0.3847309,0.3141279,0.2689148,0.2080572,0.2663611,0.276856,0.2308959,0.2687371,0.2776005,0.4248149,0.6381907,0.6387562,0.7053612,0.8220634,0.7757363,0.7672328,0.7013352,0.6885348,0.7368798,0.7643509,0.6576825,0.6837054,0.6911483,0.7416684,0.7375045,0.795903,0.7654913,0.6827044,0.7409327,0.8034048,0.6870433,0.6892337,0.6392251,0.7503804,0.7765609,0.5447661,0.6507538,0.5275942,0.8962932,0.5701687,0.6772126,0.7263909,0.6054401,0.6673444,0.6189667,0.5465204,0.5207302,0.6433963,0.4968641,0.5590764,0.5783959,0.6991409,0.5446435,0.6344479,0.7009871,0.6226326,0.6654695,0.6891133,0.8154248,0.6243213,0.7367903,0.7432307,0.4212486,0.3904643,0.3195596,0.3679391,0.338911,0.255597,0.2236446,0.2365301,0.2601479,0.28208,0.5705898,0.7034341,0.7238743,0.656015,0.7635532,0.6924552,0.6200702,0.675236,0.6837222,0.6234303
G14,0.313721,0.3849192,0.4316976,0.2520167,0.485914,0.4833164,0.3985037,0.4218835,0.6028687,0.3141814,0.4841671,0.305803,0.2544638,0.1541342,0.0912095,0.0677295,0.1240849,0.2395174,0.350447,0.430295,0.4744641,0.3549507,0.2799895,0.3390562,0.3537778,0.4686797,0.2529348,0.2407396,0.2652879,0.2640246,0.3230624,0.2617182,0.2504652,0.3280586,0.2072634,0.1938189,0.0987737,0.1115124,0.1670245,0.1189503,0.2981736,0.2434777,0.305546,0.1186207,0.1593242,0.050582,0.0390564,0.0243351,0.0457928,0.0182412,0.0545458,0.0397298,0.0262869,0.0653656,0.0285632,0.1779676,0.10998,0.046606,0.200801,0.2380626,0.2491919,0.1359589,0.0478065,0.3319234,0.5420589,0.2786788,0.2166138,0.0858264,0.0879343,0.1243466,0.2955356,0.2769416,0.3470083,0.2154047,0.2758152,0.3117399,0.2891399,0.3455491,0.2594314,0.2681088,0.2773329,0.2765186,0.131054,0.0884623,0.3122176,0.2140055,0.1349823,0.2592425,0.1608692,0.1595,0.1224165,0.1094307,0.1705777,0.0640978,0.3176736,0.1267703,0.1745031,0.1638588,0.1368888,0.3018008,0.2926865,0.1645643,0.0772017,0.0671672,0.0790418,0.3013121,0.3944273,0.3198196,0.2442661,0.1185275,0.0582706,0.1256524,0.1406974,0.1107963,0.0968652,0.2320955,0.293235,0.2407605,0.2682721,0.1733985,0.1760942,0.3222974,0.1955337,0.1634491,0.11634,0.148328,0.313435,0.1624702,0.0878953,0.0616263,0.0656389,0.1993319,0.2595926,0.1781777,0.0691301,0.1178103,0.1196383,0.2187317,0.2273364,0.2039292,0.2274856,0.3089807,0.2955233,0.2951213,0.3624438,0.2189328,0.308239,0.2917525,0.3649664,0.1874821,0.0739768,0.18683,0.300007,0.3032862,0.3133748,0.3900451,0.2230631,0.3031219,0.2771287,0.2296561,0.4072937,0.3315954,0.2791507,0.3176513,0.3510895,0.3148169,0.2561381,0.2960707,0.3514138,0.3366684,0.1318505,0.0864202,0.0334019,0.0289724,0.054793,0.0216217,0.0126214,0.0148574,0.0738746,0.0273232,0.0501107,0.1514872,0.0690311,0.2047245,0.2052047,0.2419033,0.1574183,0.297265,0.4226813,0.3978568,0.2308543,0.1528886,0.1045029,0.1365409,0.2628171,0.2873329,0.2063804,0.0407644,0.1749323,0.2089917,0.112523,0.2264343,0.2776454,0.1864553,0.2311753,0.1041919,0.0866708,0.0819025,0.1921875,0.3947147
G15,0.0319442,0.0255735,0.0194379,0.018511,0.0123739,0.0075663,0.0188548,0.0380028,0.0029255,0.0014107,0.0148986,0.0229083,0.0161468,0.043355,0.0537314,0.041993,0.0505352,0.0237183,0.0140986,0.0305968,0.0071443,0.0452855,0.0265335,0.0196166,0.0111354,0.0062348,0.0064096,0.017513,0.0005239,0.0015808,0.0057085,0.0087627,0.0137182,0.0230011,0.0514687,0.0445374,0.0599761,0.0496756,0.0653261,0.0738459,0.0838232,0.070762,0.0494356,0.0205088,0.0314839,0.0112138,0.0047607,0.0056355,0.0110741,0.0040067,0.0011306,0.0050146,0.0091523,0.0322789,0.0421967,0.0271666,0.0414883,0.0609968,0.0661047,0.0299215,0.0380202,0.0510806,0.0480227,0.0645313,0.0473132,0.08803,0.0585092,0.0242163,0.0425219,0.0363412,0.0397627,0.0516114,0.029188,0.0487903,0.0400827,0.0521918,0.0281806,0.0816087,0.0358167,0.0366419,0.0198981,0.0279183,0.0314517,0.0485991,0.0503046,0.0225654,0.0113508,0.0121099,0.0131418,0.0203501,0.0141543,0.0081261,0.0091121,0.0077709,0.0144569,0.0291229,0.0391624,0.0429389,0.054683,0.0183143,0.0461777,0.0409077,0.0602081,0.0907883,0.1075827,0.0584998,0.0148034,0.0069275,0.0039754,0.0196398,0.0156638,0.0061737,0.0378323,0.0042868,0.0136746,0.0085127,0.0369779,0.0552505,0.033503,0.0544666,0.0277261,0.0382418,0.047791,0.0487192,0.0420939,0.0665946,0.1012734,0.0249665,0.0337939,0.0214511,0.0276092,0.0152222,0.0293951,0.015784,0.0084107,0.0191754,0.0197987,0.0258494,0.029456,0.0369859,0.0645006,0.0367648,0.0203568,0.0672559,0.0379178,0.042069,0.0746998,0.0829852,0.062316,0.0439153,0.0325108,0.0627152,0.0530425,0.0271461,0.0405525,0.0334463,0.0352208,0.064104,0.0897614,0.0459177,0.0446135,0.04662,0.0671567,0.0759318,0.0476252,0.0610168,0.0430236,0.0220376,0.0598335,0.0408207,0.0589897,0.0319762,0.040985,0.0413345,0.0161056,0.0219613,0.0322168,0.0261458,0.0555823,0.0299685,0.0530147,0.0258208,0.0278661,0.0581849,0.0337904,0.0452084,0.0338527,0.0544714,0.0389277,0.0768578,0.0564571,0.0401565,0.064903,0.0506082,0.0653025,0.0633121,0.0514057,0.0392866,0.0268751,0.0261491,0.0188163,0.0444042,0.0188515,0.0530792,0.0646247,0.0312929,0.0474386,0.0263566,0.0257752,0.0282681
G16,0.5733153,0.1646473,0.0870056,0.073913,0.0279343,0.0456556,0.1389262,0.0646177,0.1273295,0.0292612,0.0704018,0.0604016,0.0435533,0.0138484,0.0213277,0.0277433,0.2184295,0.3590411,0.4805588,0.4412293,0.5080106,0.5963612,0.5381974,0.4175691,0.3032425,0.1087221,0.0574289,0.0217909,0.0490832,0.0539044,0.0564615,0.0161623,0.0247718,0.0422358,0.053833,0.2025208,0.4464592,0.533376,0.4851745,0.5841968,0.376754,0.4883218,0.6287572,0.6861716,0.5934792,0.4947238,0.4997578,0.5582515,0.5141948,0.5584534,0.6012132,0.6025293,0.5738282,0.2543066,0.0590857,0.0296641,0.0333799,0.169241,0.3635141,0.4026511,0.4644173,0.4839642,0.4509499,0.6049824,0.5386282,0.5378091,0.5063655,0.4906535,0.4255732,0.3781765,0.3672621,0.4152043,0.3697918,0.4231698,0.373966,0.5175604,0.5461046,0.5580284,0.4775881,0.494763,0.5544736,0.4509901,0.4369238,0.5258446,0.4593112,0.7493057,0.6397512,0.7789934,0.6843886,0.5933426,0.5085386,0.6034119,0.6484805,0.6932938,0.7992341,0.5788726,0.5422974,0.4550383,0.4782744,0.6570143,0.618705,0.620374,0.5910423,0.4958613,0.4341008,0.4126981,0.1786635,0.1303596,0.0478878,0.0318367,0.0524957,0.0193992,0.0452485,0.0217304,0.0208576,0.0210756,0.2111507,0.4472662,0.5315565,0.5894591,0.5222664,0.5137259,0.4041432,0.4309893,0.5792209,0.3515589,0.5658919,0.2956201,0.2344301,0.0793858,0.0119079,0.0206721,0.024174,0.0109669,0.0050948,0.0193643,0.0059869,0.0880251,0.0270582,0.0369109,0.0417319,0.0699433,0.1389178,0.5179682,0.527588,0.546319,0.4951209,0.5451645,0.2902778,0.258982,0.2992776,0.2188513,0.1844698,0.2367728,0.2663321,0.3382715,0.1969615,0.160606,0.1782483,0.1160635,0.072359,0.4417684,0.4768388,0.4364461,0.5324132,0.6072172,0.4717463,0.5266493,0.6355166,0.5301996,0.4993637,0.3163788,0.2468754,0.2136913,0.312875,0.3341611,0.3352433,0.3755674,0.3648515,0.2351798,0.0985177,0.0477696,0.0439946,0.275678,0.3878864,0.5551819,0.597184,0.4338856,0.4526985,0.4792173,0.4403727,0.1040595,0.0344922,0.0244868,0.0293278,0.0630355,0.0407104,0.0215312,0.0284755,0.0359235,0.0231715,0.0247322,0.0368815,0.0805866,0.0679119,0.2126777,0.3872497,0.5294508,0.3828406,0.512142
G17,0.398928,0.3022124,0.4250984,0.4450245,0.4154756,0.3348455,0.313044,0.3588935,0.354483,0.3871937,0.3484674,0.5087632,0.4449486,0.3660429,0.4231597,0.4343509,0.4719625,0.3966758,0.439173,0.3657695,0.3995639,0.3843915,0.7628289,0.793854,0.7660308,0.6990161,0.5997035,0.6769578,0.7156791,0.5755552,0.4517415,0.7303453,0.4975369,0.3552762,0.395813,0.4414542,0.4631152,0.396948,0.5225735,0.4584428,0.4800811,0.4204682,0.4248273,0.4017644,0.4198501,0.5064282,0.4663809,0.3837478,0.3723282,0.3554919,0.3595418,0.3854158,0.3766018,0.3168587,0.4170409,0.3998484,0.4508599,0.3679584,0.38081,0.3641616,0.3929232,0.3935825,0.4280087,0.4132963,0.4490749,0.4210595,0.3966255,0.3992289,0.3496113,0.4060902,0.4253991,0.3728423,0.2562301,0.3712398,0.3792465,0.3990671,0.342964,0.4255367,0.4392291,0.3824318,0.5239462,0.3487486,0.4429014,0.4304346,0.4084188,0.4819272,0.6170239,0.4981068,0.501353,0.5192501,0.5000184,0.4477237,0.5513098,0.4714036,0.5141401,0.3667056,0.4063468,0.3132723,0.4889211,0.3600161,0.3826637,0.4238284,0.4783334,0.3395674,0.4426102,0.4143436,0.3874356,0.3417054,0.2997542,0.4828711,0.5901845,0.454,0.4203613,0.4409529,0.5127068,0.4070901,0.4194032,0.4744204,0.4060493,0.3784712,0.4662274,0.4231502,0.5008093,0.4373392,0.4266116,0.4227988,0.3530271,0.3762665,0.3598085,0.4426465,0.3714598,0.3705963,0.4221055,0.3334989,0.3910761,0.4637933,0.4349111,0.4741576,0.447948,0.3772378,0.2682626,0.3697331,0.4282803,0.4540521,0.4358332,0.4461427,0.4026686,0.4486696,0.5206877,0.5425129,0.4848313,0.5383307,0.5690151,0.4474788,0.5570938,0.5111535,0.5870282,0.4714988,0.4635654,0.4620015,0.3965261,0.3909609,0.4835477,0.4775902,0.5259625,0.3109321,0.4217296,0.3419914,0.4096042,0.6229369,0.7067959,0.6928259,0.5874463,0.6217634,0.6835602,0.6643228,0.6426169,0.7661129,0.671438,0.4263792,0.3877498,0.3602514,0.4940815,0.4348635,0.3836013,0.4365753,0.3429851,0.3755273,0.3494155,0.4184218,0.4446873,0.3993783,0.4147582,0.3905037,0.4221338,0.3799748,0.4469349,0.3498888,0.3705648,0.3836616,0.4297987,0.5215555,0.4048423,0.401223,0.4775466,0.3787978,0.4330438,0.439457,0.430435,0.3935737
G18,0.0151514,0.0439425,0.1082384,0.1716734,0.2439399,0.3407057,0.3004394,0.2339398,0.2889919,0.2871973,0.2797882,0.2476713,0.2177157,0.1991872,0.0881695,0.0573618,0.0373321,0.020161,0.0131231,0.0361125,0.0224214,0.0146337,0.1925196,0.3212902,0.3205305,0.3069086,0.3087787,0.399113,0.4718559,0.3248439,0.4524263,0.4766073,0.2276417,0.1320569,0.0645984,0.0385173,0.0093301,0.0096387,0.0063234,0.0112917,0.0080792,0.0114269,0.0226047,0.0040239,0.031458,0.0028713,0.0126352,0.0564664,0.0566706,0.0606604,0.1796175,0.2229671,0.1467355,0.0891078,0.0402789,0.0827218,0.0358391,0.0387032,0.0282261,0.033489,0.0123504,0.0063301,0.0192721,0.0136158,0.0051158,0.0066963,0.0066941,0.0065912,0.0245784,0.0064547,0.0071667,0.0066916,0.0054863,0.0107811,0.0144704,0.014538,0.0154248,0.0153955,0.0108303,0.0087765,0.0384104,0.0028649,0.0111687,0.028099,0.0343174,0.004012,0.0034685,0.0096407,0.0027256,0.0047409,0.0180842,0.0084234,0.0120773,0.0022937,0.0182701,0.0059573,0.0045294,0.0120567,0.0370224,0.0121883,0.0122094,0.0201769,0.0260246,0.0031238,0.0189286,0.0108992,0.032638,0.0481978,0.0077316,0.0096818,0.0087405,0.032636,0.0251282,0.0283149,0.0320355,0.0339175,0.0035292,0.0072313,0.0160004,0.0214314,0.0168311,0.0039203,0.0095091,0.0216426,0.0132986,0.0135927,0.0163364,0.0125611,0.0330472,0.0894128,0.1207169,0.1576719,0.1794196,0.2024686,0.1626834,0.1349731,0.1091447,0.1054067,0.108285,0.1569262,0.0993454,0.0505613,0.0781938,0.0311516,0.0204399,0.0137225,0.0116896,0.0146998,0.0317155,0.0178998,0.0167886,0.0200055,0.0100836,0.0175645,0.016126,0.0162519,0.0182509,0.0334548,0.0159062,0.0289952,0.0339338,0.0118282,0.003603,0.0011189,0.0037978,0.0018839,0.0108978,0.0308613,0.02091,0.2830684,0.2986405,0.2989661,0.3125965,0.267496,0.3868563,0.3920285,0.4434241,0.3198682,0.4101781,0.2257271,0.1287431,0.1022113,0.0479818,0.0232324,0.0102646,0.0213448,0.0158584,0.0126301,0.0157382,0.0220565,0.0222446,0.0570639,0.1588406,0.1849616,0.2245098,0.257615,0.2006557,0.2836009,0.2821883,0.2358118,0.1922934,0.2240888,0.1384113,0.1263792,0.0375474,0.0307121,0.0159725,0.0233003,0.0148159,0.0281356
G19,0.3959224,0.495767,0.5856992,0.5766445,0.5222551,0.5466293,0.6685219,0.6079747,0.6357714,0.7265858,0.6468466,0.7204488,0.640142,0.6381478,0.6063396,0.5428312,0.4848518,0.4318574,0.4698261,0.5188263,0.7359124,0.5834242,0.5681608,0.5198072,0.6372297,0.5648774,0.5701991,0.6346167,0.6766903,0.7666587,0.6279543,0.575106,0.5158851,0.5383966,0.5783214,0.5715727,0.5396324,0.5947909,0.546891,0.5453603,0.5092097,0.5714567,0.6840701,0.5230164,0.6342224,0.7204623,0.613871,0.6557631,0.6327275,0.5816055,0.6545577,0.5876717,0.7473644,0.6768406,0.6307939,0.5961988,0.4404339,0.5337544,0.5542328,0.5316669,0.6216402,0.4905074,0.5223654,0.4954757,0.52548,0.6202546,0.4388264,0.5043861,0.5495124,0.4655024,0.4945957,0.5191801,0.4785855,0.5157539,0.4885909,0.503092,0.5055645,0.5052441,0.5545835,0.53225,0.4926644,0.4316749,0.467872,0.5362705,0.5294517,0.5388686,0.4504095,0.447562,0.5376106,0.560884,0.535254,0.4611362,0.5785753,0.462662,0.4773838,0.6215402,0.5370194,0.4823856,0.5129123,0.5324685,0.5590075,0.4936386,0.5482384,0.4441065,0.4670598,0.559416,0.5164227,0.5980967,0.6011491,0.5886359,0.6017127,0.7563725,0.5953455,0.6337651,0.614741,0.6432088,0.5971625,0.6192944,0.5550303,0.5204742,0.5687745,0.4627855,0.4855201,0.4881077,0.537314,0.5555945,0.5422301,0.5987392,0.5288646,0.6052563,0.5527834,0.6152951,0.5005793,0.5803679,0.7496121,0.5508918,0.5855159,0.6504389,0.6823981,0.5958139,0.374106,0.5369659,0.5839538,0.5664018,0.5561305,0.5253797,0.4854872,0.5184848,0.4213859,0.5978002,0.3697886,0.4769665,0.4637709,0.5162517,0.5058886,0.5911548,0.5678228,0.5094044,0.5302724,0.3534951,0.4999661,0.5233412,0.5240556,0.524389,0.5679264,0.6212014,0.4882375,0.6608979,0.5180923,0.4839431,0.4117179,0.4136267,0.5489878,0.3542343,0.4261279,0.563932,0.6792013,0.4828976,0.5166283,0.4373589,0.4928451,0.6555894,0.5024682,0.4080869,0.5762057,0.4558696,0.5836289,0.5300315,0.448517,0.5827189,0.3341537,0.3915308,0.3298347,0.3934696,0.4306173,0.4884478,0.3568531,0.4365294,0.3622712,0.5045471,0.4592806,0.4948851,0.5892602,0.6536632,0.4532343,0.4925378,0.4937292,0.5651151,0.5599164,0.6300059
G20,0.6079225,0.5306398,0.5342884,0.5806922,0.6642538,0.5461819,0.5471468,0.647155,0.5760712,0.6679792,0.5806103,0.6216388,0.6605258,0.5793857,0.683112,0.7152482,0.620819,0.6194975,0.5290841,0.5455761,0.6086439,0.6510844,0.5126033,0.6095562,0.6252227,0.5620928,0.6360806,0.5835953,0.6478862,0.4735262,0.4937567,0.4121706,0.5388004,0.6696644,0.6521231,0.5590565,0.7150153,0.5570795,0.6560637,0.585404,0.5965736,0.5575039,0.6643053,0.5952058,0.694032,0.568179,0.6869523,0.8031596,0.636068,0.5973132,0.7090368,0.5717646,0.6145063,0.6578991,0.6160582,0.6370951,0.6105523,0.5962949,0.7080743,0.5261456,0.6514392,0.6514262,0.5484753,0.6567814,0.5467806,0.4738158,0.5045588,0.5281827,0.5252056,0.5791362,0.5646195,0.4346542,0.4663248,0.5550582,0.435881,0.5809169,0.6183874,0.5630886,0.594021,0.6441271,0.6000179,0.5514073,0.534303,0.5498698,0.5841705,0.6322087,0.6045062,0.5337023,0.5239919,0.6172299,0.7117545,0.7872132,0.7779534,0.6006263,0.6237756,0.5919503,0.6381968,0.793043,0.5402109,0.7086653,0.5634577,0.6357308,0.5219815,0.5554897,0.563378,0.6767111,0.5542402,0.6272273,0.704627,0.6401586,0.6821095,0.8014445,0.6944548,0.5679545,0.659587,0.5448693,0.6299319,0.5284362,0.5657679,0.5416866,0.6366708,0.6186312,0.6695194,0.5691707,0.6503151,0.5076851,0.7262161,0.6320702,0.5135265,0.5490246,0.7101141,0.5725509,0.6092337,0.5876786,0.6842073,0.6026853,0.7289114,0.6075212,0.5434486,0.5964062,0.6289644,0.5508152,0.6031882,0.6020001,0.6063692,0.5838969,0.6632223,0.740403,0.5542219,0.6116348,0.5290206,0.6440709,0.595901,0.5610419,0.6957513,0.527911,0.5972726,0.6152238,0.5897141,0.6124929,0.5957901,0.6124238,0.5862533,0.5686936,0.4975616,0.6221822,0.6279843,0.551694,0.579766,0.2791965,0.2842521,0.2509448,0.2699887,0.2673324,0.3016229,0.2811871,0.2895795,0.2541447,0.2359565,0.6669918,0.5832212,0.6020707,0.5840531,0.5760398,0.5598273,0.5599596,0.5675551,0.6689312,0.6850588,0.6418718,0.6120109,0.7086073,0.5401125,0.6347319,0.5968294,0.6091187,0.663309,0.5749004,0.669865,0.5642614,0.5608091,0.5765495,0.5678925,0.6210457,0.6230039,0.4707894,0.6094518,0.5956482,0.5339269,0.5149922
