Gene1	Gene2	corVal	pValue
G60	G67	0.295507084204257	0.00163970951128913
G51	G45	0.293420777351039	0.0017751376880876
G45	G51	0.293420777351039	0.00177513768808763
G59	G53	0.288197695674249	0.00215975655245321
G53	G59	0.288197695674249	0.00215975655245323
G83	G12	0.286768448524097	0.00227738578459285
G12	G83	0.286768448524097	0.00227738578459286
G36	G16	0.282098003622562	0.00270322434190794
G16	G36	0.282098003622561	0.00270322434190798
G59	G91	0.28033441797538	0.0028818375630547
G91	G59	0.28033441797538	0.00288183756305471
G53	G39	0.280225722213111	0.00289318598675263
G39	G53	0.280225722213111	0.00289318598675267
G57	G23	0.277720079546858	0.00316619171439997
G23	G57	0.277720079546858	0.00316619171440002
G65	G63	0.275726126876446	0.00339975599510816
G63	G65	0.275726126876445	0.00339975599510818
G16	G64	0.27331256041376	0.00370309275801605
G64	G16	0.27331256041376	0.00370309275801606
G5	G91	0.272427305697611	0.00382029359409395
G91	G5	0.272427305697611	0.00382029359409396
G76	G78	0.271787069834611	0.00390711552133646
G78	G76	0.271787069834611	0.00390711552133647
G64	G21	0.267637411837693	0.00451398283400092
G21	G64	0.267637411837693	0.00451398283400092
G86	Time	0.267628543184448	0.00451536531272158
Time	G86	0.267628543184447	0.00451536531272161
G33	G89	0.266261223322678	0.00473308748544754
G89	G33	0.266261223322678	0.00473308748544756
G95	G78	0.263859516746196	0.00513829412798791
G78	G95	0.263859516746196	0.00513829412798793
G35	G40	0.259214730225504	0.00601058104141948
G40	G35	0.259214730225504	0.00601058104141953
G63	G98	0.253504410110207	0.00726160505806139
G98	G63	0.253504410110207	0.00726160505806141
G31	G46	0.253328660231977	0.00730351820338647
G46	G31	0.253328660231977	0.00730351820338654
G32	G39	0.249022469428854	0.0083995927248304
G39	G32	0.249022469428854	0.00839959272483044
G51	G92	0.248583120266014	0.00851919186688792
G92	G51	0.248583120266014	0.00851919186688798
G8	G52	0.248568281810839	0.00852325725490484
G52	G8	0.248568281810839	0.00852325725490486
G20	G31	0.248314083842199	0.00859316766471545
G31	G20	0.248314083842199	0.00859316766471548
G11	G85	0.247074618893072	0.00894134100001642
G85	G11	0.247074618893072	0.00894134100001646
G57	G97	0.246319198718749	0.00915958457523323
G97	G57	0.246319198718749	0.0091595845752333
G49	G42	0.246315417366205	0.00916068871208846
G42	G49	0.246315417366205	0.0091606887120885
G87	G71	0.246016522650542	0.00924833601115387
G71	G87	0.246016522650542	0.00924833601115388
G67	G96	0.242614906402138	0.0102990264687012
G96	G67	0.242614906402138	0.0102990264687013
G26	G78	0.240084370351312	0.0111472433853455
G78	G26	0.240084370351311	0.0111472433853456
G2	G96	0.239548560667313	0.0113344966528887
G96	G2	0.239548560667312	0.0113344966528888
G62	G98	0.239252906552726	0.011438995491138
G98	G62	0.239252906552725	0.011438995491138
G53	G42	0.239023166560853	0.0115207782925178
G42	G53	0.239023166560853	0.0115207782925178
Time	G63	0.236648247879094	0.0123966452196131
G63	Time	0.236648247879094	0.0123966452196131
G10	G66	0.236354913626259	0.0125087622809948
G66	G10	0.236354913626258	0.0125087622809948
G48	G18	0.235902706609899	0.012683337731655
G18	G48	0.235902706609899	0.012683337731655
G79	G82	0.235046167466425	0.0130198424728017
G82	G79	0.235046167466425	0.0130198424728017
G65	G24	0.233994106553326	0.0134437967051817
G24	G65	0.233994106553326	0.0134437967051817
G23	G4	0.233790990849476	0.0135270185165578
G4	G23	0.233790990849476	0.0135270185165578
G29	G90	0.231886808846067	0.0143292934642936
G90	G29	0.231886808846067	0.0143292934642936
G74	G95	0.231829364453064	0.0143541259099888
G95	G74	0.231829364453063	0.014354125909989
G19	G40	0.231216083979171	0.014621580633075
G40	G19	0.231216083979171	0.014621580633075
G45	G81	0.23103685437405	0.0147005571141313
G81	G45	0.23103685437405	0.0147005571141314
G45	G99	0.224817349503303	0.0176807282237166
G99	G45	0.224817349503303	0.0176807282237167
G23	G89	0.224107477228	0.0180519869677372
G89	G23	0.224107477228	0.0180519869677372
G85	G17	0.223068499664825	0.018607497077128
G17	G85	0.223068499664825	0.0186074970771281
G62	G86	0.223036598159569	0.0186247846991319
G86	G62	0.223036598159568	0.0186247846991321
G97	G55	0.222571482260807	0.018878412151014
G55	G97	0.222571482260807	0.018878412151014
G58	G46	0.222390146988626	0.0189780981616941
G46	G58	0.222390146988626	0.0189780981616941
G33	G28	0.220350794061614	0.0201308219976625
G28	G33	0.220350794061614	0.0201308219976626
G1	G13	0.219318602935321	0.0207368798404496
G13	G1	0.219318602935321	0.0207368798404496
G53	G77	0.219211447620672	0.0208006863136356
G77	G53	0.219211447620672	0.0208006863136358
G9	G37	0.218892921972277	0.0209913522851555
G37	G9	0.218892921972277	0.0209913522851557
G31	G25	0.218877022696896	0.0210009086421659
G25	G31	0.218877022696895	0.021000908642166
G82	G2	0.218782043149941	0.021058074588722
G2	G82	0.218782043149941	0.021058074588722
G26	G19	0.21823506588934	0.021389896061011
G19	G26	0.21823506588934	0.0213898960610111
G12	G87	0.217526809868577	0.0218262199402116
G87	G12	0.217526809868576	0.0218262199402118
G68	G49	0.217237884377347	0.0220063947320891
G49	G68	0.217237884377347	0.0220063947320891
G72	G81	0.217118381082961	0.0220812895133768
G81	G72	0.217118381082961	0.0220812895133768
G22	G68	0.216643034520913	0.0223813658230718
G68	G22	0.216643034520913	0.0223813658230718
G18	G20	0.215514511061284	0.0231078139688358
G20	G18	0.215514511061284	0.0231078139688358
G80	G98	0.215326158465296	0.0232310049324378
G98	G80	0.215326158465296	0.0232310049324381
G65	G32	0.215274951269039	0.0232645937709831
G32	G65	0.215274951269039	0.0232645937709832
G17	G69	0.215111256134199	0.0233722469720336
G69	G17	0.215111256134199	0.0233722469720336
G73	G43	0.214359293769782	0.0238722661809683
G43	G73	0.214359293769782	0.0238722661809684
G63	G48	0.214135769281406	0.0240226521654575
G48	G63	0.214135769281406	0.0240226521654575
G13	G46	0.213945164969087	0.02415152887164
G46	G13	0.213945164969087	0.0241515288716401
G92	G95	0.213516413213171	0.0244435903759892
G95	G92	0.21351641321317	0.0244435903759896
G30	G92	0.212932479475125	0.0248462110809968
G92	G30	0.212932479475125	0.0248462110809969
G100	G5	0.212872218725393	0.0248880812828061
G5	G100	0.212872218725392	0.0248880812828062
G28	G87	0.212787133760385	0.0249473023678432
G87	G28	0.212787133760384	0.0249473023678433
G77	G73	0.21267420947232	0.0250260860548967
G73	G77	0.21267420947232	0.0250260860548968
G24	G56	0.212625354602723	0.0250602363197556
G56	G24	0.212625354602723	0.0250602363197557
G94	G80	0.211725089243377	0.025696692937863
G80	G94	0.211725089243377	0.025696692937863
G15	G98	0.21096452644032	0.0262450793342227
G98	G15	0.210964526440319	0.0262450793342228
G4	G7	0.210278355097049	0.0267483548247689
G7	G4	0.210278355097049	0.0267483548247692
G62	G93	0.210241183366123	0.0267758516784357
G93	G62	0.210241183366122	0.026775851678436
Time	G78	0.210004605676646	0.0269514187832032
G78	Time	0.210004605676646	0.0269514187832033
G70	G39	0.209856538350721	0.027061799188574
G39	G70	0.209856538350721	0.0270617991885741
G58	G38	0.209216250953111	0.0275435574941573
G38	G58	0.209216250953111	0.0275435574941574
G67	G74	0.20865658353289	0.0279706129294218
G74	G67	0.20865658353289	0.0279706129294219
G19	G94	0.208580220513468	0.0280293160090843
G94	G19	0.208580220513468	0.0280293160090844
G69	G22	0.207864445098249	0.0285846683799907
G22	G69	0.207864445098249	0.0285846683799908
G59	G20	0.207860301089715	0.0285879106261493
G20	G59	0.207860301089715	0.0285879106261494
G78	G43	0.207709799842861	0.0287058736946861
G43	G78	0.207709799842861	0.0287058736946862
G75	G70	0.20751133895252	0.0288620592873496
G70	G75	0.20751133895252	0.0288620592873496
G39	G78	0.207314720910619	0.0290175054406186
G78	G39	0.207314720910619	0.0290175054406187
G73	G86	0.206827690813991	0.029405614289968
G86	G73	0.206827690813991	0.0294056142899682
G42	G27	0.206702707528728	0.0295059191571127
G27	G42	0.206702707528728	0.0295059191571128
G85	G90	0.20564580599599	0.0303657936052345
G90	G85	0.20564580599599	0.0303657936052347
G9	G76	0.205330157434918	0.0306266799366532
G76	G9	0.205330157434918	0.0306266799366534
G46	G11	0.205180259095087	0.0307512354821014
G11	G46	0.205180259095087	0.0307512354821014
G61	G64	0.205146971770151	0.0307789531578186
G64	G61	0.205146971770151	0.0307789531578186
G44	G25	0.205104150220511	0.0308146408947104
G25	G44	0.205104150220511	0.0308146408947105
G37	G11	0.205094350358052	0.0308228130834877
G11	G37	0.205094350358052	0.0308228130834877
G11	G94	0.204383126705033	0.0314208275880767
G94	G11	0.204383126705033	0.0314208275880767
G7	G80	0.203352486419718	0.0323048133496237
G80	G7	0.203352486419718	0.0323048133496238
G87	G76	0.202587070415513	0.0329748329468433
G76	G87	0.202587070415512	0.0329748329468435
G4	G59	0.202496102573907	0.0330552375904969
G59	G4	0.202496102573907	0.0330552375904972
G56	G3	0.201784727550849	0.0336897329680861
G3	G56	0.201784727550849	0.0336897329680862
G63	G89	0.201601709369954	0.033854623283873
G89	G63	0.201601709369954	0.0338546232838731
G41	G31	0.201559610784552	0.0338926481385766
G31	G41	0.201559610784552	0.0338926481385766
G45	G7	0.201331057590045	0.0340997140285744
G7	G45	0.201331057590045	0.0340997140285745
G65	G19	0.201068578798372	0.0343388305135659
G19	G65	0.201068578798372	0.0343388305135662
G88	G18	0.200925698088096	0.0344695867524773
G18	G88	0.200925698088095	0.0344695867524774
G46	G90	0.200780804969373	0.034602612760642
G90	G46	0.200780804969373	0.0346026127606422
G20	G95	0.200674850458648	0.0347001628406752
G95	G20	0.200674850458648	0.0347001628406753
G59	G82	0.200564428762467	0.0348020721384831
G82	G59	0.200564428762467	0.0348020721384832
G9	G81	0.200425184550812	0.0349309412309869
G81	G9	0.200425184550812	0.034930941230987
G67	G4	0.200422889482077	0.0349330686548201
G4	G67	0.200422889482077	0.0349330686548202
G79	G100	0.20026965573778	0.0350753563411335
G100	G79	0.200269655737779	0.0350753563411338
G78	G34	0.199956491595057	0.0353676678292123
G34	G78	0.199956491595057	0.0353676678292124
G59	G18	0.19989091679857	0.0354291350621204
G18	G59	0.19989091679857	0.0354291350621205
G84	G72	0.199865771958402	0.0354527286758796
G72	G84	0.199865771958401	0.0354527286758798
G88	G95	0.199633242168195	0.0356715403981319
G95	G88	0.199633242168195	0.035671540398132
G62	G43	0.199220308524764	0.0360629130567644
G43	G62	0.199220308524764	0.0360629130567645
G52	G67	0.198634965052475	0.0366238742897265
G67	G52	0.198634965052475	0.0366238742897266
Time	G19	0.198591845181064	0.0366654863405525
G19	Time	0.198591845181064	0.0366654863405527
G96	G91	0.198498850467867	0.0367553644181828
G91	G96	0.198498850467867	0.0367553644181828
G24	G41	0.198483046289459	0.0367706573167774
G41	G24	0.198483046289459	0.0367706573167776
G36	G71	0.197401843209988	0.0378296471615213
G71	G36	0.197401843209988	0.0378296471615214
Time	G93	0.197213417693301	0.038016794442816
G93	Time	0.197213417693301	0.0380167944428162
G40	G25	0.197112783695448	0.0381170634380249
G25	G40	0.197112783695447	0.038117063438025
G44	G5	0.197020230366354	0.0382094767467535
G5	G44	0.197020230366354	0.0382094767467537
G87	G62	0.196667351831028	0.0385635467397104
G62	G87	0.196667351831028	0.0385635467397105
G43	G67	0.196367436051366	0.0388666329422895
G67	G43	0.196367436051366	0.0388666329422895
G8	G68	0.194961104745493	0.0403145754467163
G68	G8	0.194961104745493	0.0403145754467163
G9	G44	0.193072616386837	0.0423296546033889
G44	G9	0.193072616386837	0.0423296546033893
G29	G10	0.192803373141941	0.0426236752707636
G10	G29	0.19280337314194	0.042623675270764
G51	G39	0.192687873919256	0.0427503244016282
G39	G51	0.192687873919256	0.0427503244016286
G71	G86	0.192152816710415	0.0433411348297144
G86	G71	0.192152816710414	0.0433411348297144
G23	G14	0.191700079165404	0.0438463468503158
G14	G23	0.191700079165404	0.0438463468503159
G8	G71	0.191593619420285	0.0439658552456246
G71	G8	0.191593619420285	0.0439658552456249
G66	G48	0.19097282846871	0.0446681493306116
G48	G66	0.19097282846871	0.0446681493306116
G36	G63	0.190970871516833	0.0446703778777131
G63	G36	0.190970871516833	0.0446703778777133
G75	G27	0.190913479299228	0.0447357764075053
G27	G75	0.190913479299228	0.0447357764075055
G36	G66	0.190755879539965	0.0449157713320684
G66	G36	0.190755879539965	0.0449157713320685
G33	G98	0.190531524413088	0.0451730462852135
G98	G33	0.190531524413088	0.0451730462852135
G70	G2	0.190101120026552	0.0456700342821603
G2	G70	0.190101120026552	0.0456700342821605
G1	G11	0.188945655464611	0.0470267612093017
G11	G1	0.188945655464611	0.0470267612093019
G81	G59	0.188314884654242	0.0477814015839299
G59	G81	0.188314884654242	0.0477814015839301
G73	G52	0.188141859638452	0.047990150330568
G52	G73	0.188141859638452	0.0479901503305681
G99	G38	0.187937175163413	0.0482380703481741
G38	G99	0.187937175163413	0.0482380703481744
G67	G44	0.187713350257471	0.0485103873551042
G44	G67	0.187713350257471	0.0485103873551044
G80	G86	0.18689337598774	0.049518908133291
G86	G80	0.18689337598774	0.0495189081332917
G66	G99	0.186884992920269	0.0495293077035497
G99	G66	0.186884992920268	0.04952930770355
G57	G37	0.186638127283064	0.0498363664558933
G37	G57	0.186638127283064	0.0498363664558936
G62	G2	0.186575675139352	0.0499142952583142
G2	G62	0.186575675139352	0.0499142952583142
G60	G59	0.185855249449007	0.0508205610584741
G59	G60	0.185855249449006	0.0508205610584742
G73	G23	0.185489741814512	0.0512855261550531
G23	G73	0.185489741814512	0.0512855261550531
G90	G51	0.18530670423701	0.0515196861049993
G51	G90	0.18530670423701	0.0515196861049994
G30	G66	0.185155310037753	0.0517140308132698
G66	G30	0.185155310037753	0.05171403081327
G31	G2	0.184898684000037	0.0520448432224526
G2	G31	0.184898684000037	0.0520448432224526
G39	G19	0.184828066682591	0.052136180481718
G19	G39	0.18482806668259	0.0521361804817186
G19	G100	0.184730349971849	0.0522627864161959
G100	G19	0.184730349971849	0.0522627864161959
Time	G11	0.184511258222127	0.0525475726844924
G11	Time	0.184511258222127	0.0525475726844927
G77	G11	0.184298582365341	0.0528252417327069
G11	G77	0.184298582365341	0.052825241732707
G10	G24	0.184127793342179	0.0530490978842913
G24	G10	0.184127793342179	0.0530490978842915
G97	G47	0.183829052452252	0.0534425418622358
G47	G97	0.183829052452252	0.0534425418622359
G5	G19	0.18376988338636	0.0535207523899673
G19	G5	0.18376988338636	0.0535207523899675
G48	G14	0.183738304879716	0.0535625318781725
G14	G48	0.183738304879716	0.0535625318781729
G30	G18	0.183419333598344	0.0539860498312753
G18	G30	0.183419333598344	0.0539860498312754
G34	G88	0.183388199185254	0.054027536162094
G88	G34	0.183388199185254	0.0540275361620941
G73	G66	0.183262413706921	0.0541954114358538
G66	G73	0.183262413706921	0.0541954114358539
G62	G78	0.183211882465421	0.0542629719691598
G78	G62	0.183211882465421	0.0542629719691602
G2	G63	0.183166341211333	0.0543239202220388
G63	G2	0.183166341211333	0.054323920222039
G42	G21	0.182972378210775	0.0545841337080576
G21	G42	0.182972378210775	0.0545841337080579
G39	G31	0.182878265969778	0.0547107600835131
G31	G39	0.182878265969778	0.0547107600835133
G98	G56	0.182800567992111	0.0548154833268696
G56	G98	0.182800567992111	0.0548154833268698
G29	G74	0.182562147302795	0.0551378620164493
G74	G29	0.182562147302794	0.0551378620164495
G48	G41	0.182350896463126	0.0554248039484631
G41	G48	0.182350896463126	0.0554248039484632
G65	G3	0.181684788938347	0.0563376226813923
G3	G65	0.181684788938347	0.0563376226813925
G40	G52	0.18126635414564	0.0569173221279742
G52	G40	0.18126635414564	0.0569173221279744
G15	G87	0.181013530772413	0.0572699491818613
G87	G15	0.181013530772413	0.0572699491818614
G47	G66	0.180293357183213	0.0582842478547086
G66	G47	0.180293357183213	0.0582842478547088
G33	G91	0.18024877599052	0.0583475170453212
G91	G33	0.18024877599052	0.0583475170453216
G91	G88	0.180191401625793	0.0584290249663424
G88	G91	0.180191401625793	0.0584290249663425
G94	G51	0.179369939065674	0.0596062830275809
G51	G94	0.179369939065674	0.0596062830275811
G56	G19	0.179320024921226	0.0596784370837181
G19	G56	0.179320024921226	0.0596784370837186
G20	G86	0.179199063151421	0.0598535913961259
G86	G20	0.179199063151421	0.0598535913961259
G71	G90	0.178969272226077	0.0601874898315289
G90	G71	0.178969272226077	0.060187489831529
G48	G35	0.178062966283851	0.0615192798582732
G35	G48	0.17806296628385	0.0615192798582733
G87	G95	0.177595261698743	0.0622159131152762
G95	G87	0.177595261698743	0.0622159131152765
G3	G8	0.177460488987684	0.0624178435886387
G8	G3	0.177460488987684	0.062417843588639
G83	G9	0.177178010761512	0.0628428164051129
G9	G83	0.177178010761512	0.062842816405113
G64	G65	0.177127876351016	0.0629184867733085
G65	G64	0.177127876351016	0.0629184867733087
G2	G55	0.176922748727478	0.0632288702433474
G55	G2	0.176922748727478	0.0632288702433475
G19	G17	0.176847655837359	0.0633428066329227
G17	G19	0.176847655837359	0.0633428066329228
G90	G63	0.176286497001214	0.0641995439937795
G63	G90	0.176286497001213	0.0641995439937801
G37	G72	0.176076131994311	0.064523135666218
G72	G37	0.176076131994311	0.0645231356662183
G80	G75	0.176057681907334	0.0645515795162854
G75	G80	0.176057681907334	0.0645515795162856
G92	Time	0.17594757469278	0.0647215401826262
Time	G92	0.17594757469278	0.0647215401826263
G43	G65	0.175350980386274	0.0656487809785647
G65	G43	0.175350980386274	0.0656487809785649
Time	G81	0.17533534506967	0.0656732262130375
G81	Time	0.17533534506967	0.0656732262130375
G71	G89	0.174762924673455	0.0665732908669156
G89	G71	0.174762924673455	0.0665732908669159
G58	G30	0.1747182511109	0.0666439542551715
G30	G58	0.1747182511109	0.0666439542551716
G8	G19	0.174656795130373	0.066741263123572
G19	G8	0.174656795130373	0.0667412631235724
G1	G20	0.174597440986646	0.0668353534555618
G20	G1	0.174597440986646	0.0668353534555619
G62	G47	0.174268014496788	0.0673595317780316
G47	G62	0.174268014496788	0.0673595317780318
G26	G71	0.173997345084741	0.0677927091032831
G71	G26	0.17399734508474	0.0677927091032838
G99	G97	0.173865416060103	0.0680046649602342
G97	G99	0.173865416060103	0.0680046649602344
G39	G63	0.173851033243243	0.0680278047034436
G63	G39	0.173851033243242	0.0680278047034439
G84	G56	0.17370518275547	0.0682628166004923
G56	G84	0.17370518275547	0.0682628166004925
G33	G3	0.173540658444395	0.0685287076251152
G3	G33	0.173540658444395	0.0685287076251154
G61	G48	0.173378551429706	0.0687915124512411
G48	G61	0.173378551429706	0.0687915124512411
G5	G46	0.172837779881052	0.0696741128014642
G46	G5	0.172837779881051	0.069674112801465
G17	G91	0.172515591390425	0.0702043044219244
G91	G17	0.172515591390425	0.0702043044219248
G64	G26	0.172423423230762	0.0703565749211979
G26	G64	0.172423423230762	0.0703565749211984
G46	G52	0.172192809803732	0.0707387409804688
G52	G46	0.172192809803731	0.0707387409804693
G59	G73	0.172071148549648	0.0709410300209768
G73	G59	0.172071148549648	0.0709410300209769
G1	G19	0.171958937638319	0.0711280201653716
G19	G1	0.171958937638319	0.0711280201653719
G33	G4	0.171825659780777	0.0713506340962508
G4	G33	0.171825659780777	0.0713506340962509
G56	G44	0.17179916373163	0.0713949574653993
G44	G56	0.171799163731629	0.0713949574653995
G93	G100	0.17153138031609	0.0718441635019328
G100	G93	0.17153138031609	0.0718441635019328
G50	G12	0.17137329831701	0.072110415670618
G12	G50	0.17137329831701	0.0721104156706181
G98	G14	0.171150525862673	0.0724869759885705
G14	G98	0.171150525862673	0.0724869759885705
G6	G21	0.17112299014909	0.0725336306367841
G21	G6	0.17112299014909	0.0725336306367843
G61	G85	0.170929172257879	0.0728627087695959
G85	G61	0.170929172257878	0.072862708769596
G34	G4	0.170890188478798	0.0729290435915772
G4	G34	0.170890188478798	0.0729290435915773
G61	G44	0.170814972698453	0.0730571685295082
G44	G61	0.170814972698453	0.0730571685295084
G55	G39	0.1707131756909	0.0732308619449269
G39	G55	0.1707131756909	0.073230861944927
G22	G1	0.170710046376253	0.0732362066811756
G1	G22	0.170710046376253	0.0732362066811756
G8	G20	0.170279941543568	0.073973806749592
G20	G8	0.170279941543568	0.0739738067495925
G22	G6	0.170226623943194	0.0740656584771187
G6	G22	0.170226623943194	0.0740656584771187
G67	G88	0.170024369890717	0.074414923327906
G88	G67	0.170024369890717	0.074414923327906
G88	Time	0.169924502471617	0.0745878693563699
Time	G88	0.169924502471617	0.0745878693563701
G98	G57	0.169605672366463	0.0751421735038701
G57	G98	0.169605672366463	0.0751421735038703
G87	G13	0.169419067772072	0.075468131817091
G13	G87	0.169419067772072	0.0754681318170916
G32	G41	0.169308682988942	0.0756614855699046
G41	G32	0.169308682988942	0.0756614855699047
G69	G45	0.169171486473639	0.0759023591416116
G45	G69	0.169171486473639	0.0759023591416117
G88	G66	0.169105461157226	0.0760184983666465
G66	G88	0.169105461157226	0.0760184983666467
G5	G49	0.168936445869121	0.076316449512754
G49	G5	0.168936445869121	0.0763164495127541
G22	G46	0.168767523302072	0.0766151749354067
G46	G22	0.168767523302072	0.0766151749354069
G30	G86	0.168747451095213	0.0766507333610471
G86	G30	0.168747451095212	0.0766507333610479
G51	G61	0.168415473167692	0.0772407675071823
G61	G51	0.168415473167692	0.0772407675071824
G87	G38	0.168329938095887	0.0773933813212316
G38	G87	0.168329938095887	0.0773933813212318
G40	G18	0.168312322099537	0.0774248422868665
G18	G40	0.168312322099536	0.0774248422868669
G21	G20	0.168308650899345	0.0774314000930892
G20	G21	0.168308650899345	0.0774314000930896
G43	G71	0.167893222739534	0.0781763597830675
G71	G43	0.167893222739534	0.0781763597830679
G40	G57	0.167557706430749	0.0787822095986906
G57	G40	0.167557706430749	0.0787822095986907
G73	G63	0.167320758058716	0.0792123381562883
G63	G73	0.167320758058716	0.079212338156289
G58	G20	0.166944566592334	0.0798990991553894
G20	G58	0.166944566592334	0.0798990991553896
G68	G51	0.166906450374967	0.0799689481146694
G51	G68	0.166906450374967	0.0799689481146694
G73	G92	0.166761783494213	0.0802344993755934
G92	G73	0.166761783494212	0.0802344993755934
G10	G70	0.166621739519923	0.0804922373414365
G70	G10	0.166621739519923	0.0804922373414371
G2	G71	0.166522442471877	0.0806753858463283
G71	G2	0.166522442471877	0.0806753858463288
G18	G47	0.166428162482569	0.0808495893551393
G47	G18	0.166428162482569	0.0808495893551398
G58	G6	0.166373859287677	0.0809500633559684
G6	G58	0.166373859287677	0.0809500633559684
G32	G18	0.166267541538893	0.0811470662690081
G18	G32	0.166267541538893	0.0811470662690081
G28	G41	0.166124351536871	0.0814129984212301
G41	G28	0.16612435153687	0.0814129984212309
G40	G74	0.166004921739752	0.0816353362223479
G74	G40	0.166004921739752	0.0816353362223479
G64	G13	0.165891450378405	0.0818470312495883
G13	G64	0.165891450378405	0.0818470312495883
G44	G97	0.165820303822917	0.0819799878879707
G97	G44	0.165820303822917	0.0819799878879708
G69	G86	0.165449190993218	0.0826763159662773
G86	G69	0.165449190993218	0.082676315966278
G81	G16	0.165262486253581	0.0830284177499271
G16	G81	0.165262486253581	0.0830284177499273
G16	G98	0.165062922296976	0.08340609413367
G98	G16	0.165062922296976	0.0834060941336701
G92	G53	0.165045908684099	0.0834383559079658
G53	G92	0.165045908684099	0.0834383559079662
G65	G70	0.164993384661691	0.0835380165783151
G70	G65	0.164993384661691	0.0835380165783152
G39	G47	0.164984351452149	0.0835551660405358
G47	G39	0.164984351452149	0.083555166040536
G2	G72	0.164260510320933	0.0849385361022951
G72	G2	0.164260510320933	0.0849385361022954
G52	G62	0.164198478667053	0.0850579327836603
G62	G52	0.164198478667053	0.0850579327836604
G10	G31	0.164074001212725	0.0852979270316624
G31	G10	0.164074001212725	0.0852979270316626
G21	G87	0.164029621301008	0.0853836225544729
G87	G21	0.164029621301008	0.0853836225544732
G45	G76	0.163950385003349	0.0855367947768846
G76	G45	0.163950385003349	0.0855367947768846
G17	G72	0.163391647140981	0.0866231217388266
G72	G17	0.163391647140981	0.0866231217388271
G43	G33	0.16310792087178	0.0871789474301685
G33	G43	0.16310792087178	0.0871789474301689
G29	G64	0.16299791045152	0.0873952222823894
G64	G29	0.16299791045152	0.0873952222823896
G85	G65	0.162674755771257	0.088032997552603
G65	G85	0.162674755771257	0.0880329975526031
G9	G85	0.162654827307633	0.0880724490340525
G85	G9	0.162654827307633	0.0880724490340525
G68	G21	0.162641797269633	0.0880982516135004
G21	G68	0.162641797269633	0.0880982516135004
G54	G40	0.162635431410588	0.0881108597164863
G40	G54	0.162635431410588	0.0881108597164864
G63	G100	0.162291680171719	0.0887938203288377
G100	G63	0.162291680171718	0.0887938203288383
G6	G24	0.162147388704398	0.089081747325729
G24	G6	0.162147388704398	0.0890817473257298
G94	G63	0.161794324943331	0.0897893980630448
G63	G94	0.161794324943331	0.0897893980630451
G45	G10	0.161461932988175	0.0904596875791884
G10	G45	0.161461932988175	0.0904596875791884
G97	G32	0.161287158171583	0.0908137212524464
G32	G97	0.161287158171583	0.0908137212524465
G56	G64	0.161185186057393	0.0910207887777112
