Parent	Type	Child	Weight	Probability	Score
G4	-	G3	-0.116904	0.979200	-0.493150
G5	+	G3	0.061524	0.749209	0.198577
G6	+	G3	0.095093	0.937556	0.384079
G7	+	G3	0.047295	0.592545	0.120730
G8	+	G3	0.008641	0.396623	0.014765
G9	-	G3	-0.012820	0.405515	-0.022396
G10	-	G3	-0.003021	0.397402	-0.005172
G11	+	G3	0.031767	0.503706	0.068933
G12	+	G3	0.017078	0.490419	0.036082
G13	+	G3	0.044036	0.529894	0.100525
G14	+	G3	0.205966	0.999997	0.887300
G15	+	G3	0.027679	0.478657	0.057076
G16	-	G3	-0.000691	0.460156	-0.001370
G17	+	G3	0.023364	0.398873	0.040147
G18	+	G3	0.022347	0.392855	0.037821
G19	+	G3	0.062979	0.739746	0.200705
G20	-	G3	-0.048752	0.511908	-0.107512
G21	+	G3	0.011188	0.396999	0.019134
G22	+	G3	0.023195	0.352031	0.035177
G23	+	G3	0.154544	0.999427	0.665396
G24	+	G3	0.144134	0.997364	0.619293
G25	+	G3	0.058234	0.546865	0.137194
G26	+	G3	0.017234	0.495074	0.036757
G27	+	G3	0.085365	0.891172	0.327731
G28	+	G3	0.088369	0.891682	0.339458
G29	+	G3	0.019019	0.341331	0.027966
G30	-	G3	-0.018125	0.416190	-0.032497
G31	+	G3	0.098442	0.924927	0.392250
G32	+	G3	0.087076	0.894753	0.335643
G33	+	G3	0.010724	0.331945	0.015335
G34	-	G3	-0.024620	0.415936	-0.044116
G35	+	G3	0.016476	0.326154	0.023150
G36	+	G3	0.029012	0.509869	0.063725
G37	-	G3	-0.034290	0.428422	-0.063287
G38	+	G3	0.031811	0.410682	0.056280
G39	-	G3	-0.040274	0.393541	-0.068280
G40	+	G3	0.014023	0.340329	0.020560
G41	-	G3	-0.013847	0.350502	-0.020909
G42	-	G3	-0.042469	0.483362	-0.088434
G43	-	G3	-0.001258	0.305341	-0.001654
G44	+	G3	0.030787	0.480974	0.063793
G45	+	G3	0.031334	0.380379	0.051347
G46	-	G3	-0.001424	0.355799	-0.002183
G47	+	G3	0.070778	0.749023	0.228387
G48	+	G3	0.005418	0.378952	0.008845
G49	+	G3	0.027230	0.405382	0.047554
G50	+	G3	0.063060	0.617689	0.167805
G1	+	G4	0.072552	0.967247	0.302317
G2	+	G4	0.102073	0.999478	0.439503
G3	+	G4	0.099792	0.998806	0.429391
G4	+	G4	0.072890	0.985452	0.309444
G5	+	G4	0.044978	0.832134	0.161240
G6	+	G4	0.076837	0.987147	0.326759
G7	+	G4	0.025320	0.547261	0.059694
G8	+	G4	0.076282	0.989290	0.325105
G9	+	G4	0.048775	0.870713	0.182957
G10	+	G4	0.029520	0.613885	0.078070
G11	+	G4	0.079855	0.992906	0.341577
G12	+	G4	0.013191	0.494730	0.028114
G13	+	G4	0.008074	0.477258	0.016601
G14	+	G4	0.090232	0.997612	0.387791
G15	+	G4	0.021307	0.519735	0.047707
G16	+	G4	0.016651	0.479193	0.034374
G17	+	G4	0.047475	0.826970	0.169135
G18	+	G4	0.021702	0.469762	0.043919
G19	+	G4	0.068421	0.971179	0.286263
G20	+	G4	0.016707	0.469578	0.033797
G21	+	G4	0.094873	0.998770	0.408214
G22	+	G4	0.042453	0.539861	0.098734
G23	+	G4	0.031548	0.674675	0.091693
G24	+	G4	0.003091	0.313385	0.004173
G25	+	G4	0.008994	0.461187	0.017870
G26	-	G4	-0.002486	0.488768	-0.005235
G27	-	G4	-0.006041	0.411906	-0.010720
G28	+	G4	0.059446	0.916936	0.234821
G29	+	G4	0.038880	0.645572	0.108129
G30	+	G4	0.055173	0.921739	0.219083
G31	-	G4	-0.004695	0.254221	-0.005141
G32	+	G4	0.050816	0.860236	0.188321
G33	+	G4	0.007092	0.342802	0.010473
G34	+	G4	0.003542	0.394037	0.006013
G35	+	G4	0.036036	0.492987	0.076534
G36	+	G4	0.007410	0.494436	0.015784
G37	+	G4	0.005907	0.357974	0.009110
G38	+	G4	0.041282	0.569598	0.101299
G39	+	G4	0.025125	0.397416	0.043016
G40	+	G4	0.022342	0.426209	0.041022
G41	+	G4	0.002949	0.352409	0.004477
G42	+	G4	0.002205	0.359369	0.003413
G43	+	G4	0.046112	0.684664	0.136009
G44	+	G4	0.038691	0.747177	0.124541
G45	-	G4	-0.074245	0.968564	-0.309793
G46	+	G4	0.033242	0.479664	0.068691
G47	+	G4	0.092251	0.998349	0.396762
G48	+	G4	0.026319	0.573181	0.064988
G49	-	G4	-0.001897	0.338582	-0.002766
G50	+	G4	0.057257	0.873965	0.215577
G1	+	G5	0.018991	0.301705	0.024683
G2	+	G5	0.078833	0.989137	0.335925
G3	+	G5	0.100976	0.998327	0.434278
G4	+	G5	0.105447	0.999493	0.454039
G5	+	G5	0.081076	0.991536	0.346320
G6	+	G5	0.020273	0.490914	0.042875
G7	+	G5	0.023229	0.514798	0.051517
G8	+	G5	0.110405	0.999716	0.475490
G9	+	G5	0.025686	0.563049	0.062304
G10	+	G5	0.040262	0.732967	0.127131
G11	+	G5	0.042529	0.789967	0.144734
G12	+	G5	0.002314	0.482748	0.004813
G13	+	G5	0.030844	0.538837	0.071598
G14	+	G5	0.067574	0.966373	0.281322
G15	+	G5	0.012945	0.448439	0.025009
G16	+	G5	0.005246	0.461705	0.010434
G17	+	G5	0.043120	0.751279	0.139557
G18	-	G5	-0.025030	0.497624	-0.053658
G19	+	G5	0.062179	0.943590	0.252756
G20	+	G5	0.002914	0.450308	0.005652
G21	+	G5	0.007611	0.405765	0.013304
G22	-	G5	-0.008254	0.342858	-0.012191
G23	+	G5	0.048853	0.867153	0.182501
G24	+	G5	0.063993	0.930480	0.256517
G25	+	G5	0.001087	0.453513	0.002123
G26	-	G5	-0.010853	0.494674	-0.023129
G27	+	G5	0.053819	0.877642	0.203482
G28	+	G5	0.032069	0.534295	0.073816
G29	+	G5	0.044820	0.708646	0.136828
G30	+	G5	0.053539	0.896289	0.206727
G31	-	G5	-0.000127	0.240892	-0.000132
G32	+	G5	0.042837	0.757650	0.139820
G33	+	G5	0.002348	0.331267	0.003351
G34	+	G5	0.027487	0.472829	0.055990
G35	+	G5	0.044050	0.547382	0.103876
G36	-	G5	-0.000642	0.490672	-0.001356
G37	+	G5	0.008637	0.358783	0.013350
G38	+	G5	0.022624	0.425938	0.041514
G39	+	G5	0.030762	0.429482	0.056916
G40	-	G5	-0.002603	0.331224	-0.003714
G41	+	G5	0.019327	0.401548	0.033433
G42	+	G5	0.022633	0.445145	0.043403
G43	-	G5	-0.008911	0.318691	-0.012234
G44	+	G5	0.108999	0.999662	0.469411
G45	+	G5	0.033731	0.552031	0.080218
G46	-	G5	-0.014591	0.379370	-0.023846
G47	+	G5	0.044291	0.725134	0.138359
G48	+	G5	0.100928	0.998980	0.434354
G49	+	G5	0.036824	0.628761	0.099744
G50	+	G5	0.017775	0.315371	0.024149
G1	+	G6	0.013798	0.264520	0.015723
G2	+	G6	0.043931	0.797981	0.151022
G3	+	G6	0.031008	0.484423	0.064711
G4	+	G6	0.102120	0.999143	0.439556
G5	+	G6	0.039653	0.742156	0.126780
G6	+	G6	0.016185	0.453714	0.031634
G7	+	G6	0.040846	0.720352	0.126756
G8	+	G6	0.055058	0.903944	0.214407
G9	+	G6	0.017883	0.477833	0.036812
G10	+	G6	0.090748	0.993390	0.388359
G11	+	G6	0.106174	0.999474	0.457161
G12	-	G6	-0.002527	0.482754	-0.005256
G13	+	G6	0.013148	0.482777	0.027346
G14	+	G6	0.011159	0.416860	0.020039
G15	+	G6	0.048674	0.810764	0.170006
G16	+	G6	0.005806	0.462640	0.011572
G17	+	G6	0.021206	0.444647	0.040621
G18	-	G6	-0.026268	0.505018	-0.057150
G19	+	G6	0.077483	0.985594	0.328991
G20	-	G6	-0.019233	0.472571	-0.039156
G21	+	G6	0.060795	0.938903	0.245904
G22	+	G6	0.091470	0.910803	0.358907
G23	+	G6	0.096592	0.998561	0.415521
G24	-	G6	-0.010830	0.338825	-0.015809
G25	-	G6	-0.005238	0.455605	-0.010280
G26	-	G6	-0.005529	0.489415	-0.011656
G27	+	G6	0.117689	0.999694	0.506849
G28	+	G6	0.006609	0.295896	0.008425
G29	+	G6	0.048716	0.750775	0.157564
G30	+	G6	0.091251	0.997048	0.391948
G31	+	G6	0.006259	0.246387	0.006643
G32	+	G6	0.042116	0.741634	0.134558
G33	+	G6	0.048689	0.760724	0.159565
G34	-	G6	-0.001009	0.390656	-0.001698
G35	+	G6	0.025266	0.405488	0.044137
G36	+	G6	0.004342	0.491769	0.009199
G37	-	G6	-0.027604	0.472454	-0.056184
G38	+	G6	0.021516	0.415526	0.038515
G39	-	G6	-0.012382	0.324695	-0.017319
G40	-	G6	-0.001601	0.325168	-0.002242
G41	+	G6	0.012335	0.363975	0.019342
G42	-	G6	-0.002843	0.348559	-0.004269
G43	+	G6	0.065444	0.865918	0.244130
G44	+	G6	0.071607	0.975380	0.300890
G45	+	G6	0.014754	0.349502	0.022214
G46	+	G6	0.010828	0.381016	0.017773
G47	+	G6	0.019124	0.373015	0.030731
G48	+	G6	0.051213	0.865770	0.191010
G49	+	G6	0.001285	0.334388	0.001851
G50	+	G6	0.060636	0.881207	0.230189
G1	+	G7	0.068423	0.942938	0.277946
G2	+	G7	0.061030	0.947071	0.249004
G3	+	G7	0.043062	0.680294	0.126203
G4	+	G7	0.072209	0.981699	0.305385
G5	+	G7	0.023766	0.537200	0.055000
G6	+	G7	0.091986	0.997050	0.395108
G7	+	G7	0.051790	0.848342	0.189276
G8	+	G7	0.000029	0.392276	0.000049
G9	+	G7	0.032502	0.657703	0.092091
G10	+	G7	0.106327	0.999046	0.457623
G11	+	G7	0.057773	0.931352	0.231802
G12	-	G7	-0.002669	0.482825	-0.005551
G13	+	G7	0.019715	0.501176	0.042567
G14	+	G7	0.029454	0.606952	0.077016
G15	+	G7	0.135381	0.999955	0.583195
G16	+	G7	0.007961	0.464082	0.015916
G17	+	G7	0.007668	0.347714	0.011487
G18	+	G7	0.012096	0.377541	0.019673
G19	-	G7	-0.016674	0.436026	-0.031321
G20	+	G7	0.013249	0.462660	0.026408
G21	+	G7	0.045402	0.823901	0.161149
G22	+	G7	0.079410	0.845415	0.289216
G23	+	G7	0.043495	0.816963	0.153079
G24	-	G7	-0.040737	0.669172	-0.117438
G25	+	G7	0.008261	0.460248	0.016380
G26	-	G7	-0.006926	0.490999	-0.014651
G27	+	G7	0.019336	0.491824	0.040968
G28	-	G7	-0.011459	0.319116	-0.015753
G29	+	G7	0.057928	0.865981	0.216109
G30	+	G7	0.019494	0.487182	0.040915
G31	-	G7	-0.016743	0.299530	-0.021604
G32	+	G7	0.021468	0.501761	0.046404
G33	+	G7	0.011715	0.359509	0.018143
G34	-	G7	-0.004673	0.393414	-0.007921
G35	+	G7	0.058101	0.693033	0.173468
G36	+	G7	0.003622	0.491711	0.007673
G37	-	G7	-0.008704	0.366346	-0.013737
G38	+	G7	0.018234	0.408100	0.032057
G39	+	G7	0.001291	0.314712	0.001750
G40	+	G7	0.024724	0.447316	0.047645
G41	+	G7	0.027386	0.472472	0.055741
G42	+	G7	0.056932	0.825865	0.202556
G43	+	G7	0.134515	0.999947	0.579461
G44	+	G7	0.068922	0.972345	0.288708
G45	+	G7	0.006060	0.305158	0.007966
G46	+	G7	0.023017	0.424441	0.042086
G47	+	G7	0.020368	0.393149	0.034497
G48	+	G7	0.055419	0.910185	0.217302
G49	+	G7	0.030818	0.553767	0.073519
G50	+	G7	0.028276	0.431509	0.052563
G1	+	G8	0.042755	0.632108	0.116426
G2	+	G8	0.056008	0.919522	0.221863
G3	+	G8	0.084741	0.989447	0.361215
G4	+	G8	0.030992	0.645521	0.086186
G5	+	G8	0.088542	0.996699	0.380182
G6	+	G8	0.094679	0.997636	0.406913
G7	+	G8	0.038102	0.695575	0.114175
G8	+	G8	0.047160	0.845207	0.171718
G9	-	G8	-0.004006	0.400093	-0.006904
G10	+	G8	0.034377	0.664893	0.098468
G11	+	G8	0.079212	0.990966	0.338164
G12	+	G8	0.037152	0.564448	0.090340
G13	+	G8	0.010125	0.478955	0.020891
G14	+	G8	0.062299	0.950232	0.255030
G15	+	G8	0.152986	0.999994	0.659061
G16	+	G8	0.010983	0.467312	0.022112
G17	+	G8	0.049177	0.835836	0.177076
G18	+	G8	0.046072	0.801117	0.159004
G19	+	G8	0.041840	0.762468	0.137432
G20	-	G8	-0.002883	0.450692	-0.005598
G21	+	G8	0.067758	0.971126	0.283476
G22	+	G8	0.045329	0.557173	0.108805
G23	+	G8	0.076292	0.989202	0.325119
G24	+	G8	0.031015	0.541865	0.072400
G25	+	G8	0.013336	0.467468	0.026858
G26	+	G8	0.001937	0.488311	0.004074
G27	-	G8	-0.015544	0.461960	-0.030934
G28	+	G8	0.000682	0.290711	0.000854
G29	+	G8	0.039673	0.643578	0.109996
G30	+	G8	0.043264	0.800794	0.149253
G31	+	G8	0.010877	0.266052	0.012466
G32	+	G8	0.033467	0.647261	0.093320
G33	-	G8	-0.026590	0.485752	-0.055642
G34	+	G8	0.026626	0.471380	0.054069
G35	+	G8	0.054108	0.654869	0.152648
G36	-	G8	-0.002136	0.491098	-0.004519
G37	+	G8	0.056997	0.784188	0.192554
G38	+	G8	0.057125	0.700127	0.172297
G39	-	G8	-0.026141	0.401499	-0.045215
G40	+	G8	0.014404	0.367301	0.022791
G41	+	G8	0.018795	0.401206	0.032485
G42	+	G8	0.008937	0.368405	0.014183
G43	+	G8	0.055479	0.786098	0.187880
G44	+	G8	0.050763	0.875174	0.191390
G45	+	G8	0.007573	0.304835	0.009945
G46	+	G8	0.026203	0.430911	0.048643
G47	+	G8	0.022608	0.417638	0.040676
G48	+	G8	0.095930	0.998413	0.412613
G49	-	G8	-0.003641	0.346515	-0.005436
G50	+	G8	0.030619	0.463856	0.061186
G1	+	G9	0.050666	0.734853	0.160398
G2	+	G9	0.071626	0.974820	0.300798
G3	+	G9	0.023178	0.387600	0.038702
G4	+	G9	0.029300	0.610715	0.077089
G5	+	G9	0.042654	0.774275	0.142276
G6	+	G9	0.106675	0.999143	0.459164
G7	+	G9	0.052450	0.839515	0.189693
G8	+	G9	0.084111	0.992690	0.359701
G9	+	G9	0.014865	0.452258	0.028961
G10	+	G9	0.095870	0.995630	0.411206
G11	+	G9	0.010597	0.426686	0.019480
G12	+	G9	0.000017	0.482350	0.000035
G13	+	G9	0.010081	0.478446	0.020778
G14	+	G9	0.013869	0.431911	0.025806
G15	+	G9	0.022514	0.517586	0.050201
G16	+	G9	0.008738	0.466485	0.017561
G17	+	G9	0.058698	0.908197	0.229658
G18	+	G9	0.018469	0.426758	0.033954
G19	+	G9	0.075517	0.981259	0.319233
G20	+	G9	0.004708	0.452069	0.009169
G21	+	G9	0.034983	0.676479	0.101949
G22	+	G9	0.041929	0.516970	0.093380
G23	+	G9	0.027877	0.601035	0.072182
G24	+	G9	0.014623	0.359912	0.022673
G25	-	G9	-0.024344	0.495470	-0.051961
G26	+	G9	0.000104	0.488020	0.000219
G27	+	G9	0.064869	0.939516	0.262554
G28	+	G9	0.039839	0.647080	0.111056
G29	+	G9	0.096244	0.995094	0.412587
G30	+	G9	0.029332	0.597332	0.075481
G31	+	G9	0.011952	0.273431	0.014078
G32	+	G9	0.019317	0.482261	0.040133
G33	+	G9	0.021831	0.432110	0.040639
G34	+	G9	0.066949	0.756487	0.218182
G35	+	G9	0.073942	0.817857	0.260523
G36	+	G9	0.000716	0.490783	0.001513
G37	-	G9	-0.030060	0.489246	-0.063356
G38	+	G9	0.053373	0.652037	0.149925
G39	+	G9	0.002472	0.309990	0.003301
G40	+	G9	0.041554	0.610182	0.109232
G41	+	G9	0.028073	0.479439	0.057983
G42	+	G9	0.057849	0.819751	0.204295
G43	+	G9	0.069356	0.888158	0.265371
G44	+	G9	0.084379	0.992591	0.360811
G45	+	G9	0.018063	0.368281	0.028658
G46	+	G9	0.020956	0.412243	0.037217
G47	+	G9	0.071156	0.963480	0.295347
G48	+	G9	0.117113	0.999841	0.504442
G49	+	G9	0.011702	0.369994	0.018652
G50	+	G9	0.013581	0.289161	0.016918
G1	+	G10	0.007722	0.237724	0.007908
G2	+	G10	0.059438	0.943497	0.241593
G3	+	G10	0.016634	0.336861	0.024140
G4	+	G10	0.055137	0.920383	0.218619
G5	+	G10	0.062261	0.955792	0.256366
G6	+	G10	0.044377	0.804564	0.153814
G7	+	G10	0.026070	0.553192	0.062128
G8	+	G10	0.138793	0.999998	0.597920
G9	+	G10	0.012255	0.436361	0.023038
G10	+	G10	0.030373	0.620522	0.081195
G11	+	G10	0.031255	0.653116	0.087940
G12	+	G10	0.015672	0.499064	0.033695
G13	+	G10	0.012091	0.481876	0.025100
G14	+	G10	0.068551	0.974620	0.287824
G15	+	G10	0.042152	0.758822	0.137795
G16	+	G10	0.025947	0.500295	0.055922
G17	+	G10	0.011495	0.370060	0.018325
G18	+	G10	0.044849	0.791992	0.153022
G19	+	G10	0.025869	0.538602	0.060023
G20	-	G10	-0.012063	0.461169	-0.023965
G21	+	G10	0.089357	0.997527	0.383999
G22	+	G10	0.007298	0.339010	0.010658
G23	+	G10	0.117395	0.999951	0.505715
G24	+	G10	0.002720	0.309526	0.003628
G25	-	G10	-0.007393	0.456589	-0.014542
G26	-	G10	-0.017919	0.506337	-0.039088
G27	+	G10	0.018274	0.486016	0.038262
G28	+	G10	0.002849	0.292936	0.003595
G29	+	G10	0.036864	0.606982	0.096395
G30	+	G10	0.060300	0.947800	0.246214
G31	+	G10	0.033485	0.508814	0.073398
G32	+	G10	0.011217	0.426839	0.020627
G33	-	G10	-0.017384	0.392801	-0.029417
G34	+	G10	0.015168	0.416338	0.027204
G35	+	G10	0.049523	0.610540	0.130255
G36	+	G10	0.001276	0.490604	0.002697
G37	-	G10	-0.003465	0.348748	-0.005206
G38	+	G10	0.036914	0.527320	0.083857
G39	+	G10	0.031724	0.448116	0.061243
G40	+	G10	0.029240	0.482528	0.060783
G41	-	G10	-0.012369	0.369945	-0.019713
G42	+	G10	0.019225	0.422884	0.035024
G43	+	G10	0.090632	0.986473	0.385162
G44	+	G10	0.044631	0.818660	0.157405
G45	-	G10	-0.027080	0.459154	-0.053565
G46	-	G10	-0.002551	0.358820	-0.003943
G47	+	G10	0.016184	0.351534	0.024509
G48	+	G10	0.089165	0.997140	0.383028
G49	+	G10	0.016499	0.400576	0.028472
G50	+	G10	0.002502	0.245893	0.002651
G1	+	G11	0.055094	0.820693	0.194789
G2	+	G11	0.083709	0.994191	0.358525
G3	+	G11	0.058412	0.875475	0.220305
G4	+	G11	0.006306	0.410570	0.011154
G5	+	G11	0.064437	0.960468	0.266621
G6	+	G11	0.025579	0.552561	0.060889
G7	+	G11	0.052816	0.857770	0.195170
G8	+	G11	0.004926	0.401797	0.008526
G9	+	G11	0.045230	0.823645	0.160490
G10	+	G11	0.075449	0.977087	0.317590
G11	+	G11	0.067401	0.970491	0.281796
G12	+	G11	0.007708	0.486728	0.016163
G13	-	G11	-0.002780	0.471509	-0.005648
G14	+	G11	0.067990	0.969974	0.284107
G15	+	G11	0.053253	0.863391	0.198076
G16	+	G11	0.027957	0.507687	0.061146
G17	+	G11	0.033215	0.617520	0.088361
G18	-	G11	-0.006892	0.358615	-0.010648
G19	+	G11	0.033627	0.645401	0.093495
G20	-	G11	-0.038690	0.539320	-0.089893
G21	+	G11	0.048013	0.853480	0.176535
G22	+	G11	0.028163	0.421778	0.051172
G23	+	G11	0.037956	0.750293	0.122684
G24	+	G11	0.004820	0.319287	0.006630
G25	+	G11	0.000141	0.454445	0.000277
G26	-	G11	-0.020304	0.511314	-0.044724
G27	+	G11	0.050040	0.850334	0.183310
G28	+	G11	0.013578	0.345561	0.020213
G29	+	G11	0.045478	0.723042	0.141659
G30	+	G11	0.117689	0.999931	0.506969
G31	+	G11	0.059949	0.894919	0.231124
G32	+	G11	0.062516	0.934628	0.251713
G33	+	G11	0.050813	0.802869	0.175752
G34	+	G11	0.044449	0.596239	0.114172
G35	+	G11	0.004343	0.323775	0.006057
G36	-	G11	-0.001241	0.491112	-0.002626
G37	+	G11	0.026356	0.466365	0.052952
G38	+	G11	0.061884	0.738718	0.196939
G39	+	G11	0.013726	0.337608	0.019964
G40	+	G11	0.047924	0.690285	0.142515
G41	-	G11	-0.024485	0.445661	-0.047009
G42	+	G11	0.014282	0.398964	0.024547
G43	+	G11	0.092537	0.987198	0.393545
G44	+	G11	0.088769	0.996567	0.381106
G45	+	G11	0.028717	0.485942	0.060117
G46	+	G11	0.012610	0.378623	0.020568
G47	+	G11	0.017895	0.369581	0.028492
G48	+	G11	0.061119	0.942828	0.248246
G49	+	G11	0.040746	0.693204	0.121681
G50	+	G11	0.059476	0.883635	0.226407
G1	+	G12	0.023176	0.483775	0.048300
G2	+	G12	0.018052	0.572233	0.044502
G3	+	G12	0.027964	0.661091	0.079642
G4	+	G12	0.010739	0.449198	0.020782
G5	+	G12	0.008498	0.412793	0.015111
G6	+	G12	0.010925	0.437025	0.020569
G7	+	G12	0.018423	0.548800	0.043556
G8	-	G12	-0.001784	0.377978	-0.002905
G9	+	G12	0.017062	0.550343	0.040453
G10	-	G12	-0.009408	0.429030	-0.017389
G11	+	G12	0.012355	0.472617	0.025154
G12	-	G12	-0.000306	0.481288	-0.000634
G13	+	G12	0.004837	0.472854	0.009853
G14	-	G12	-0.007798	0.401452	-0.013486
G15	+	G12	0.008715	0.434115	0.016299
G16	+	G12	0.007565	0.464598	0.015142
G17	+	G12	0.002568	0.326636	0.003613
G18	+	G12	0.011977	0.409814	0.021144
G19	-	G12	-0.008360	0.384766	-0.013858
G20	-	G12	-0.008968	0.458510	-0.017714
G21	-	G12	-0.009662	0.426547	-0.017754
G22	+	G12	0.002457	0.325846	0.003449
G23	+	G12	0.011253	0.463880	0.022487
G24	-	G12	-0.005503	0.307923	-0.007300
G25	+	G12	0.001943	0.452246	0.003785
G26	+	G12	0.002334	0.488370	0.004910
G27	-	G12	-0.002233	0.389016	-0.003742
G28	+	G12	0.006894	0.301552	0.008956
G29	+	G12	0.005536	0.307562	0.007335
G30	+	G12	0.012202	0.456084	0.023976
G31	+	G12	0.009645	0.273696	0.011372
G32	+	G12	0.016493	0.523318	0.037182
G33	+	G12	0.006193	0.335857	0.008961
G34	+	G12	0.008360	0.398781	0.014361
G35	+	G12	0.013791	0.351868	0.020906
G36	-	G12	-0.000025	0.490572	-0.000053
G37	-	G12	-0.009302	0.365461	-0.014645
G38	+	G12	0.002092	0.350211	0.003156
G39	+	G12	0.023245	0.437970	0.043858
G40	-	G12	-0.001086	0.319479	-0.001494
G41	-	G12	-0.007805	0.349819	-0.011762
G42	-	G12	-0.007874	0.363645	-0.012336
G43	-	G12	-0.009217	0.321037	-0.012747
G44	-	G12	-0.000257	0.363546	-0.000402
G45	-	G12	-0.002112	0.273185	-0.002486
G46	-	G12	-0.013323	0.383804	-0.022029
