SourceGENES,TargetGENES,Interaction,Edges
G1,G21,0.271868245189556,activation
G32,G42,0.26621414398693,repression
G14,G20,0.264944818053402,repression
G14,G5,0.264726549661438,activation
G24,G15,0.258250286185712,repression
G24,G20,0.257431940689068,activation
G1,G40,0.257100864309358,activation
G1,G19,0.254854664175658,repression
G14,G47,0.252881444955379,repression
G1,G29,0.248777270645467,activation
G38,G33,0.248769639055488,activation
G46,G21,0.247458764322705,activation
G26,G39,0.241316314835654,activation
G32,G35,0.239983927225919,activation
G37,G13,0.239765737320031,activation
G34,G36,0.238689541448279,activation
G48,G35,0.234209050600191,activation
G1,G3,0.232613603479597,activation
G38,G36,0.23101479948827,activation
G34,G31,0.227495321222055,activation
G1,G30,0.227424234023802,repression
G14,G6,0.225952098454201,activation
G34,G17,0.225732114468031,activation
G24,G5,0.224435325406946,activation
G26,G3,0.222161964262637,activation
G1,G25,0.219716273166086,activation
G28,G32,0.217343093484632,repression
G34,G8,0.216678188242466,repression
G34,G5,0.215323204787396,activation
G26,G27,0.213848777190438,activation
G38,G49,0.213426901354997,activation
G24,G41,0.213406208845705,activation
G28,G7,0.210948289791326,activation
G26,G25,0.210158369511178,activation
G24,G27,0.20971367251849,activation
G12,G23,0.208999413693824,repression
G46,G2,0.208214507227602,repression
G14,G21,0.2081700731439,activation
G28,G21,0.205335341084309,activation
G34,G45,0.202608172863295,repression
G38,G10,0.20258626796982,activation
G34,G15,0.201180614533746,repression
G1,G22,0.194584861521673,activation
G18,G42,0.194370246862223,activation
G16,G35,0.191524105535866,activation
G14,G32,0.188926285999667,activation
G1,G35,0.188171482149938,activation
G38,G22,0.185957222816367,activation
G48,G42,0.18569100461329,activation
G1,G39,0.185650644692976,activation
G26,G6,0.184770916919654,activation
G24,G29,0.183858193259207,repression
G34,G28,0.183558226686408,activation
G26,G44,0.182533178855306,repression
G12,G35,0.182426056368863,activation
G26,G29,0.17996103203714,repression
G1,G2,0.175500008803779,activation
G34,G48,0.175004769832126,activation
G39,G23,0.17331428939964,activation
G32,G19,0.172061673311048,repression
G32,G15,0.167329473699698,activation
G24,G50,0.167272418683156,repression
G34,G27,0.166740689661133,activation
G49,G23,0.166523638263912,activation
G34,G40,0.165570512146676,activation
G1,G41,0.163190003390053,repression
G46,G28,0.161400664714819,repression
G18,G9,0.160425258419348,repression
G14,G4,0.16030584236768,activation
G26,G47,0.159893312846724,repression
G16,G7,0.159154258429724,repression
G1,G47,0.159045370443101,repression
G49,G35,0.158405396067158,activation
G18,G19,0.157336568805819,repression
G37,G30,0.156826850643189,repression
G43,G23,0.155520343620368,repression
G16,G23,0.155246393458768,repression
G34,G44,0.154382808355111,repression
G46,G8,0.153524698442334,repression
G1,G50,0.152509120858956,activation
G18,G5,0.152181201391949,repression
G1,G11,0.152026722734106,repression
G34,G29,0.151083629390015,activation
G26,G5,0.150745433674602,repression
G24,G3,0.149990114234096,repression
G48,G15,0.147968137878117,activation
G28,G28,0.14335209243816,activation
G46,G48,0.142418588363272,repression
G38,G6,0.140195400293116,repression
G18,G41,0.138625914952568,activation
G24,G25,0.137876570581469,repression
G46,G45,0.137328265372815,repression
G34,G33,0.137169561719907,repression
G46,G17,0.136680445698083,activation
G6,G23,0.135198471626498,repression
G1,G6,0.135167851725362,activation
G16,G32,0.134645688685025,activation
G38,G39,0.133276132399387,repression
G34,G3,0.132881142651229,activation
G32,G27,0.132289409963113,repression
G32,G20,0.132109311166141,activation
G1,G17,0.131894789334683,repression
G38,G40,0.130665219192053,activation
G34,G25,0.127594044109762,repression
G28,G1,0.126430491131617,activation
G46,G36,0.124209628308507,activation
G18,G50,0.123775297827629,repression
G16,G31,0.123115639687463,activation
G34,G22,0.123030528693361,repression
G38,G43,0.122208862257605,activation
G34,G12,0.121239486489133,activation
G1,G4,0.120742290401128,activation
G32,G5,0.120302687382926,repression
G18,G24,0.120166298018463,repression
G1,G20,0.119711403909514,repression
G48,G31,0.119617678238003,repression
G24,G47,0.119576321018622,activation
G26,G33,0.118661825211313,activation
G46,G31,0.118514105057891,activation
G48,G7,0.118496431063383,activation
G37,G28,0.117822982852689,activation
G14,G30,0.117801068171086,activation
G18,G46,0.117109748018304,repression
G48,G19,0.115689763385855,repression
G48,G27,0.114753128749227,repression
G32,G29,0.113860294172879,repression
G24,G40,0.112945516183123,activation
G12,G7,0.112531373550597,activation
G37,G21,0.1121485384844,activation
G48,G40,0.112124495553316,repression
G26,G42,0.111317240378635,repression
G32,G3,0.110999506350636,activation
G34,G39,0.110492522814933,repression
G32,G9,0.109824082402787,repression
G28,G14,0.107577438012056,activation
G28,G45,0.107515822439056,activation
G32,G40,0.107157133752097,activation
G18,G15,0.106920657092426,activation
G28,G44,0.106875580300738,repression
G34,G50,0.106250319549186,repression
G48,G3,0.105738873346043,repression
G44,G23,0.105514306418762,repression
G49,G32,0.105278580247564,activation
G48,G20,0.104252950498462,repression
G37,G7,0.103819167896694,activation
G32,G25,0.103216127974,activation
G16,G22,0.102653618796855,repression
G26,G4,0.102157701773214,repression
G14,G44,0.101668561612908,activation
G46,G44,0.100773996078721,activation
G12,G31,0.100271429960153,repression
G48,G25,0.0987713137397197,repression
G48,G22,0.0983068686756145,repression
G32,G31,0.0982613425331451,repression
G34,G41,0.0979316023757497,repression
G16,G40,0.0975055027747057,activation
G48,G29,0.0973107551545985,activation
G16,G15,0.0966871256720633,activation
G26,G43,0.0950419395393673,activation
G34,G6,0.0945875720022242,repression
G46,G5,0.0942187431113205,activation
G18,G27,0.0940166372854859,activation
G12,G32,0.0940107047576943,activation
G1,G44,0.0939663789367975,activation
G18,G37,0.0939074598777604,repression
G48,G39,0.0938066397358357,repression
G28,G31,0.0932949042736963,activation
G49,G7,0.093142003330242,repression
G26,G17,0.0926755828073609,activation
G48,G36,0.092527344004205,repression
G34,G43,0.0915469667842624,activation
G16,G39,0.0905425428050592,activation
G48,G5,0.0901499844270624,activation
G26,G20,0.0900722076737913,activation
G46,G12,0.0898437806170726,activation
G12,G15,0.0896684174127763,repression
G37,G32,0.0891513682610687,activation
G1,G33,0.0891192456331709,repression
G37,G1,0.0889119880058419,activation
G16,G36,0.0882536023478373,activation
G18,G29,0.0882184122547199,repression
G34,G10,0.0882044175901429,activation
G34,G19,0.0881974776390057,activation
G37,G48,0.0875704015424421,repression
G14,G43,0.0872804591633984,repression
G1,G43,0.0871346300319809,repression
G32,G47,0.0857372815711396,repression
G12,G22,0.0856657170912534,repression
G46,G33,0.0853062701733728,activation
G16,G21,0.0850773498910237,repression
G49,G31,0.0843792524530848,activation
G12,G40,0.0837056201242833,activation
G24,G4,0.083636428901999,activation
G46,G15,0.0834511270245793,activation
G16,G30,0.0830143497823411,activation
G28,G48,0.0830099636718331,activation
G32,G39,0.0828642312766854,repression
G26,G45,0.0813876203855649,repression
G48,G47,0.0812226236216063,repression
G32,G36,0.0806967793460331,activation
G32,G22,0.0805059974377046,activation
G32,G41,0.0804462479327588,activation
G34,G49,0.0802201882865216,activation
G16,G3,0.0799927343391331,activation
G28,G12,0.0798701655662426,activation
G34,G16,0.079777454536935,repression
G46,G40,0.0786182168225718,repression
G18,G7,0.0784987295680643,repression
G34,G47,0.0776906489446177,activation
G12,G39,0.0770287095644881,activation
G31,G23,0.0765972361406351,activation
G37,G14,0.0754187830290513,activation
G46,G14,0.0753901310647734,repression
G16,G25,0.0752248925643512,repression
G46,G26,0.0750778354385854,activation
G12,G42,0.074467176724819,activation
G37,G8,0.0742141850682093,activation
G49,G22,0.0741326063465791,activation
G34,G24,0.0739336761170711,repression
G38,G11,0.0720087417522044,repression
G12,G3,0.071758710780393,repression
G16,G27,0.0716352917473587,activation
G14,G41,0.0715044311488536,activation
G37,G45,0.0714182268299527,activation
G34,G4,0.0707754573844198,activation
G12,G36,0.0706615355914274,repression
G28,G17,0.0697955666060339,repression
G28,G36,0.0697571863405578,activation
G46,G27,0.0695606882242338,activation
G1,G13,0.0695243710691489,activation
G43,G35,0.069247891914583,repression
G28,G22,0.0690961459064874,repression
G24,G39,0.069071018151801,repression
G28,G33,0.0684987665769908,activation
G26,G19,0.0684296339983176,activation
G49,G40,0.0681562437877779,activation
G28,G8,0.0675961530936867,repression
G12,G25,0.0672450712132863,activation
G12,G27,0.0669181255330597,repression
G15,G23,0.0668979611509533,repression
G16,G6,0.0665005836765552,activation
G49,G15,0.06649534785672,activation
G34,G42,0.0664449708598339,activation
G34,G26,0.0661361768769696,activation
G49,G39,0.0654761769943823,activation
G37,G26,0.0644955411886167,repression
G34,G14,0.0644117695634845,activation
G46,G29,0.0636156371387398,repression
G32,G50,0.0634665638602621,activation
G18,G13,0.0629298027455661,repression
G32,G7,0.0627589183387007,activation
G46,G22,0.0623499915360874,activation
G48,G6,0.0620007027595927,activation
G28,G26,0.0619133170777405,activation
G16,G47,0.0612844091213224,repression
G46,G24,0.0612547169829105,repression
G46,G10,0.0600910168697156,repression
G12,G20,0.0593959226789299,repression
G14,G50,0.0590520213721756,activation
G16,G29,0.0584779211022807,activation
G46,G49,0.0577379148368459,repression
G39,G35,0.0575436927361377,activation
G14,G33,0.0573366447230144,activation
G28,G49,0.0572318473160346,repression
G46,G3,0.0572232925659364,activation
G18,G8,0.0569855733106669,activation
G18,G34,0.0568641424516598,repression
G32,G4,0.0567009216570561,activation
G26,G10,0.0566580394776158,repression
G49,G3,0.0564675565215379,activation
G18,G16,0.0564599484322414,repression
G49,G36,0.0563460495966241,repression
G18,G36,0.0560267396209449,activation
G12,G47,0.0558809275334517,repression
G46,G25,0.0555464986127183,repression
G37,G44,0.0551237131123024,repression
G37,G12,0.0550089723225341,repression
G12,G29,0.0548835052028295,activation
G12,G6,0.0546009595049009,repression
G16,G42,0.054591570666201,repression
G38,G16,0.0543225554801049,repression
G28,G10,0.0542665926239392,activation
G18,G17,0.0537509558440627,activation
G8,G23,0.0537417789023089,activation
G16,G20,0.053461884335842,repression
G46,G39,0.0531840227131588,repression
G6,G35,0.0531287789588037,repression
G49,G25,0.0529330872217836,activation
G46,G16,0.0523897319279444,repression
G1,G45,0.0523889228545129,activation
G46,G43,0.0518259438104122,repression
G28,G39,0.0516606889355243,repression
G48,G4,0.0514206326294848,activation
G24,G36,0.0512139004239029,repression
G36,G23,0.0507892824404052,repression
G18,G3,0.0499062512213188,activation
G37,G17,0.0498935880284295,repression
G28,G6,0.0494102439105879,activation
G46,G6,0.0493575133424024,activation
G32,G6,0.0491230069867108,repression
G24,G31,0.048951176059568,activation
G16,G44,0.048678802311318,repression
G49,G27,0.0483988251860479,activation
G28,G40,0.0480410073112094,repression
G49,G6,0.0471234424806084,repression
G18,G25,0.0470399165426127,repression
G44,G35,0.0460529301199954,activation
G26,G49,0.0460091025233123,repression
G24,G22,0.0454119459293358,repression
G49,G20,0.0453751990484162,activation
G38,G25,0.0448169384710367,activation
G49,G47,0.0446524754476545,repression
G12,G21,0.0442756735713307,repression
G17,G32,0.0431609176877908,activation
G49,G42,0.0431309454172287,repression
G37,G11,0.0430118623702323,repression
G49,G21,0.0422976056865058,activation
G38,G3,0.0421697270206996,repression
G46,G50,0.0407590768001721,activation
G39,G18,0.0401519483004826,repression
G48,G41,0.0393761351026358,repression
G12,G19,0.0389895620276382,activation
G49,G29,0.0387545494671777,activation
G37,G33,0.0384454864794858,activation
G18,G40,0.0371927523910862,repression
G18,G20,0.0366856393182441,activation
G49,G30,0.0361982637807588,repression
G16,G4,0.035395550583867,activation
G37,G49,0.0353115104538728,activation
G12,G5,0.0349017534394656,activation
G28,G43,0.0347225091504436,activation
G16,G5,0.0343579977646317,activation
G18,G4,0.033851111003386,repression
G1,G9,0.0331924455089582,repression
G18,G38,0.0330423221729359,repression
G37,G10,0.0330156292443918,activation
G17,G30,0.0325739857943742,activation
G37,G31,0.0325105428965103,activation
G12,G4,0.0323318167041548,repression
G46,G41,0.0316811305147188,repression
G6,G18,0.0311438899091383,repression
G44,G42,0.0309066375863087,activation
G48,G50,0.0304466705184607,activation
G46,G47,0.0303464370340858,activation
G46,G4,0.0300801216665989,activation
G12,G30,0.0298781479988477,activation
G31,G35,0.0295975066542844,repression
G18,G47,0.0288536120652451,activation
G6,G32,0.0288351723323004,repression
G49,G44,0.0284276714984075,activation
G48,G9,0.0281715290106781,activation
G37,G36,0.0280347757368877,repression
G1,G10,0.0279147145068932,repression
G12,G44,0.0277756747998466,activation
G45,G35,0.0259919521352075,repression
G26,G13,0.0259771968009992,activation
G43,G32,0.0259278547510293,activation
G16,G19,0.0254336233487382,activation
G16,G43,0.0252020352149826,activation
G16,G33,0.0247677690194712,activation
G49,G4,0.0244303094827322,repression
G43,G20,0.0242125995728853,repression
G8,G42,0.0240458062130851,repression
G46,G1,0.023899704749269,repression
G39,G32,0.0236668152267188,repression
G45,G32,0.0234798421102951,activation
G34,G37,0.0232738616077153,repression
G36,G35,0.0231925769392211,repression
G8,G35,0.0222772280206069,activation
G17,G21,0.0221483843902094,activation
G26,G12,0.0217233688012075,repression
G43,G42,0.0217085369567983,activation
G18,G31,0.0215198650104178,activation
G13,G23,0.0213950753902855,repression
G45,G23,0.021290617158608,activation
G17,G1,0.021089580852633,repression
G17,G13,0.0205814474342315,activation
G28,G25,0.0204481592245072,activation
G44,G20,0.0204327188311369,activation
G28,G3,0.0203421193075027,repression
G37,G38,0.0202586912339761,repression
G24,G6,0.0201211742505158,repression
G43,G18,0.0201111743945231,repression
G20,G23,0.0200587432890298,activation
G46,G32,0.0197219179164024,activation
G17,G7,0.0195630672715601,repression
G37,G22,0.0194531941280528,repression
G39,G20,0.0189853408395002,activation
G7,G23,0.0189826194548985,activation
G37,G24,0.0184117929452889,repression
G48,G43,0.0182336828404527,activation
G36,G32,0.0181356097428447,activation
G28,G18,0.0181172597755112,repression
G49,G19,0.0176346908879589,activation
G12,G43,0.0175703420756181,activation
G1,G23,0.0174253483640232,activation
G15,G35,0.0174098908385936,repression
G37,G43,0.0173455084146473,activation
G18,G48,0.017237391403698,activation
G44,G19,0.0168573996525529,repression
G45,G7,0.0165252610921212,activation
G49,G5,0.0164459130627228,activation
G37,G16,0.0160176537359129,repression
G20,G38,0.0159867654294795,activation
G30,G23,0.0159588771729593,activation
G6,G20,0.0159576066697313,repression
G37,G6,0.0158405040134009,activation
G8,G19,0.0151778991717933,activation
G31,G18,0.015163354634422,activation
G44,G15,0.0151120871611384,activation
G20,G46,0.0150182379132031,activation
G49,G43,0.014520183113986,activation
G36,G18,0.0145030967692934,activation
G45,G31,0.0142554966526174,activation
G17,G14,0.0140522243517101,activation
G20,G34,0.013808370605995,activation
G17,G44,0.0137981410580276,activation
G20,G24,0.0136004900741701,activation
G8,G15,0.0132453966645238,activation
G18,G43,0.013143439351779,repression
G38,G18,0.0130911541253621,repression
G17,G28,0.0129306478733608,repression
G31,G32,0.0129001402202364,repression
G45,G22,0.0127644240519364,repression
G20,G18,0.0125603481103199,activation
G8,G20,0.0123435280931508,activation
G44,G9,0.0123275807363947,activation
G20,G9,0.0120105528785784,activation
G37,G39,0.0119820756228171,repression
G48,G32,0.01192961372792,activation
G17,G35,0.0119015537062985,activation
G30,G35,0.0118373652297802,repression
G17,G18,0.0118208668281952,activation
G38,G47,0.0117973839504388,repression
G8,G9,0.0116244359602426,repression
G28,G47,0.0114520402864655,repression
G46,G37,0.0114390667971453,activation
G15,G18,0.011384921746033,activation
G12,G33,0.0112819044353582,activation
G44,G27,0.0112033264922362,repression
G17,G31,0.0111911286673694,activation
G44,G3,0.0111459589010952,repression
G39,G9,0.0111256019826692,repression
G15,G9,0.0110948964781593,activation
G49,G33,0.0110045448002029,activation
G45,G39,0.0109747072231961,repression
G45,G40,0.010835018527273,repression
G37,G40,0.0105135547215606,repression
G43,G22,0.0104912646606493,repression
G17,G22,0.0104858408469402,repression
G45,G30,0.0104651117140033,repression
G8,G27,0.0104294957826896,repression
G44,G25,0.0102045288309402,repression
G44,G40,0.010143631420353,repression
G46,G19,0.0101037639932531,activation
G17,G45,0.00997695422515355,repression
G44,G47,0.00992112077955069,activation
G1,G49,0.00991588682568039,repression
G43,G39,0.00985832725760822,repression
G44,G39,0.00983066131782478,repression
G31,G20,0.00972844191460637,repression
G44,G22,0.00971318580168466,activation
G7,G35,0.00971297999825818,activation
G45,G21,0.00961754801407695,repression
G13,G35,0.00958031196428178,activation
G35,G1,0.00941688648287746,activation
G46,G38,0.0091295091881887,activation
G8,G5,0.00907265371765659,repression
G45,G36,0.00903369643835248,activation
G44,G29,0.00901595402678493,activation
G32,G43,0.00899345896840776,activation
G45,G15,0.00893768505297794,repression
G8,G29,0.00892483994470874,activation
G8,G3,0.00869410970784386,activation
G43,G47,0.00844773719888387,activation
G45,G3,0.00842219410568139,activation
G13,G42,0.00841997769104636,repression
G28,G35,0.00831774574872578,repression
G35,G13,0.00829741602698662,activation
G20,G1,0.00824379564103907,repression
G35,G28,0.00817402567797314,repression
G45,G6,0.00814631499902863,activation
G17,G12,0.00810835404301744,activation
G30,G32,0.00807408237216604,activation
G8,G25,0.00804403876473145,activation
G15,G20,0.00794146549683625,repression
G8,G40,0.00792354667540733,activation
G45,G25,0.00791104683127132,activation
G15,G42,0.00790678412484014,activation
G24,G37,0.0077990549806948,repression
G17,G39,0.00759074113514803,repression
G44,G31,0.00753530347686842,activation
G20,G37,0.00747348310492417,activation
G38,G4,0.00725254473077189,repression
G17,G33,0.00710671603444194,activation
G48,G21,0.0070412421427631,activation
G17,G6,0.00699668991313963,activation
G35,G38,0.00696108011529921,repression
G8,G47,0.00695322778255562,repression
G35,G48,0.00679486327448906,activation
G43,G3,0.0067926229499478,activation
G8,G41,0.00675734956200799,repression
G45,G47,0.00674351682456813,activation
G17,G49,0.00663134079408005,repression
G45,G44,0.00645496266384635,repression
G8,G31,0.00635455380352606,repression
G35,G26,0.00635417841150805,activation
G7,G32,0.00634336473173875,activation
G45,G27,0.00621519622440232,repression
G8,G39,0.00620011461184212,repression
G39,G42,0.00608855075335938,activation
G43,G19,0.00602410482727859,activation
G43,G25,0.0059463435650305,activation
G17,G10,0.00594558071736817,repression
G37,G18,0.00587989285409071,repression
G45,G20,0.00584545240864512,activation
G8,G22,0.00578842052053717,repression
G35,G24,0.00576412626960034,activation
G43,G40,0.00575129477739199,repression
G36,G20,0.00557164255512593,repression
G17,G36,0.00552364034013251,repression
G16,G10,0.005489148421364,repression
G20,G26,0.00536688123641019,activation
G35,G14,0.00535641561129245,repression
G35,G18,0.00526292229140704,repression
G43,G15,0.0052396078810791,repression
G44,G4,0.00516170664300321,repression
G44,G6,0.00513980555826534,activation
G31,G42,0.00513569994759628,activation
G13,G19,0.0050983447621256,repression
G8,G50,0.00507039164077028,activation
G17,G40,0.00503997171877376,activation
G8,G36,0.00481090145572797,activation
G13,G15,0.00480229562718005,activation
G38,G38,0.00476467870861345,activation
G45,G29,0.00475514666824117,activation
G35,G34,0.00474147239311517,activation
G13,G20,0.00473841081981151,activation
G28,G4,0.00464315947927879,repression
G44,G5,0.00463769344141103,repression
G43,G6,0.00460614918895667,repression
G37,G2,0.00454083143041176,repression
G8,G4,0.00444734666458452,activation
G43,G9,0.00443949625164551,repression
G35,G8,0.00441966080960052,activation
G30,G22,0.00438525492759655,repression
G30,G31,0.0043525255037478,activation
G17,G26,0.00405278825810193,activation
G35,G46,0.00390170580543684,activation
G7,G18,0.00384242678269223,repression
G30,G39,0.00384103700092016,repression
G28,G15,0.00378371388524402,activation
G6,G42,0.00376225420818204,repression
G13,G27,0.00371522415375904,activation
G30,G40,0.00360119935874411,repression
G13,G9,0.00344552309000568,activation
G45,G4,0.00340853010170555,activation
G8,G6,0.0033254395081582,activation
G13,G3,0.0033063928856824,repression
G30,G20,0.00329016488571782,activation
G20,G2,0.00323947897151518,activation
G17,G43,0.00317414288025309,repression
G48,G44,0.00313955895201627,activation
G13,G29,0.00312876665689392,repression
G30,G15,0.00312612818319704,repression
G13,G40,0.00312017856730684,repression
G13,G25,0.00305729371105357,repression
G30,G3,0.00297878784037746,repression
G35,G11,0.00288224180620584,activation
G31,G9,0.00286549091098151,activation
G20,G11,0.00284133294476211,repression
G17,G17,0.00279597724956254,activation
G35,G32,0.00279165702919085,activation
G30,G25,0.0027711173320696,repression
G13,G5,0.00276860138308455,activation
G30,G7,0.00270233548173259,activation
G7,G20,0.00270080804489441,activation
G13,G47,0.00269973923931805,activation
G45,G33,0.00268672949705169,activation
G30,G6,0.00267350663584411,activation
G13,G31,0.00265910119363229,activation
G44,G41,0.00264253117990568,activation
G13,G39,0.00263023852592489,repression
G45,G43,0.00258983062090216,activation
G13,G22,0.00257069397806019,activation
G30,G47,0.00255509433431125,activation
G44,G36,0.00250860891137401,activation
G20,G48,0.00248189259497979,repression
G17,G48,0.0023759012347621,repression
G30,G36,0.00225887133544589,repression
G30,G42,0.00223059574508349,activation
G18,G33,0.00219579213311764,repression
G35,G12,0.00215371313686356,activation
G43,G27,0.00214413840247575,repression
G15,G19,0.00211979756192494,repression
G43,G31,0.00211834587218125,repression
G30,G27,0.00211223348982048,repression
G43,G4,0.00197051822282892,repression
G36,G22,0.0019333367298893,activation
G45,G42,0.00189209345221884,repression
G20,G16,0.00181565662606642,repression
G13,G41,0.00180883544033639,repression
G7,G22,0.00179647087273225,activation
G13,G36,0.00177820705959552,activation
G18,G39,0.00167665108354358,repression
G45,G18,0.00163646993268509,activation
G13,G4,0.00163112548818996,activation
G16,G49,0.00158803187901624,repression
G35,G16,0.00158792603054213,activation
G30,G29,0.00155224389807499,activation
G7,G39,0.00154049028507281,activation
G6,G9,0.00153614518934152,activation
G35,G45,0.00152915565747978,repression
G13,G6,0.00148044481361649,repression
G30,G18,0.0014793018994355,repression
G35,G37,0.00147412024942898,activation
G36,G39,0.00140340629888235,repression
G13,G50,0.00124016372754042,activation
G30,G4,0.00117915773573809,activation
G6,G22,0.00114638664814772,activation
G44,G32,0.00112064951424344,repression
G17,G25,0.00106250217359598,activation
G30,G44,0.00102116291772886,repression
G17,G47,0.00101882883745125,activation
G17,G3,0.00100470677057411,repression
G31,G47,0.00100008391462336,repression
G7,G47,0.000971458617014781,repression
G35,G49,0.000928450482295287,activation
G31,G22,0.00090047066085342,activation
G31,G39,0.00089001720828036,activation
G6,G39,0.000889622325481298,repression
G7,G6,0.000872896748338946,activation
G7,G42,0.000827331219013126,repression
G7,G40,0.000734291640133237,activation
G45,G10,0.000687412497704911,activation
G7,G3,0.000649885458360115,activation
G6,G47,0.000599934911053879,activation
G7,G31,0.000581677958973552,activation
G7,G25,0.000558453644897752,repression
G35,G10,0.000522866682953368,activation
G35,G2,0.000494487000089823,activation
G46,G46,0.000439904282506978,activation
G45,G49,0.000409455390870148,repression
G44,G50,0.000396892594731211,repression
G30,G43,0.000385749813511795,repression
G30,G19,0.000370518795179841,activation
G36,G6,0.000342646056616885,activation
G36,G47,0.000322003372513789,activation
G30,G21,0.000314835512419191,repression
G35,G30,0.000258372356522503,repression
G43,G29,0.000194953757975847,activation
G26,G23,0.000153296356813871,repression
G20,G28,0.000105699056696238,activation
G44,G18,6.32175044891256e-05,repression
G20,G14,5.35472868105915e-05,repression
G7,G4,4.81984965577656e-05,repression
G45,G5,1.82190916609595e-05,activation
G4,G23,1.23178604968959e-34,repression
G47,G23,9.39110175266267e-35,activation
G10,G23,8.93788212729681e-35,activation
G33,G23,7.77774221086279e-35,activation
G25,G23,7.34493767673894e-35,repression
G27,G23,6.19464425095484e-35,activation
G50,G23,5.93615331677483e-35,repression
G40,G23,5.43138936584857e-35,activation
G3,G23,5.02550761626084e-35,repression
G10,G35,4.96280408046442e-35,activation
G22,G23,4.25458686520644e-35,repression
G33,G35,3.93990570007878e-35,activation
G21,G23,3.86750330718997e-35,repression
G41,G23,3.77315320200328e-35,activation
G4,G18,3.76793903823085e-35,repression
G4,G35,3.65795374512621e-35,activation
G23,G13,3.59849664296659e-35,repression
G2,G23,3.35326004770352e-35,activation
G29,G23,3.34122631530243e-35,activation
G11,G13,3.27836180646936e-35,activation
G19,G23,3.21037355721451e-35,activation
G10,G42,2.80567488609431e-35,repression
G5,G32,2.5856576245462e-35,repression
G47,G18,2.56980862270405e-35,activation
G47,G35,2.36395054759344e-35,repression
G11,G30,2.24633098335149e-35,repression
G25,G35,2.18753072832904e-35,activation
G4,G32,2.15646805054511e-35,activation
G5,G1,2.05859995334006e-35,activation
G23,G28,2.05791382642513e-35,activation
G3,G18,2.03800738459113e-35,activation
G29,G18,2.02225376445768e-35,repression
G10,G15,2.00042762440508e-35,activation
G29,G32,1.96573193404926e-35,repression
G10,G20,1.95970509733148e-35,repression
G25,G18,1.94832215054527e-35,repression
G40,G35,1.9304913032737e-35,repression
G23,G30,1.88260337409551e-35,activation
G22,G35,1.79801537503155e-35,repression
G11,G28,1.79486632281973e-35,repression
G23,G1,1.7405563278602e-35,activation
G11,G32,1.73245254958875e-35,activation
G27,G35,1.7138327195599e-35,repression
G33,G42,1.69971132950337e-35,activation
G22,G32,1.69625815105806e-35,activation
G10,G31,1.64611357013238e-35,repression
G11,G1,1.63466331646463e-35,repression
G3,G35,1.62385992937347e-35,activation
G23,G48,1.61629662879151e-35,activation
G10,G40,1.61390482079983e-35,activation
G3,G32,1.61180424817273e-35,activation
G21,G35,1.60633676012998e-35,activation
G10,G22,1.6027771715838e-35,activation
G5,G18,1.5903178054971e-35,repression
G40,G18,1.55783342077638e-35,repression
G22,G18,1.53747265696216e-35,repression
