Parent	Type	Child	Weight	Probability	Score
G46	+	G1	0.052621	0.638173	0.102940
G47	-	G1	-0.023347	0.323582	-0.023158
G48	+	G1	0.000674	0.495509	0.001024
G49	+	G1	0.001831	0.419279	0.002353
G50	+	G1	0.093489	0.950410	0.272368
G1	-	G2	-0.004494	0.338868	-0.004669
G2	-	G2	-0.000641	0.494350	-0.000971
G3	+	G2	0.001992	0.224118	0.001368
G4	-	G2	-0.001550	0.263093	-0.001250
G5	-	G2	-0.001494	0.351607	-0.001610
G6	-	G2	-0.000986	0.250330	-0.000756
G7	+	G2	0.005534	0.379247	0.006434
G8	+	G2	0.000374	0.275325	0.000315
G9	+	G2	0.002255	0.445670	0.003081
G10	+	G2	0.001508	0.380956	0.001761
G11	+	G2	0.006026	0.391830	0.007238
G12	+	G2	0.002443	0.375182	0.002809
G13	+	G2	0.000999	0.276532	0.000847
G14	-	G2	-0.000196	0.297394	-0.000179
G15	-	G2	-0.003135	0.469079	-0.004507
G16	+	G2	0.000978	0.296218	0.000888
G17	+	G2	0.000298	0.318928	0.000291
G18	+	G2	0.002044	0.335553	0.002103
G19	+	G2	0.001404	0.479878	0.002065
G20	-	G2	-0.001508	0.333024	-0.001539
G21	+	G2	0.012763	0.341252	0.013351
G22	+	G2	0.007043	0.487274	0.010519
G23	-	G2	-0.002234	0.311216	-0.002131
G24	+	G2	0.000666	0.428532	0.000875
G25	+	G2	0.001799	0.417432	0.002302
G26	-	G2	-0.002363	0.408027	-0.002955
G27	+	G2	0.002866	0.341567	0.003001
G28	-	G2	-0.000584	0.272675	-0.000488
G29	+	G2	0.001600	0.260759	0.001279
G30	-	G2	-0.004010	0.352658	-0.004335
G31	+	G2	0.003784	0.321628	0.003731
G32	+	G2	0.001704	0.328193	0.001714
G33	+	G2	0.013295	0.364319	0.014848
G34	+	G2	0.004969	0.501376	0.007637
G35	+	G2	0.003945	0.391726	0.004737
G36	+	G2	0.007933	0.463981	0.011284
G37	-	G2	-0.000104	0.499969	-0.000159
G38	+	G2	0.011524	0.426246	0.015058
G39	+	G2	0.002249	0.247443	0.001706
G40	+	G2	0.003933	0.215081	0.002593
G41	-	G2	-0.001300	0.300640	-0.001198
G42	-	G2	-0.001118	0.354939	-0.001217
G43	+	G2	0.007446	0.386972	0.008833
G44	+	G2	0.013650	0.503478	0.021066
G45	+	G2	0.003145	0.275848	0.002659
G46	-	G2	-0.001048	0.278802	-0.000896
G47	-	G2	-0.000333	0.234820	-0.000240
G48	+	G2	0.003897	0.496791	0.005935
G49	+	G2	0.013480	0.453806	0.018752
G50	-	G2	-0.004072	0.254218	-0.003173
G1	-	G3	-0.031682	0.396074	-0.038466
G2	+	G3	0.006083	0.495309	0.009235
G3	+	G3	0.060697	0.472366	0.087887
G4	+	G3	0.185499	0.998282	0.567648
G5	+	G3	0.039734	0.425906	0.051875
G6	+	G3	0.016578	0.290289	0.014752
G7	+	G3	0.039219	0.438906	0.052765
G8	+	G3	0.064240	0.569379	0.112123
G9	+	G3	0.051635	0.521795	0.082591
G10	+	G3	0.028150	0.411831	0.035537
G11	-	G3	-0.036037	0.459519	-0.050762
G12	+	G3	0.043564	0.445516	0.059494
G13	+	G3	0.092601	0.765825	0.217385
G14	+	G3	0.120214	0.936658	0.345159
G15	-	G3	-0.003218	0.470854	-0.004645
G16	-	G3	-0.039541	0.427327	-0.051795
G17	-	G3	-0.047367	0.509083	-0.073917
G18	+	G3	0.027173	0.415322	0.034594
G19	+	G3	0.026636	0.493101	0.040261
G20	+	G3	0.061215	0.623960	0.117084
G21	-	G3	-0.014608	0.318238	-0.014250
G22	+	G3	0.013055	0.484916	0.019406
G23	+	G3	0.198571	0.999637	0.608474
G24	+	G3	0.005441	0.446776	0.007451
G25	-	G3	-0.039102	0.457577	-0.054846
G26	+	G3	0.026377	0.429009	0.034687
G27	-	G3	-0.027089	0.405710	-0.033689
G28	+	G3	0.005504	0.283650	0.004786
G29	+	G3	0.083427	0.718905	0.183850
G30	+	G3	0.020451	0.385123	0.024144
G31	+	G3	0.156596	0.991458	0.475926
G32	-	G3	-0.019961	0.384631	-0.023535
G33	-	G3	-0.025774	0.348177	-0.027508
G34	-	G3	-0.017289	0.503013	-0.026658
G35	+	G3	0.020492	0.424551	0.026668
G36	+	G3	0.038960	0.484084	0.057813
G37	-	G3	-0.001045	0.499983	-0.001601
G38	+	G3	0.010298	0.406901	0.012844
G39	+	G3	0.209968	0.999895	0.643564
G40	+	G3	0.109174	0.832789	0.278699
G41	+	G3	0.055289	0.536578	0.090940
G42	+	G3	0.037271	0.445688	0.050919
G43	+	G3	0.020856	0.400154	0.025582
G44	+	G3	0.005732	0.483603	0.008498
G45	-	G3	-0.095508	0.565240	-0.165484
G46	+	G3	0.007118	0.307608	0.006712
G47	-	G3	-0.077494	0.606182	-0.143998
G48	+	G3	0.008665	0.496419	0.013186
G49	-	G3	-0.004649	0.417587	-0.005951
G50	+	G3	0.126010	0.942944	0.364230
G1	-	G4	-0.058415	0.569634	-0.102000
G2	+	G4	0.012093	0.498049	0.018462
G3	-	G4	-0.005530	0.267816	-0.004540
G4	+	G4	0.185004	0.999937	0.567072
G5	+	G4	0.060873	0.562281	0.104922
G6	+	G4	0.056185	0.582444	0.100313
G7	+	G4	0.028331	0.430161	0.037357
G8	-	G4	-0.037583	0.436896	-0.050333
G9	+	G4	0.069369	0.617484	0.131304
G10	+	G4	0.012127	0.402600	0.014967
G11	-	G4	-0.049608	0.619819	-0.094254
G12	+	G4	0.015257	0.405113	0.018946
G13	-	G4	-0.059519	0.607710	-0.110875
G14	+	G4	0.127527	0.989964	0.386995
G15	+	G4	0.052506	0.539525	0.086836
G16	+	G4	0.026400	0.398988	0.032288
G17	+	G4	0.145108	0.998133	0.443981
G18	+	G4	0.001028	0.365358	0.001151
G19	+	G4	0.000438	0.482657	0.000648
G20	+	G4	0.070596	0.805059	0.174218
G21	-	G4	-0.003220	0.303112	-0.002992
G22	+	G4	0.008947	0.483558	0.013262
G23	+	G4	0.004995	0.342159	0.005239
G24	+	G4	0.003812	0.442850	0.005175
G25	+	G4	0.014946	0.430289	0.019713
G26	+	G4	0.031052	0.448869	0.042726
G27	-	G4	-0.112101	0.945995	-0.325075
G28	-	G4	-0.034511	0.357555	-0.037825
G29	+	G4	0.037561	0.426786	0.049139
G30	+	G4	0.092447	0.803988	0.227837
G31	+	G4	0.080915	0.849608	0.210732
G32	+	G4	0.053571	0.653358	0.107292
G33	-	G4	-0.054714	0.476297	-0.079885
G34	-	G4	-0.016775	0.504760	-0.025956
G35	+	G4	0.017445	0.431199	0.023059
G36	-	G4	-0.002467	0.455849	-0.003447
G37	-	G4	-0.000847	0.499984	-0.001299
G38	-	G4	-0.011882	0.406012	-0.014788
G39	+	G4	0.098109	0.923696	0.277792
G40	-	G4	-0.000298	0.218325	-0.000200
G41	+	G4	0.169302	0.999671	0.518802
G42	+	G4	0.011355	0.391784	0.013637
G43	-	G4	-0.024439	0.420617	-0.031511
G44	+	G4	0.001322	0.483737	0.001960
G45	-	G4	-0.154607	0.956981	-0.453542
G46	+	G4	0.086082	0.873923	0.230606
G47	-	G4	-0.032378	0.360100	-0.035740
G48	+	G4	0.003510	0.496002	0.005337
G49	-	G4	-0.010669	0.424837	-0.013894
G50	+	G4	0.241797	1.000000	0.741198
G1	-	G5	-0.023089	0.410183	-0.029031
G2	+	G5	0.001867	0.494787	0.002831
G3	-	G5	-0.027591	0.353415	-0.029891
G4	-	G5	-0.008187	0.296686	-0.007446
G5	+	G5	0.013809	0.387642	0.016409
G6	+	G5	0.012198	0.292865	0.010951
G7	-	G5	-0.077087	0.771757	-0.182367
G8	+	G5	0.023987	0.400613	0.029457
G9	+	G5	0.032891	0.523777	0.052809
G10	+	G5	0.029579	0.441331	0.040016
G11	+	G5	0.108324	0.998814	0.331661
G12	+	G5	0.020096	0.420476	0.025902
G13	+	G5	0.051555	0.696186	0.110022
G14	-	G5	-0.014415	0.365851	-0.016167
G15	-	G5	-0.004250	0.470775	-0.006133
G16	+	G5	0.064049	0.853988	0.167668
G17	+	G5	0.105385	0.998418	0.322532
G18	+	G5	0.031604	0.548327	0.053121
G19	+	G5	0.018549	0.495719	0.028186
G20	+	G5	0.068909	0.933420	0.197167
G21	+	G5	0.020150	0.343112	0.021193
G22	+	G5	0.027077	0.511011	0.042414
G23	+	G5	0.043031	0.654667	0.086354
G24	-	G5	-0.010434	0.451089	-0.014428
G25	+	G5	0.038209	0.507480	0.059439
G26	-	G5	-0.038427	0.504765	-0.059458
G27	+	G5	0.054501	0.767051	0.128147
G28	+	G5	0.018719	0.318829	0.018295
G29	+	G5	0.025701	0.396998	0.031277
G30	+	G5	0.010745	0.379021	0.012484
G31	+	G5	0.072924	0.925503	0.206888
G32	-	G5	-0.006417	0.373435	-0.007346
G33	+	G5	0.029941	0.404232	0.037101
G34	+	G5	0.011871	0.503901	0.018336
G35	+	G5	0.064820	0.803358	0.159624
G36	-	G5	-0.008987	0.461850	-0.012723
G37	+	G5	0.000325	0.499972	0.000499
G38	+	G5	0.043824	0.517638	0.069538
G39	-	G5	-0.067103	0.847726	-0.174373
G40	+	G5	0.015775	0.255493	0.012355
G41	+	G5	0.030445	0.491141	0.045836
G42	+	G5	0.005377	0.383017	0.006314
G43	+	G5	0.118879	0.908456	0.331048
G44	+	G5	0.031353	0.521737	0.050144
G45	+	G5	0.032622	0.387561	0.038755
G46	+	G5	0.017816	0.360453	0.019685
G47	+	G5	0.028525	0.385031	0.033667
G48	-	G5	-0.009777	0.499036	-0.014956
G49	+	G5	0.018828	0.441780	0.025497
G50	-	G5	-0.020888	0.329854	-0.021120
G1	-	G6	-0.024752	0.388678	-0.029490
G2	+	G6	0.033728	0.513037	0.053043
G3	+	G6	0.185280	0.999471	0.567652
G4	+	G6	0.144798	0.985590	0.437463
G5	+	G6	0.046762	0.465288	0.066696
G6	+	G6	0.079881	0.706177	0.172919
G7	+	G6	0.123024	0.820331	0.309360
G8	+	G6	0.062888	0.583231	0.112432
G9	+	G6	0.094020	0.668353	0.192624
G10	+	G6	0.117333	0.687683	0.247338
G11	-	G6	-0.028208	0.437350	-0.037817
G12	+	G6	0.035770	0.438965	0.048132
G13	+	G6	0.096799	0.838068	0.248676
G14	-	G6	-0.010175	0.349724	-0.010908
G15	+	G6	0.076308	0.573007	0.134033
G16	-	G6	-0.069724	0.647884	-0.138471
G17	+	G6	0.098867	0.900661	0.272958
G18	+	G6	0.073458	0.732393	0.164917
G19	+	G6	0.080505	0.585061	0.144381
G20	+	G6	0.140872	0.990900	0.427895
G21	+	G6	0.004790	0.305917	0.004491
G22	+	G6	0.039245	0.508589	0.061183
G23	-	G6	-0.003560	0.338985	-0.003699
G24	+	G6	0.066108	0.583048	0.118152
G25	+	G6	0.058667	0.508973	0.091532
G26	+	G6	0.011716	0.415760	0.014932
G27	+	G6	0.001078	0.357897	0.001182
G28	+	G6	0.043000	0.361421	0.047640
G29	+	G6	0.092222	0.823755	0.232872
G30	-	G6	-0.054489	0.512773	-0.085648
G31	+	G6	0.139845	0.985128	0.422302
G32	+	G6	0.009544	0.366160	0.010713
G33	-	G6	-0.019986	0.361293	-0.022134
G34	-	G6	-0.014619	0.502251	-0.022507
G35	+	G6	0.064133	0.609928	0.119908
G36	+	G6	0.007432	0.457753	0.010429
G37	-	G6	-0.000387	0.499971	-0.000593
G38	+	G6	0.008005	0.405144	0.009942
G39	+	G6	0.053971	0.477184	0.078946
G40	-	G6	-0.019818	0.243610	-0.014799
G41	+	G6	0.055897	0.559476	0.095863
G42	-	G6	-0.148291	0.944684	-0.429423
G43	-	G6	-0.072700	0.525292	-0.117064
G44	+	G6	0.051687	0.527777	0.083622
G45	-	G6	-0.015398	0.295703	-0.013957
G46	+	G6	0.016385	0.334157	0.016783
G47	+	G6	0.029784	0.325528	0.029720
G48	+	G6	0.027282	0.507516	0.042444
G49	+	G6	0.053255	0.498248	0.081338
G50	+	G6	0.219466	0.999994	0.672740
G1	+	G7	0.055238	0.671763	0.113747
G2	+	G7	0.000043	0.494682	0.000065
G3	-	G7	-0.038665	0.466764	-0.055322
G4	+	G7	0.037644	0.508827	0.058716
G5	+	G7	0.034521	0.481892	0.050994
G6	+	G7	0.062857	0.839246	0.161707
G7	-	G7	-0.084114	0.812907	-0.209600
G8	+	G7	0.002870	0.305220	0.002685
G9	+	G7	0.041136	0.558300	0.070400
G10	+	G7	0.037125	0.468850	0.053355
G11	+	G7	0.003593	0.369530	0.004070
G12	+	G7	0.008625	0.394249	0.010423
G13	+	G7	0.057713	0.766523	0.135606
G14	+	G7	0.007011	0.336839	0.007239
G15	+	G7	0.014507	0.479467	0.021322
G16	+	G7	0.047056	0.666052	0.096074
G17	+	G7	0.142074	0.999992	0.435506
G18	+	G7	0.010519	0.380782	0.012278
G19	-	G7	-0.026857	0.510391	-0.042019
G20	+	G7	0.033374	0.568957	0.058206
G21	-	G7	-0.006583	0.306807	-0.006191
G22	-	G7	-0.011730	0.487177	-0.017518
G23	+	G7	0.056281	0.792455	0.136715
G24	+	G7	0.038596	0.552796	0.065401
G25	+	G7	0.013898	0.435019	0.018533
G26	-	G7	-0.007865	0.416557	-0.010043
G27	+	G7	0.070397	0.901415	0.194519
G28	-	G7	-0.002347	0.280528	-0.002018
G29	-	G7	-0.064479	0.823214	-0.162709
G30	+	G7	0.075534	0.845533	0.195775
G31	+	G7	0.040753	0.608490	0.076014
G32	-	G7	-0.008693	0.371249	-0.009893
G33	+	G7	0.005694	0.330210	0.005764
G34	-	G7	-0.001053	0.498924	-0.001611
G35	+	G7	0.007120	0.406836	0.008880
G36	-	G7	-0.004963	0.457355	-0.006957
G37	+	G7	0.001128	0.500013	0.001729
G38	-	G7	-0.002613	0.402809	-0.003227
G39	-	G7	-0.042015	0.544455	-0.070122
G40	-	G7	-0.049918	0.580661	-0.088852
G41	-	G7	-0.005992	0.329018	-0.006043
G42	+	G7	0.082489	0.901043	0.227838
G43	+	G7	0.014058	0.393583	0.016960
G44	-	G7	-0.008592	0.485917	-0.012798
G45	+	G7	0.005375	0.285154	0.004698
G46	+	G7	0.015868	0.360700	0.017545
G47	+	G7	0.027264	0.377192	0.031523
G48	-	G7	-0.015766	0.504312	-0.024373
G49	-	G7	-0.019844	0.442664	-0.026926
G50	+	G7	0.031110	0.416874	0.039755
G1	+	G8	0.136530	0.946826	0.396262
G2	+	G8	0.003680	0.495013	0.005584
G3	+	G8	0.099251	0.874665	0.266111
G4	+	G8	0.058954	0.563005	0.101743
G5	+	G8	0.168995	0.968906	0.501925
G6	+	G8	0.007977	0.273736	0.006693
G7	+	G8	0.102909	0.753563	0.237716
G8	+	G8	0.125062	0.970265	0.371963
G9	+	G8	0.042099	0.513369	0.066249
G10	+	G8	0.044688	0.449513	0.061577
G11	+	G8	0.114237	0.969958	0.339658
G12	+	G8	0.001931	0.387720	0.002295
G13	+	G8	0.117835	0.950681	0.343395
G14	+	G8	0.028975	0.401402	0.035653
G15	-	G8	-0.041067	0.506223	-0.063727
G16	+	G8	0.006607	0.331529	0.006715
G17	-	G8	-0.114728	0.952460	-0.334965
G18	+	G8	0.079891	0.814149	0.199381
G19	+	G8	0.025176	0.494451	0.038158
G20	+	G8	0.019241	0.402615	0.023746
G21	+	G8	0.052675	0.425349	0.068681
G22	+	G8	0.033010	0.504989	0.051098
G23	-	G8	-0.006301	0.345933	-0.006682
G24	+	G8	0.098813	0.738779	0.223775
G25	+	G8	0.056433	0.512916	0.088729
G26	-	G8	-0.007762	0.417925	-0.009944
G27	+	G8	0.051497	0.563702	0.088985
G28	+	G8	0.010874	0.288938	0.009631
G29	-	G8	-0.032717	0.375878	-0.037697
G30	-	G8	-0.028209	0.406841	-0.035180
G31	+	G8	0.057620	0.607500	0.107302
G32	+	G8	0.125576	0.984318	0.378902
G33	-	G8	-0.000154	0.330088	-0.000156
G34	+	G8	0.006591	0.499718	0.010097
G35	+	G8	0.135580	0.952044	0.395672
G36	+	G8	0.083127	0.594777	0.151558
G37	+	G8	0.002829	0.500108	0.004337
G38	+	G8	0.078801	0.579251	0.139920
G39	+	G8	0.184699	0.999882	0.566106
G40	+	G8	0.002716	0.222540	0.001853
G41	+	G8	0.089869	0.860206	0.236973
G42	+	G8	0.015014	0.395637	0.018209
G43	-	G8	-0.095802	0.634653	-0.186377
G44	+	G8	0.015189	0.488725	0.022754
G45	-	G8	-0.074463	0.512499	-0.116981
G46	+	G8	0.000242	0.308822	0.000229
G47	+	G8	0.008888	0.268402	0.007313
G48	+	G8	0.021315	0.503540	0.032900
G49	+	G8	0.006415	0.421085	0.008280
G50	+	G8	0.005159	0.267057	0.004223
G1	+	G9	0.008301	0.361552	0.009200
G2	-	G9	-0.000287	0.494571	-0.000435
G3	+	G9	0.009828	0.268059	0.008076
G4	+	G9	0.007033	0.297482	0.006413
G5	-	G9	-0.000098	0.363816	-0.000109
G6	+	G9	0.007017	0.287703	0.006188
G7	-	G9	-0.021107	0.458839	-0.029687
G8	-	G9	-0.001766	0.303928	-0.001645
G9	-	G9	-0.000828	0.452742	-0.001149
G10	+	G9	0.010756	0.401872	0.013250
G11	+	G9	0.015392	0.467938	0.022079
G12	+	G9	0.031298	0.530761	0.050920
G13	+	G9	0.010638	0.332970	0.010858
G14	-	G9	-0.007343	0.345596	-0.007779
G15	+	G9	0.004856	0.472568	0.007035
G16	+	G9	0.012880	0.379094	0.014968
G17	+	G9	0.066712	0.998310	0.204152
G18	+	G9	0.009437	0.401108	0.011604
G19	+	G9	0.001655	0.481760	0.002444
G20	+	G9	0.034055	0.784965	0.081945
G21	+	G9	0.012991	0.331140	0.013187
G22	+	G9	0.003178	0.482422	0.004699
G23	+	G9	0.025952	0.587141	0.046708
G24	+	G9	0.000745	0.443518	0.001012
G25	+	G9	0.028370	0.516956	0.044958
G26	+	G9	0.007709	0.420501	0.009937
G27	+	G9	0.018346	0.477439	0.026849
G28	+	G9	0.010628	0.301085	0.009809
G29	+	G9	0.006009	0.295985	0.005452
G30	+	G9	0.004067	0.368229	0.004591
G31	+	G9	0.034836	0.738752	0.078889
G32	+	G9	0.022069	0.558544	0.037785
G33	+	G9	0.010898	0.343225	0.011466
G34	+	G9	0.003404	0.499729	0.005215
G35	+	G9	0.023964	0.552818	0.040609
G36	-	G9	-0.003173	0.456501	-0.004440
G37	+	G9	0.000573	0.499992	0.000878
G38	+	G9	0.009433	0.412709	0.011934
G39	+	G9	0.000658	0.266562	0.000538
G40	+	G9	0.026226	0.438148	0.035224
G41	+	G9	0.042662	0.874353	0.114343
G42	+	G9	0.019857	0.480233	0.029231
G43	+	G9	0.012386	0.400157	0.015193
G44	+	G9	0.007277	0.487135	0.010866
G45	-	G9	-0.010845	0.298671	-0.009929
G46	+	G9	0.025785	0.558842	0.044172
G47	+	G9	0.019249	0.379553	0.022396
G48	-	G9	-0.002826	0.495889	-0.004296
G49	+	G9	0.022707	0.483154	0.033630
G50	+	G9	0.021475	0.421633	0.027755
G1	-	G10	-0.017461	0.382734	-0.020485
G2	-	G10	-0.007313	0.496942	-0.011141
G3	+	G10	0.015906	0.290772	0.014178
G4	-	G10	-0.058122	0.802338	-0.142949
G5	-	G10	-0.006411	0.367279	-0.007218
G6	+	G10	0.003985	0.272425	0.003328
G7	+	G10	0.014308	0.404753	0.017753
G8	+	G10	0.005762	0.305505	0.005397
G9	+	G10	0.015403	0.467766	0.022086
G10	+	G10	0.026879	0.441748	0.036398
G11	+	G10	0.117063	0.999680	0.358726
G12	+	G10	0.032048	0.477404	0.046899
G13	+	G10	0.019651	0.357566	0.021539
G14	-	G10	-0.053827	0.786267	-0.129733
G15	-	G10	-0.011297	0.476757	-0.016510
G16	-	G10	-0.010685	0.334262	-0.010949
G17	-	G10	-0.000825	0.342023	-0.000865
G18	+	G10	0.013218	0.385736	0.015629
G19	+	G10	0.011076	0.487696	0.016558
G20	-	G10	-0.018474	0.423634	-0.023991
G21	+	G10	0.044220	0.491339	0.066601
G22	+	G10	0.019462	0.501621	0.029927
G23	+	G10	0.000274	0.325992	0.000274
G24	+	G10	0.009262	0.447942	0.012717
G25	+	G10	0.033904	0.501098	0.052078
G26	-	G10	-0.006847	0.418439	-0.008782
G27	+	G10	0.045633	0.692380	0.096852
G28	+	G10	0.010507	0.301391	0.009707
G29	+	G10	0.000648	0.285143	0.000567
G30	-	G10	-0.034826	0.513443	-0.054813
G31	+	G10	0.011328	0.347044	0.012051
G32	+	G10	0.056114	0.856584	0.147341
G33	+	G10	0.073482	0.740394	0.166774
G34	+	G10	0.019553	0.514198	0.030819
G35	+	G10	0.039108	0.601035	0.072052
G36	+	G10	0.024772	0.494121	0.037521
G37	+	G10	0.000313	0.499972	0.000480
G38	+	G10	0.072877	0.708448	0.158263
G39	-	G10	-0.014823	0.312162	-0.014184
G40	+	G10	0.082650	0.975891	0.247246
G41	-	G10	-0.047806	0.716757	-0.105036
G42	-	G10	-0.030754	0.504378	-0.047549
G43	+	G10	0.043057	0.526579	0.069501
G44	+	G10	0.052630	0.590901	0.095331
G45	+	G10	0.070377	0.701946	0.151433
G46	-	G10	-0.005249	0.302169	-0.004862
G47	+	G10	0.015180	0.291844	0.013580
G48	+	G10	0.012422	0.502505	0.019134
G49	+	G10	0.101142	0.868797	0.269361
G50	-	G10	-0.097916	0.994522	-0.298504
G1	-	G11	-0.001592	0.358603	-0.001750
G2	+	G11	0.014707	0.506791	0.022848
G3	+	G11	0.065366	0.929298	0.186206
G4	-	G11	-0.007088	0.308325	-0.006699
G5	+	G11	0.040261	0.582798	0.071926
G6	+	G11	0.005359	0.287279	0.004720
G7	-	G11	-0.007246	0.393919	-0.008749
G8	+	G11	0.028207	0.495738	0.042864
G9	+	G11	0.008545	0.462723	0.012120
G10	+	G11	0.089333	0.839761	0.229959
G11	+	G11	0.125616	0.999969	0.385049
G12	+	G11	0.068583	0.772764	0.162461
G13	+	G11	0.059816	0.881955	0.161713
G14	+	G11	0.073442	0.974790	0.219452
G15	+	G11	0.003139	0.471597	0.004539
G16	+	G11	0.091857	0.995472	0.280301
G17	+	G11	0.133216	0.999992	0.408353
G18	+	G11	0.056960	0.905195	0.158052
G19	+	G11	0.016577	0.500166	0.025416
G20	+	G11	0.114712	0.999852	0.351582
G21	+	G11	0.041240	0.505875	0.063951
G22	+	G11	0.007096	0.487338	0.010601
G23	+	G11	0.078566	0.986145	0.237497
G24	+	G11	0.005322	0.447895	0.007306
G25	-	G11	-0.013040	0.439791	-0.017580
G26	+	G11	0.028851	0.493031	0.043603
G27	+	G11	0.092227	0.993066	0.280749
G28	-	G11	-0.008722	0.297762	-0.007961
G29	+	G11	0.009238	0.310448	0.008791
G30	+	G11	0.041641	0.629078	0.080298
G31	+	G11	0.000379	0.343525	0.000399
G32	+	G11	0.081874	0.992125	0.248997
G33	+	G11	0.009633	0.354181	0.010458
G34	-	G11	-0.000027	0.498985	-0.000042
G35	+	G11	0.068367	0.901387	0.188905
G36	+	G11	0.018380	0.483760	0.027257
G37	-	G11	-0.000185	0.499970	-0.000283
G38	+	G11	0.037540	0.529453	0.060927
G39	+	G11	0.052650	0.826270	0.133354
G40	+	G11	0.004491	0.224096	0.003085
G41	+	G11	0.042024	0.725217	0.093422
G42	+	G11	0.027089	0.511903	0.042508
G43	+	G11	0.051177	0.601697	0.094393
G44	+	G11	0.006947	0.486773	0.010366
G45	+	G11	0.006681	0.298197	0.006107
G46	+	G11	0.089720	0.996209	0.273982
G47	-	G11	-0.000960	0.261501	-0.000770
G48	+	G11	0.000184	0.495642	0.000280
G49	+	G11	0.024342	0.475432	0.035476
G50	+	G11	0.088281	0.995740	0.269463
G1	+	G12	0.022372	0.420960	0.028869
G2	-	G12	-0.007953	0.497454	-0.012127
G3	+	G12	0.031699	0.425189	0.041316
G4	-	G12	-0.055082	0.762683	-0.128777
G5	+	G12	0.021033	0.416055	0.026825
G6	+	G12	0.029343	0.438204	0.039416
G7	+	G12	0.010640	0.396460	0.012931
G8	+	G12	0.036345	0.550950	0.061381
G9	+	G12	0.004601	0.452753	0.006385
G10	+	G12	0.032782	0.465583	0.046786
G11	+	G12	0.102480	0.998804	0.313762
G12	+	G12	0.038074	0.512692	0.059837
G13	+	G12	0.019614	0.363106	0.021832
G14	-	G12	-0.047970	0.718605	-0.105669
G15	-	G12	-0.013608	0.479486	-0.020002
G16	+	G12	0.012180	0.346636	0.012942
G17	-	G12	-0.032129	0.560310	-0.055183
G18	+	G12	0.030264	0.546766	0.050723
G19	+	G12	0.001715	0.482567	0.002536
G20	+	G12	0.008406	0.375453	0.009675
G21	+	G12	0.058948	0.615352	0.111193
G22	+	G12	0.022999	0.509900	0.035948
G23	-	G12	-0.000301	0.337327	-0.000311
G24	+	G12	0.026894	0.509416	0.041996
G25	+	G12	0.036022	0.512388	0.056578
G26	+	G12	0.007039	0.421211	0.009089
G27	+	G12	0.111587	0.998741	0.341626
G28	-	G12	-0.004349	0.293378	-0.003911
G29	+	G12	0.008183	0.298832	0.007496
G30	-	G12	-0.039808	0.561346	-0.068499
G31	+	G12	0.019658	0.400897	0.024158
G32	+	G12	0.037663	0.647208	0.074722
G33	+	G12	0.113337	0.955769	0.332054
G34	+	G12	0.014608	0.507707	0.022734
G35	+	G12	0.024767	0.490345	0.037226
G36	+	G12	0.051032	0.586568	0.091759
G37	+	G12	0.000826	0.499997	0.001265
G38	+	G12	0.116596	0.920048	0.328834
G39	+	G12	0.019070	0.359550	0.021018
G40	+	G12	0.049103	0.660735	0.099452
G41	-	G12	-0.063170	0.877150	-0.169850
G42	-	G12	-0.003354	0.384628	-0.003955
