Parent	Type	Child	Weight	Probability	Score
G15	-	G5	-0.050113	0.483526	-0.074315
G16	-	G5	-0.043818	0.448544	-0.060278
G17	-	G5	-0.027544	0.424709	-0.035878
G18	+	G5	0.232903	1.000000	0.714301
G19	+	G5	0.096687	0.917924	0.272195
G20	-	G5	-0.077986	0.582201	-0.139251
G21	+	G5	0.015977	0.490373	0.024028
G22	+	G5	0.004603	0.476259	0.006724
G23	+	G5	0.028186	0.334352	0.028903
G24	+	G5	0.015485	0.386493	0.018355
G25	+	G5	0.142066	0.996258	0.434079
G26	+	G5	0.046855	0.498629	0.071654
G27	+	G5	0.112848	0.975077	0.337474
G28	-	G5	-0.012371	0.400076	-0.015179
G29	-	G5	-0.016590	0.502683	-0.025577
G30	-	G5	-0.078072	0.788566	-0.188818
G31	+	G5	0.037919	0.524382	0.060983
G32	-	G5	-0.037492	0.524242	-0.060280
G33	-	G5	-0.075712	0.594020	-0.137934
G34	+	G5	0.062420	0.699084	0.133831
G35	-	G5	-0.015421	0.297936	-0.014091
G36	+	G5	0.017832	0.491624	0.026886
G37	+	G5	0.146398	0.973209	0.436966
G38	-	G5	-0.037675	0.469495	-0.054249
G39	+	G5	0.110554	0.827451	0.280560
G40	-	G5	-0.014419	0.405109	-0.017915
G41	+	G5	0.056978	0.671487	0.117341
G42	+	G5	0.059423	0.709680	0.129336
G43	-	G5	-0.081776	0.585478	-0.146840
G44	-	G5	-0.054627	0.576597	-0.096602
G45	-	G5	-0.032341	0.411959	-0.040861
G46	-	G5	-0.006329	0.252638	-0.004904
G47	+	G5	0.038705	0.504867	0.059932
G48	-	G5	-0.009693	0.320864	-0.009539
G49	+	G5	0.048245	0.602243	0.089111
G50	+	G5	0.015479	0.501016	0.023785
G1	+	G6	0.111907	0.999690	0.343107
G2	+	G6	0.124197	0.999947	0.380885
G3	+	G6	0.002025	0.498520	0.003097
G4	+	G6	0.017927	0.498745	0.027421
G5	+	G6	0.088524	0.990524	0.268926
G6	+	G6	0.026709	0.506683	0.041505
G7	+	G6	0.043928	0.548136	0.073848
G8	+	G6	0.036743	0.565255	0.063698
G9	-	G6	-0.000668	0.325208	-0.000666
G10	+	G6	0.023200	0.345369	0.024574
G11	+	G6	0.002143	0.494344	0.003249
G12	+	G6	0.031529	0.414579	0.040089
G13	+	G6	0.057319	0.787956	0.138520
G14	+	G6	0.007253	0.321954	0.007162
G15	-	G6	-0.013101	0.340337	-0.013674
G16	+	G6	0.024299	0.421911	0.031442
G17	+	G6	0.000337	0.338150	0.000350
G18	-	G6	-0.010835	0.288166	-0.009576
G19	-	G6	-0.033514	0.561439	-0.057709
G20	+	G6	0.022281	0.375572	0.025664
G21	-	G6	-0.012716	0.493016	-0.019228
G22	+	G6	0.022410	0.501198	0.034447
G23	-	G6	-0.064275	0.865203	-0.170556
G24	+	G6	0.013305	0.406959	0.016606
G25	+	G6	0.073878	0.974776	0.220866
G26	-	G6	-0.017727	0.431329	-0.023450
G27	+	G6	0.105550	0.999318	0.323495
G28	+	G6	0.051136	0.819904	0.128587
G29	+	G6	0.011104	0.502928	0.017128
G30	+	G6	0.055002	0.838357	0.141420
G31	-	G6	-0.014917	0.438833	-0.020076
G32	+	G6	0.045881	0.797769	0.112257
G33	-	G6	-0.009344	0.407481	-0.011677
G34	+	G6	0.031467	0.573218	0.055321
G35	+	G6	0.030039	0.435028	0.040079
G36	-	G6	-0.001812	0.485103	-0.002697
G37	-	G6	-0.015063	0.411038	-0.018989
G38	+	G6	0.024686	0.464896	0.035198
G39	+	G6	0.004069	0.366466	0.004573
G40	+	G6	0.094093	0.991970	0.286262
G41	+	G6	0.041091	0.717893	0.090471
G42	+	G6	0.039506	0.722391	0.087527
G43	+	G6	0.009830	0.289063	0.008715
G44	+	G6	0.006429	0.419452	0.008271
G45	+	G6	0.019297	0.401194	0.023743
G46	+	G6	0.046884	0.528091	0.075935
G47	-	G6	-0.020413	0.470935	-0.029484
G48	-	G6	-0.021599	0.403135	-0.026705
G49	+	G6	0.013299	0.429713	0.017527
G50	-	G6	-0.002630	0.496384	-0.004004
G1	+	G7	0.025037	0.551748	0.042368
G2	+	G7	0.016635	0.446438	0.022776
G3	-	G7	-0.004430	0.499359	-0.006784
G4	-	G7	-0.001090	0.481143	-0.001609
G5	-	G7	-0.020235	0.369865	-0.022953
G6	+	G7	0.005460	0.380600	0.006373
G7	+	G7	0.006167	0.425732	0.008052
G8	-	G7	-0.021028	0.418333	-0.026979
G9	-	G7	-0.032536	0.460085	-0.045910
G10	+	G7	0.041893	0.643928	0.082735
G11	+	G7	0.002151	0.494255	0.003260
G12	-	G7	-0.006632	0.274876	-0.005591
G13	+	G7	0.033473	0.584988	0.060055
G14	+	G7	0.007993	0.321982	0.007893
G15	+	G7	0.023479	0.411839	0.029656
G16	+	G7	0.030817	0.464090	0.043863
G17	-	G7	-0.032786	0.592178	-0.059545
G18	-	G7	-0.015724	0.317877	-0.015329
G19	+	G7	0.010096	0.344694	0.010673
G20	+	G7	0.000147	0.320836	0.000145
G21	-	G7	-0.011736	0.492352	-0.017722
G22	-	G7	-0.002924	0.475717	-0.004266
G23	-	G7	-0.073334	0.971575	-0.218520
G24	+	G7	0.040739	0.772117	0.096471
G25	+	G7	0.013053	0.415032	0.016615
G26	-	G7	-0.021199	0.451656	-0.029365
G27	+	G7	0.054062	0.933643	0.154802
G28	+	G7	0.031468	0.624713	0.060292
G29	+	G7	0.004434	0.498044	0.006773
G30	+	G7	0.045188	0.793320	0.109946
G31	-	G7	-0.000156	0.366407	-0.000175
G32	+	G7	0.001643	0.373660	0.001882
G33	-	G7	-0.016843	0.428293	-0.022124
G34	+	G7	0.001203	0.341032	0.001259
G35	+	G7	0.039824	0.595413	0.072723
G36	-	G7	-0.006522	0.487445	-0.009750
G37	-	G7	-0.000596	0.364602	-0.000666
G38	-	G7	-0.008959	0.351798	-0.009667
G39	-	G7	-0.018726	0.411074	-0.023608
G40	+	G7	0.033486	0.645520	0.066296
G41	-	G7	-0.002254	0.374532	-0.002589
G42	-	G7	-0.001119	0.372326	-0.001278
G43	+	G7	0.003841	0.262711	0.003095
G44	+	G7	0.015220	0.441337	0.020601
G45	+	G7	0.020960	0.413826	0.026602
G46	+	G7	0.002354	0.231238	0.001670
G47	-	G7	-0.003287	0.414595	-0.004180
G48	-	G7	-0.028222	0.485980	-0.042064
G49	+	G7	0.020155	0.486087	0.030047
G50	-	G7	-0.005093	0.497339	-0.007769
G1	+	G8	0.026263	0.489397	0.039419
G2	+	G8	0.079932	0.937530	0.229834
G3	+	G8	0.000779	0.498380	0.001191
G4	-	G8	-0.013653	0.487875	-0.020429
G5	+	G8	0.051339	0.608955	0.095882
G6	-	G8	-0.025212	0.451915	-0.034945
G7	+	G8	0.003096	0.427403	0.004058
G8	+	G8	0.062158	0.710112	0.135373
G9	-	G8	-0.012310	0.342385	-0.012926
G10	+	G8	0.071625	0.773226	0.169855
G11	+	G8	0.016791	0.501955	0.025849
G12	-	G8	-0.034633	0.379222	-0.040280
G13	+	G8	0.032938	0.475238	0.048009
G14	-	G8	-0.052898	0.655259	-0.106307
G15	+	G8	0.019117	0.345363	0.020249
G16	-	G8	-0.040672	0.455547	-0.056824
G17	+	G8	0.002506	0.337028	0.002590
G18	-	G8	-0.010002	0.279672	-0.008579
G19	+	G8	0.084306	0.933866	0.241463
G20	+	G8	0.038788	0.415752	0.049458
G21	+	G8	0.031926	0.517193	0.050641
G22	+	G8	0.003494	0.476447	0.005106
G23	+	G8	0.047544	0.527237	0.076879
G24	+	G8	0.136329	0.999368	0.417849
G25	+	G8	0.037688	0.586778	0.067824
G26	+	G8	0.046033	0.534454	0.075455
G27	+	G8	0.109357	0.993605	0.333246
G28	+	G8	0.030429	0.508235	0.047431
G29	-	G8	-0.006853	0.498426	-0.010476
G30	-	G8	-0.007987	0.352727	-0.008641
G31	+	G8	0.118427	0.997045	0.362136
G32	+	G8	0.033209	0.548212	0.055836
G33	-	G8	-0.057067	0.561272	-0.098235
G34	+	G8	0.049408	0.668751	0.101336
G35	-	G8	-0.016871	0.312025	-0.016145
G36	+	G8	0.000492	0.485248	0.000732
G37	+	G8	0.054563	0.633640	0.106034
G38	+	G8	0.082213	0.897771	0.226366
G39	+	G8	0.101163	0.870686	0.270141
G40	+	G8	0.062824	0.790593	0.152329
G41	+	G8	0.058038	0.775027	0.137955
G42	+	G8	0.075226	0.919311	0.212099
G43	+	G8	0.008511	0.286591	0.007481
G44	+	G8	0.024834	0.464492	0.035378
G45	+	G8	0.016514	0.376500	0.019069
G46	-	G8	-0.066321	0.585216	-0.119035
G47	+	G8	0.014476	0.435338	0.019328
G48	-	G8	-0.066847	0.769226	-0.157704
G49	+	G8	0.038403	0.590634	0.069565
G50	+	G8	0.003476	0.496444	0.005292
G1	-	G9	-0.017577	0.414089	-0.022322
G2	-	G9	-0.012656	0.389607	-0.015123
G3	+	G9	0.008743	0.500529	0.013421
G4	+	G9	0.004023	0.482437	0.005953
G5	-	G9	-0.010350	0.298577	-0.009478
G6	+	G9	0.069127	0.782511	0.165898
G7	-	G9	-0.005937	0.426244	-0.007762
G8	+	G9	0.020350	0.382454	0.023870
G9	+	G9	0.078757	0.678408	0.163865
G10	-	G9	-0.015698	0.267991	-0.012902
G11	-	G9	-0.005264	0.494496	-0.007983
G12	-	G9	-0.011767	0.282752	-0.010204
G13	+	G9	0.004532	0.353346	0.004911
G14	+	G9	0.035254	0.477901	0.051672
G15	+	G9	0.048838	0.538457	0.080652
G16	-	G9	-0.007759	0.371977	-0.008851
G17	+	G9	0.065581	0.832845	0.167513
G18	+	G9	0.046434	0.551618	0.078556
G19	+	G9	0.053886	0.711067	0.117515
G20	-	G9	-0.006194	0.307409	-0.005840
G21	+	G9	0.017798	0.494990	0.027020
G22	-	G9	-0.018179	0.485784	-0.027085
G23	+	G9	0.093475	0.959226	0.274994
G24	-	G9	-0.014988	0.381059	-0.017516
G25	+	G9	0.030013	0.503520	0.046349
G26	+	G9	0.000657	0.389088	0.000784
G27	-	G9	-0.019735	0.416154	-0.025188
G28	-	G9	-0.018785	0.421664	-0.024293
G29	+	G9	0.004423	0.497618	0.006751
G30	-	G9	-0.014344	0.364180	-0.016022
G31	+	G9	0.048011	0.698795	0.102896
G32	-	G9	-0.008069	0.381680	-0.009445
G33	+	G9	0.106368	0.816453	0.266347
G34	+	G9	0.002327	0.350337	0.002500
G35	-	G9	-0.031658	0.374609	-0.036372
G36	+	G9	0.000328	0.484633	0.000488
G37	-	G9	-0.026234	0.431674	-0.034732
G38	+	G9	0.004238	0.341264	0.004435
G39	+	G9	0.009743	0.370802	0.011080
G40	-	G9	-0.013422	0.398713	-0.016413
G41	+	G9	0.006297	0.380860	0.007355
G42	+	G9	0.023598	0.458887	0.033211
G43	-	G9	-0.020424	0.292993	-0.018353
G44	+	G9	0.022953	0.448757	0.031591
G45	-	G9	-0.018985	0.374359	-0.021798
G46	+	G9	0.015573	0.252034	0.012037
G47	+	G9	0.014557	0.438724	0.019587
G48	+	G9	0.100276	0.987913	0.303823
G49	+	G9	0.029900	0.504059	0.046224
G50	-	G9	-0.000621	0.496106	-0.000945
G1	+	G10	0.038925	0.501611	0.059882
G2	+	G10	0.010579	0.384813	0.012485
G3	+	G10	0.003884	0.498625	0.005939
G4	-	G10	-0.033966	0.503500	-0.052451
G5	+	G10	0.079774	0.735196	0.179874
G6	-	G10	-0.014258	0.392712	-0.017173
G7	-	G10	-0.020216	0.436749	-0.027080
G8	+	G10	0.031309	0.401907	0.038592
G9	+	G10	0.068964	0.501724	0.106119
G10	+	G10	0.007656	0.251207	0.005898
G11	-	G10	-0.023076	0.503042	-0.035602
G12	+	G10	0.097463	0.707798	0.211570
G13	-	G10	-0.002945	0.361113	-0.003262
G14	-	G10	-0.038204	0.415620	-0.048698
G15	+	G10	0.026051	0.358722	0.028661
G16	-	G10	-0.035511	0.416503	-0.045361
G17	+	G10	0.144754	0.990272	0.439634
G18	+	G10	0.144773	0.987217	0.438334
G19	-	G10	-0.003749	0.335936	-0.003863
G20	+	G10	0.044349	0.396098	0.053876
G21	+	G10	0.013733	0.488412	0.020571
G22	+	G10	0.033781	0.497329	0.051526
G23	+	G10	0.148462	0.986522	0.449189
G24	+	G10	0.029636	0.426871	0.038799
G25	-	G10	-0.021319	0.412861	-0.026995
G26	+	G10	0.090615	0.664194	0.184587
G27	+	G10	0.069718	0.728350	0.155738
G28	-	G10	-0.102742	0.884600	-0.278742
G29	-	G10	-0.005307	0.497559	-0.008098
G30	-	G10	-0.096846	0.846338	-0.251380
G31	+	G10	0.030738	0.453317	0.042735
G32	-	G10	-0.036237	0.487699	-0.054201
G33	+	G10	0.048712	0.480114	0.071728
G34	+	G10	0.049846	0.548221	0.083809
G35	-	G10	-0.125973	0.900965	-0.348091
G36	+	G10	0.032883	0.503813	0.050810
G37	+	G10	0.044416	0.485106	0.066083
G38	+	G10	0.062256	0.605063	0.115528
G39	+	G10	0.181968	0.973409	0.543246
G40	+	G10	0.004248	0.386320	0.005033
G41	+	G10	0.011453	0.390940	0.013732
G42	+	G10	0.103468	0.928917	0.294775
G43	-	G10	-0.106048	0.691516	-0.224911
G44	+	G10	0.058779	0.570327	0.102814
G45	+	G10	0.182361	0.983101	0.549841
G46	-	G10	-0.091117	0.621908	-0.173793
G47	+	G10	0.088211	0.710244	0.192149
G48	+	G10	0.137844	0.983475	0.415773
G49	+	G10	0.155515	0.995090	0.474614
G50	+	G10	0.012160	0.498584	0.018595
G1	-	G11	-0.000153	0.347896	-0.000164
G2	+	G11	0.001943	0.350457	0.002089
G3	-	G11	-0.000513	0.498251	-0.000784
G4	+	G11	0.001798	0.480641	0.002650
G5	+	G11	0.002093	0.258901	0.001662
G6	+	G11	0.008948	0.421117	0.011557
G7	+	G11	0.017214	0.469911	0.024809
G8	-	G11	-0.006189	0.341440	-0.006481
G9	-	G11	-0.002218	0.318675	-0.002168
G10	-	G11	-0.001674	0.231154	-0.001187
G11	-	G11	-0.002032	0.493765	-0.003077
G12	+	G11	0.002746	0.260442	0.002193
G13	+	G11	0.003377	0.352284	0.003649
G14	-	G11	-0.003628	0.300408	-0.003343
G15	+	G11	0.000381	0.290489	0.000339
G16	+	G11	0.005171	0.371488	0.005891
G17	+	G11	0.002611	0.314497	0.002518
G18	-	G11	-0.008022	0.304748	-0.007498
G19	-	G11	-0.006232	0.344764	-0.006589
G20	+	G11	0.015821	0.369990	0.017953
G21	+	G11	0.004856	0.485371	0.007228
G22	+	G11	0.002471	0.475585	0.003605
G23	+	G11	0.000082	0.242637	0.000061
G24	+	G11	0.003465	0.344735	0.003663
G25	-	G11	-0.001865	0.351794	-0.002013
G26	-	G11	-0.003313	0.387386	-0.003937
G27	-	G11	-0.001272	0.339025	-0.001322
G28	+	G11	0.002464	0.361186	0.002730
G29	+	G11	0.002248	0.497368	0.003429
G30	+	G11	0.002338	0.321940	0.002308
G31	+	G11	0.001563	0.349652	0.001676
G32	+	G11	0.001856	0.356396	0.002029
G33	+	G11	0.008814	0.410527	0.011098
G34	-	G11	-0.001872	0.328618	-0.001887
G35	+	G11	0.002618	0.268253	0.002154
G36	-	G11	-0.002870	0.485065	-0.004269
G37	-	G11	-0.006152	0.374110	-0.007059
G38	+	G11	0.002649	0.325707	0.002647
G39	-	G11	-0.005059	0.363083	-0.005633
G40	+	G11	0.004350	0.379033	0.005057
G41	+	G11	0.000018	0.351709	0.000020
G42	+	G11	0.003384	0.367491	0.003815
G43	+	G11	0.011396	0.294467	0.010292
G44	+	G11	0.009320	0.437857	0.012516
G45	+	G11	0.004822	0.343330	0.005078
G46	-	G11	-0.000487	0.227033	-0.000339
G47	-	G11	-0.002778	0.404469	-0.003446
G48	-	G11	-0.000931	0.274433	-0.000783
G49	+	G11	0.002157	0.356713	0.002360
G50	-	G11	-0.000412	0.495775	-0.000626
G1	+	G12	0.071365	0.761144	0.166593
G2	+	G12	0.024113	0.426404	0.031534
G3	-	G12	-0.005004	0.498743	-0.007654
G4	+	G12	0.005107	0.481727	0.007545
G5	+	G12	0.003454	0.273377	0.002896
G6	-	G12	-0.005573	0.383576	-0.006557
G7	+	G12	0.024393	0.438697	0.032820
G8	-	G12	-0.016979	0.346588	-0.018048
G9	-	G12	-0.002341	0.324310	-0.002328
G10	-	G12	-0.019887	0.268371	-0.016369
G11	+	G12	0.005397	0.494400	0.008184
G12	-	G12	-0.030385	0.315981	-0.029446
G13	+	G12	0.146229	0.968518	0.434358
G14	+	G12	0.052139	0.527449	0.084342
G15	+	G12	0.115781	0.876965	0.311406
G16	+	G12	0.090388	0.593417	0.164504
G17	+	G12	0.006840	0.329462	0.006911
G18	-	G12	-0.009724	0.274048	-0.008173
G19	-	G12	-0.000650	0.323916	-0.000646
G20	+	G12	0.092866	0.643687	0.183332
G21	+	G12	0.020802	0.492221	0.031403
G22	+	G12	0.006415	0.476261	0.009370
G23	-	G12	-0.067202	0.566382	-0.116735
G24	+	G12	0.106680	0.940197	0.307617
G25	+	G12	0.043939	0.539837	0.072749
G26	+	G12	0.007678	0.398714	0.009388
G27	+	G12	0.020995	0.403027	0.025951
G28	+	G12	0.109957	0.936740	0.315900
G29	+	G12	0.006120	0.497650	0.009340
G30	+	G12	0.140466	0.987806	0.425548
G31	+	G12	0.011923	0.388946	0.014223
G32	+	G12	0.159149	0.998362	0.487302
G33	-	G12	-0.010268	0.400108	-0.012600
G34	+	G12	0.040884	0.482292	0.060474
G35	+	G12	0.045712	0.415787	0.058292
G36	+	G12	0.010098	0.486761	0.015075
G37	+	G12	0.025556	0.403272	0.031609
G38	+	G12	0.036660	0.435478	0.048962
G39	-	G12	-0.084338	0.642056	-0.166075
G40	+	G12	0.025960	0.436110	0.034722
