Gene1	Gene2	Score
G12	G26	-0.297950837828728
G7	G17	-0.297689559286445
G21	G14	0.297656853891489
G14	G21	0.297656853891489
G1	G20	-0.297635961172887
G16	G4	-0.297376985115069
G4	G16	-0.297376985115069
G46	G36	0.296122458474756
G36	G46	0.296122458474756
G14	G16	-0.295920737258531
G19	G35	-0.295838307469312
G25	G35	-0.295431526564835
G39	G3	0.295314333249412
G11	G26	0.295219884722092
G11	G10	-0.294925311837022
G18	G4	0.29471400299564
G4	G18	0.29471400299564
G19	G39	0.294667094978191
G21	G37	0.294244444224731
G10	G17	-0.292979328023425
G23	G35	-0.292320369308308
G7	G43	0.292257726609072
G33	G6	0.291734504614173
G6	G33	0.291734504614173
G35	G48	-0.291565605911635
G37	G6	-0.291204837790694
G6	G37	-0.291204837790694
G18	G48	0.291103581866184
G31	G4	-0.290975914665976
G45	G35	-0.290802717007286
G35	G45	-0.290802717007286
G35	G18	-0.290196700583606
G43	G15	0.290178775558584
G15	G43	0.290178775558584
G15	G10	-0.289791816112524
G10	G15	-0.289791816112524
G46	G33	0.289326732603086
G33	G46	0.289326732603086
G22	G45	-0.289214060841797
G19	G13	-0.289149027330866
G33	G13	-0.289083929607351
G13	G33	-0.289083929607351
G49	G41	0.288817452490755
G41	G49	0.288817452490755
G35	G10	-0.288717999045695
G46	G11	0.288633574768118
G45	G13	-0.288594034421189
G19	G5	0.288461949702225
G39	G9	0.288121399371313
G9	G39	0.288121399371313
G10	G47	0.288011074077937
G39	G17	0.287745929336844
G10	G43	-0.287306896285771
G14	G50	0.287268518695264
G7	G46	0.287202741570761
G12	G4	0.285898107762113
G4	G12	0.285898107762113
G37	G48	0.285667163394195
G34	G43	-0.285585442956147
G43	G18	-0.285260803350947
G5	G13	-0.284715070547251
G41	G43	-0.284392611122869
G37	G19	0.284136661210326
G5	G26	-0.284126451517481
G34	G42	0.28402455830955
G5	G22	-0.283779349952907
G39	G13	-0.28299903906241
G50	G48	0.282859348675738
G48	G50	0.282859348675738
G45	G11	-0.282607729205639
G34	G48	0.282338026139344
G5	G50	0.282130779214721
G30	G3	0.281667638946005
G3	G30	0.281667638946005
G35	G47	-0.281448657160229
G13	G19	-0.28136605638931
G49	G47	0.281310806611098
G47	G49	0.281310806611098
G41	G17	0.281151339444335
G43	G23	0.280734091948415
G23	G43	0.280734091948415
G14	G22	-0.280625807666305
G44	G28	0.280522166801762
G28	G44	0.280522166801762
G47	G35	0.280263548100479
G12	G11	0.280192072464254
G9	G37	0.279965990077962
G15	G19	-0.279599430496532
G48	G41	0.279420090908358
G44	G37	0.279333005946704
G37	G44	0.279333005946704
G6	G23	-0.279263553723147
G7	G22	0.279184989359109
G15	G34	-0.279163513974934
G37	G21	-0.27896057879989
G45	G23	0.278738149623293
G30	G41	-0.278726207438884
G43	G34	-0.27848612344599
G30	G6	-0.278403759225554
G6	G30	-0.278403759225554
G48	G28	0.278321234311598
G28	G48	0.278321234311598
G36	G37	-0.278059166012404
G40	G37	-0.277772632783294
G39	G26	0.277399068998164
G26	G39	0.277399068998164
G17	G11	-0.277155296398699
G11	G17	-0.277155296398699
G43	G47	-0.276610747800526
G11	G36	0.276505824922459
G36	G21	-0.276462472585238
G9	G21	0.276264577268859
G41	G42	0.275712998000842
G39	G10	0.275683139056835
G39	G15	-0.274316954503076
G35	G20	-0.274204889338266
G20	G35	-0.274204889338266
G37	G12	-0.274008526220035
G26	G18	-0.273900294420539
G18	G26	-0.273900294420539
G8	G20	-0.273851854066996
G18	G45	0.273430137076185
G46	G22	0.272961731090611
G22	G46	0.272961731090611
G22	G38	-0.272734848160549
G39	G7	-0.272539872165132
G7	G39	-0.272539872165132
G37	G16	-0.272518925364897
G23	G10	-0.272328533661518
G10	G23	-0.272328533661518
G17	G41	0.272203759527018
G19	G11	-0.272088785249273
G5	G18	0.27180778676506
G46	G38	-0.271648296149791
G28	G16	0.271570130312744
G16	G28	0.271570130312744
G37	G45	0.271352536480316
G34	G46	-0.271226413979201
G17	G19	0.270829605022225
G14	G10	0.270796291804801
G33	G42	-0.270235540347073
G21	G2	0.269766017630289
G17	G7	-0.2694902750418
G16	G7	0.269050633063563
G46	G30	0.268782659945001
G24	G14	0.268492291255921
G14	G24	0.268492291255921
G23	G14	0.268285368538698
G14	G23	0.268285368538698
G3	G35	-0.268044405829228
G45	G17	0.267889137281501
G7	G11	0.267282706440235
G22	G20	0.267092459961866
G13	G43	0.266448419610136
G29	G6	-0.266424146472287
G46	G6	0.266282833125847
G22	G16	0.266174014191958
G36	G14	-0.266002517236779
G39	G45	0.265858369065381
G26	G23	-0.265771031714082
G23	G26	-0.265771031714082
G20	G19	-0.265639566291278
G19	G20	-0.265639566291278
G14	G48	0.265561800890098
G39	G48	0.265532070765171
G15	G45	-0.265501718039036
G36	G50	-0.26525595007131
G33	G11	0.2650706766345
G38	G22	-0.264777275303874
G47	G2	-0.264732099648852
G41	G35	0.26400203430545
G35	G41	0.26400203430545
G19	G45	0.263985959133678
G17	G5	0.26382825226401
G10	G50	0.263744102544501
G10	G16	-0.263668479503351
G43	G38	0.26317675125432
G38	G43	0.26317675125432
G8	G46	-0.263067585464948
G44	G45	0.263052074904416
G5	G43	-0.262887786116355
G9	G48	0.262508010171184
G40	G49	-0.262194181172735
G36	G23	-0.261708128890427
G16	G10	0.261612672122304
G13	G10	-0.261346574001223
G25	G40	-0.261291045992761
G43	G19	-0.260882582645842
G10	G48	0.260620823619486
G13	G21	-0.260309429947766
G12	G21	-0.260268408080871
G18	G11	-0.259944566943091
G5	G45	0.259826188383107
G26	G42	0.259710668124423
G6	G20	0.259686395313652
G14	G37	0.259589530404728
G9	G6	-0.259476207422699
G6	G9	-0.259476207422699
G18	G10	0.259406821128355
G5	G38	0.259192521489075
G47	G22	-0.259089762728129
G48	G19	0.259067621515236
G48	G17	0.259004805738809
G8	G47	0.258911142055099
G12	G5	-0.258329974984009
G23	G7	-0.258232877350016
G35	G21	-0.258175918612603
G4	G22	0.258071931839312
G37	G41	0.257926127916498
G21	G6	0.257798404595053
G6	G21	0.257798404595053
G37	G20	-0.257728391251317
G48	G9	-0.257705523640974
G10	G40	-0.257555108345992
G8	G18	0.257466139917443
G7	G16	0.256375819248703
G5	G9	0.25631349523192
G40	G18	-0.256061812638132
G41	G33	0.255520999544065
G33	G41	0.255520999544065
G45	G6	-0.25512817750851
G18	G12	-0.255007412641773
G43	G10	-0.254573437196135
G32	G18	0.254314011236073
G43	G20	-0.254151136417369
G20	G43	-0.254151136417369
G5	G19	0.254112140071151
G35	G13	0.254093208811553
G46	G10	-0.253683330903158
G40	G36	0.253540852092461
G23	G6	-0.253337293661014
G13	G5	-0.252950797264688
G8	G43	-0.252880700025799
G46	G50	-0.25269943224206
G46	G8	-0.252623031712535
G45	G7	-0.252495223952241
G36	G39	-0.252467099790672
G46	G14	-0.252405658076115
G9	G43	-0.252222144349912
G5	G10	0.252164449646204
G10	G34	0.251803069078139
G35	G34	-0.251692491736218
G36	G17	-0.251640804423141
G8	G23	0.251620198456441
G22	G15	0.251507497581805
G15	G22	0.251507497581805
G12	G2	-0.251503019311693
G14	G4	-0.251494325282624
G4	G14	-0.251494325282624
G6	G47	-0.25148295498389
G48	G36	-0.25140267703359
G36	G48	-0.25140267703359
G30	G15	0.250746160643492
G15	G30	0.250746160643492
G43	G21	-0.25064682858992
G30	G20	-0.250629564665877
G20	G30	-0.250629564665877
G45	G21	0.25050229282346
G17	G22	-0.250356966334507
G32	G24	0.250348217136118
G35	G17	-0.249959773185128
G45	G14	0.249880030910517
G34	G9	0.249583079488469
G9	G34	0.249583079488469
G48	G4	-0.249058299695374
G50	G22	-0.248995684788898
G22	G50	-0.248995684788898
G23	G9	0.248911168269064
G36	G20	0.248716763572823
G35	G16	0.24842125869248
G17	G40	-0.248330030002237
G39	G34	0.248296737313868
G7	G23	-0.24824483491198
G37	G36	-0.248155820393812
G36	G22	0.248075184122484
G44	G33	-0.248060826747796
G33	G44	-0.248060826747796
G39	G44	0.24805211743979
G13	G41	-0.248032322475138
G5	G37	0.247906053815561
G3	G23	0.247870547653267
G11	G44	0.247835243385861
G43	G22	0.247659212599943
G41	G12	0.247580251427001
G12	G41	0.247580251427001
G8	G10	0.247413936496905
G18	G39	0.247168504593247
G18	G8	0.247076627284243
G4	G33	-0.246966349937145
G39	G30	0.24654084334959
G19	G15	0.24623452812019
G48	G14	0.246110892567711
G11	G42	-0.246068224154427
G19	G16	-0.246018010387213
G3	G43	-0.245761922235788
G48	G42	0.245691695433588
G22	G5	-0.245595908782814
G22	G36	0.245142964856697
G42	G43	-0.245131122643832
G5	G42	0.245056256993218
G20	G5	-0.245047435495649
G21	G39	0.245011976281228
G15	G50	-0.244906500132947
G43	G50	-0.244702573977413
G24	G8	-0.244412656753861
G8	G24	-0.244412656753861
G11	G21	-0.244385716901555
G46	G19	-0.244177720691346
G10	G28	-0.244090669080715
G13	G48	-0.244009062941384
G28	G7	0.243986762962625
G10	G49	0.243923350704473
G10	G3	0.24375453592665
G7	G4	0.243642536947983
G45	G20	-0.243635508834285
G5	G17	0.243604367563272
G50	G3	0.243511721901301
G3	G50	0.243511721901301
G33	G9	0.243376674934206
G13	G39	-0.243232888886041
G42	G37	0.243006294923362
G35	G50	-0.242901573322178
G45	G19	0.24281376622
G45	G39	0.242492304749701
G13	G15	0.242445272498572
G40	G2	-0.242346734505066
G37	G47	0.242180128169855
G14	G13	-0.242075997245062
G50	G9	-0.241965911042878
G9	G50	-0.241965911042878
G11	G18	-0.2417231413169
G20	G32	-0.241559647733002
G38	G28	0.241226295838441
G23	G5	0.241075103904151
G9	G17	0.240992723754944
G34	G14	0.240761649733225
G8	G26	-0.240728111606584
G34	G12	-0.240588708376768
G10	G41	0.240467222341458
G30	G22	-0.240274026404035
G26	G40	0.24010085045133
G22	G13	0.240057558742795
G17	G36	-0.239919788327645
G44	G11	-0.239885924163075
G34	G5	0.23979362049438
G50	G35	-0.239695782809471
G34	G4	0.239661560153315
G4	G34	0.239661560153315
G9	G46	-0.239479439339526
G44	G35	-0.239455250614655
G35	G44	-0.239455250614655
G19	G42	0.239375543312589
G40	G16	-0.239318916172257
G16	G40	-0.239318916172257
G7	G34	-0.239229250977193
G39	G28	-0.239006276260787
G28	G39	-0.239006276260787
G19	G22	-0.23894927077528
G40	G46	0.238350353942192
G21	G19	0.238051669136635
G37	G42	0.238029133753817
G37	G50	0.237794240900022
G38	G29	-0.237538864288888
G33	G12	0.237507588485741
G12	G33	0.237507588485741
G15	G24	-0.23731868512817
G3	G46	-0.237252903701889
G45	G34	0.237227035117673
G34	G10	0.23716688877839
G20	G37	0.236726491756162
G1	G47	0.236711524339887
G18	G6	-0.236438090386562
G36	G43	0.236356557110932
G17	G3	0.236310321688612
G34	G45	0.236012950752162
G42	G9	0.235841149988769
G8	G35	-0.235831039129818
G16	G37	-0.235813559333468
G10	G11	-0.235748207089232
G18	G14	0.235636558802254
G46	G49	-0.235524188475973
G38	G26	0.23548249449231
G26	G38	0.23548249449231
G44	G10	0.235363269545111
G10	G44	0.235363269545111
G30	G23	-0.235268651409144
G23	G36	0.235255599278005
G48	G12	-0.235255217831373
G45	G10	0.235123466879176
G49	G37	0.235089994683782
G50	G44	0.234534568979964
G44	G50	0.234534568979964
G46	G16	-0.234484565393169
G16	G46	-0.234484565393169
G3	G5	0.234247977903791
G35	G14	0.233760010994765
G14	G35	0.233760010994765
G48	G34	0.233627574117574
G21	G10	-0.233551999603241
G43	G30	0.233522953099757
G45	G48	0.233228296342896
G39	G50	0.232993895133854
G14	G6	-0.232901371090495
G11	G2	-0.232870030460357
G41	G50	0.232860282479023
G19	G36	-0.232475402137078
G36	G33	0.232404196345051
G37	G22	-0.23235876759073
G44	G9	-0.23227383115868
G9	G44	-0.23227383115868
G8	G12	-0.232268439540441
G28	G8	0.232254892341264
G8	G28	0.232254892341264
G7	G47	-0.232249214066662
G7	G20	0.231957412433967
G7	G18	-0.231946234274785
G12	G32	0.23186870299524
G40	G10	-0.231813086540046
G8	G2	0.231706201012555
G26	G21	0.231688827207961
G4	G39	0.231503843531069
G26	G8	0.231481891677099
G2	G7	-0.23145055172994
G36	G38	-0.231386916742792
G11	G12	0.231363157651069
G3	G13	-0.231355208591455
G10	G30	0.231249846248384
G49	G1	0.231185882367003
G33	G48	0.231184607722169
G39	G8	0.231178855685659
G37	G5	0.230940068792394
G23	G22	-0.230926980486862
G26	G19	0.23082458630343
G19	G26	0.23082458630343
G18	G42	0.230815717630315
G48	G40	-0.230770597240556
G7	G13	0.230308472590281
G8	G42	0.230274848449948
G13	G45	-0.23015496733174
G45	G12	-0.229966064226693
G12	G45	-0.229966064226693
G49	G12	-0.229935457538394
G45	G5	0.229730583085859
G6	G14	-0.22963689359831
G22	G32	-0.229615325642037
G50	G45	0.229576578352984
G47	G36	0.229488448824713
G36	G47	0.229488448824713
G50	G37	0.229434893734633
G37	G34	0.229411538165311
G47	G19	0.229349194694954
G19	G47	0.229349194694954
G45	G37	0.229180714252601
G38	G33	0.228656204084108
G45	G36	-0.228603688612696
G35	G19	-0.228574978066622
G40	G13	0.228515510869312
G13	G11	0.228226915089251
G21	G15	-0.228193402629795
G14	G12	-0.228152889405954
G20	G10	0.227875929474484
G10	G20	0.227875929474484
G25	G39	0.227544886357444
G30	G44	-0.227409032478837
G47	G43	0.227296572394223
G9	G23	0.227047310313444
G50	G5	0.227010465283534
G27	G41	0.226946295322094
G47	G5	-0.22688533382593
G5	G41	0.226870414017511
G34	G24	0.226821156584147
G1	G16	-0.226745358254495
G48	G21	0.226566214795911
G39	G4	0.226453199700875
G39	G11	-0.2264260485674
G11	G39	-0.2264260485674
G48	G26	-0.226304913610794
G14	G5	0.226042166435012
G28	G46	0.225818108358001
G43	G12	0.225684428154366
G37	G39	0.225586516577896
G40	G38	0.225501528637573
G32	G43	-0.22549138850606
G39	G5	0.225412181388364
G11	G32	-0.225130342294191
G20	G36	-0.225119104651793
G44	G19	0.225071324647751
G44	G38	0.224870589493665
G47	G37	0.224860260062068
G16	G24	-0.224787776005586
G2	G18	0.224728794759638
G11	G41	-0.224655407153219
G47	G4	0.22460015241116
G4	G47	0.22460015241116
G7	G5	-0.224548953106105
G15	G4	0.224275568820239
G47	G27	0.224216442110662
G2	G30	0.22416759086314
G2	G43	-0.22401960846749
G2	G35	-0.223926986087703
G8	G13	-0.223913252821613
G23	G4	-0.223909656457676
G20	G48	-0.22380409965584
G11	G45	-0.223747879613862
G22	G23	0.223536632261923
G1	G23	0.223525227608734
G14	G47	0.223385603293405
G5	G8	0.223335981554246
G49	G48	-0.223275324577081
G48	G49	-0.223275324577081
G28	G36	0.223240505205381
G3	G45	0.22320188482459
G26	G15	-0.223014645089465
G15	G26	-0.223014645089465
G17	G6	-0.222849901087087
G15	G40	0.222615843845439
G16	G43	0.222509413570968
G34	G39	0.222489359974502
G12	G14	-0.222312372108797
G3	G12	-0.222268500161806
G23	G19	0.222242819344502
G20	G2	0.222231392062906
