Gene1	Gene2	Score
G17	G40	0.423294627844344
G28	G19	-0.421669454815978
G19	G28	-0.421669454815978
G20	G18	-0.42129876568814
G18	G20	-0.42129876568814
G39	G9	-0.420664538103428
G9	G39	-0.420664538103428
G19	G7	-0.420558056993398
G7	G19	-0.420558056993398
G15	G4	-0.418964574771173
G4	G15	-0.418964574771173
G34	G25	0.416121830073486
G25	G34	0.416121830073486
G20	G17	-0.414184390105366
G17	G20	-0.414184390105366
G44	G29	-0.413173268448019
G25	G44	0.411570564904599
G24	G4	0.411488705051226
G4	G24	0.411488705051226
G18	G7	-0.408585026024735
G38	G33	0.406742023597893
G33	G38	0.406742023597893
G35	G13	0.405115626342876
G13	G35	0.405115626342876
G33	G18	-0.404627707419295
G18	G33	-0.404627707419295
G35	G1	0.404284233742487
G1	G35	0.404284233742487
G18	G1	-0.401369012809181
G1	G18	-0.401369012809181
G21	G1	-0.400465119869789
G1	G21	-0.400465119869789
G23	G18	-0.399193465524092
G18	G23	-0.399193465524092
G42	G13	0.398661680996035
G44	G10	0.394637441617407
G10	G44	0.394637441617407
G39	G24	0.394610451211644
G24	G39	0.394610451211644
G41	G25	0.393610817163542
G25	G41	0.393610817163542
G37	G31	0.392587321556932
G31	G37	0.392587321556932
G14	G10	0.391322694338791
G10	G14	0.391322694338791
G44	G42	0.39100595052029
G21	G3	0.390815481041446
G3	G21	0.390815481041446
G44	G14	0.390388414463131
G14	G44	0.390388414463131
G13	G7	0.38964378356107
G18	G50	-0.386421148763304
G50	G15	0.384785818646037
G15	G50	0.384785818646037
G45	G33	0.38402643293225
G33	G45	0.38402643293225
G23	G8	0.379405359061485
G8	G23	0.379405359061485
G47	G31	-0.378950679975005
G31	G47	-0.378950679975005
G33	G12	0.377106478687606
G12	G33	0.377106478687606
G49	G40	-0.376747857219082
G40	G49	-0.376747857219082
G42	G29	-0.376106412262575
G23	G19	-0.373660383511808
G19	G23	-0.373660383511808
G7	G29	-0.373368850042783
G40	G39	0.37179230826996
G39	G40	0.37179230826996
G45	G27	-0.371604571429515
G30	G10	-0.370532496943611
G10	G30	-0.370532496943611
G41	G34	0.369949562802962
G34	G41	0.369949562802962
G40	G11	-0.36983959477244
G11	G40	-0.36983959477244
G8	G21	0.366678559594222
G29	G22	0.366268634320827
G35	G29	-0.366261735105781
G49	G41	0.366226526893322
G41	G49	0.366226526893322
G45	G14	0.365946884424039
G14	G45	0.365946884424039
G4	G3	-0.365286552077548
G3	G4	-0.365286552077548
G50	G29	-0.36525263625471
G40	G6	0.364971846015064
G6	G40	0.364971846015064
G39	G37	-0.364808689381834
G37	G39	-0.364808689381834
G18	G15	-0.363979270483786
G50	G1	0.363315174669154
G1	G50	0.363315174669154
G49	G15	0.363202088274152
G19	G4	0.362354522919613
G4	G19	0.362354522919613
G29	G7	-0.362098266237664
G50	G22	-0.362068061016819
G22	G50	-0.362068061016819
G39	G16	-0.361796162688968
G16	G39	-0.361796162688968
G24	G14	-0.359791024160072
G14	G24	-0.359791024160072
G13	G23	0.359503694173024
G19	G15	-0.359426146711658
G15	G19	-0.359426146711658
G22	G44	-0.357730179944234
G49	G45	0.356356002045065
G45	G49	0.356356002045065
G44	G7	0.355757245978481
G7	G18	-0.354855176260699
G42	G22	-0.35419457185249
G25	G50	0.35416854643006
G45	G44	0.353492123450812
G44	G45	0.353492123450812
G47	G8	-0.352735641291527
G8	G47	-0.352735641291527
G38	G20	0.35154237053513
G20	G38	0.35154237053513
G49	G29	-0.351319246379529
G22	G29	0.351097997516105
G44	G23	0.350356128440941
G30	G7	0.349909482154885
G50	G18	-0.349275370233853
G16	G7	0.349148330200065
G7	G16	0.349148330200065
G44	G15	0.348916764652931
G9	G22	0.347599571875614
G7	G13	0.346299015137336
G23	G50	0.345163545123216
G25	G18	-0.345124064003112
G37	G7	0.343966974853366
G7	G37	0.343966974853366
G42	G18	-0.343841040968183
G30	G3	-0.343523480238209
G3	G30	-0.343523480238209
G20	G12	0.343320313289983
G12	G20	0.343320313289983
G49	G1	0.343218985652584
G1	G49	0.343218985652584
G43	G29	0.342016000495815
G30	G22	-0.341880728335677
G22	G30	-0.341880728335677
G39	G11	-0.34126452201778
G11	G39	-0.34126452201778
G15	G29	-0.340853344046026
G28	G4	-0.340528840518923
G4	G28	-0.340528840518923
G9	G7	-0.340441160518767
G44	G25	0.340316360595244
G48	G4	0.340099679646832
G4	G48	0.340099679646832
G31	G16	0.339270433613523
G16	G31	0.339270433613523
G25	G24	-0.339225121571107
G30	G27	-0.339166529871048
G27	G30	-0.339166529871048
G18	G47	0.339002880610953
G47	G42	-0.338441052182446
G42	G47	-0.338441052182446
G39	G50	-0.338086611846795
G49	G13	0.337933486737283
G44	G28	0.337242224040893
G28	G44	0.337242224040893
G25	G13	0.336993639208401
G43	G10	0.336341832675199
G10	G43	0.336341832675199
G50	G42	0.336323489220545
G13	G9	-0.336091555563114
G44	G13	0.336005679185568
G22	G9	0.3358188461425
G7	G44	0.335681627449654
G13	G44	0.335588159569689
G49	G42	0.334923338413935
G50	G16	0.33414735545491
G16	G50	0.33414735545491
G42	G49	0.333985602953211
G34	G14	-0.333497393152671
G14	G34	-0.333497393152671
G22	G42	-0.332462568465374
G44	G9	-0.332213011770851
G9	G44	-0.332213011770851
G25	G7	0.332153031371421
G50	G27	-0.330642681960124
G27	G50	-0.330642681960124
G13	G25	0.330218064116442
G44	G49	0.330164719541085
G6	G4	0.329983849349154
G4	G6	0.329983849349154
G29	G43	0.329046844837535
G50	G44	0.328746484931682
G50	G49	0.328396484925209
G23	G29	-0.328365307359183
G9	G42	-0.328347927367871
G35	G24	-0.328050490658137
G25	G23	0.328043489300945
G16	G23	0.32738733858091
G50	G25	0.327330741995011
G16	G3	-0.326867434044168
G3	G16	-0.326867434044168
G25	G4	-0.32565928326886
G35	G3	-0.32565351880159
G3	G35	-0.32565351880159
G29	G42	-0.325060900995634
G47	G7	-0.324286081337781
G7	G47	-0.324286081337781
G33	G22	-0.322980004647993
G22	G33	-0.322980004647993
G21	G24	0.322904063201947
G15	G18	-0.322496102156786
G25	G33	0.322004849205161
G24	G29	0.32184909655399
G29	G24	0.321773885260667
G44	G24	-0.321703167487309
G42	G23	0.321338282807899
G47	G24	0.320352865264004
G24	G47	0.320352865264004
G42	G7	0.320149985346857
G42	G15	0.318855065443973
G43	G7	-0.318327068083265
G30	G25	0.317758849246298
G25	G30	0.317758849246298
G49	G50	0.317471473963378
G39	G30	0.317319783166127
G15	G13	0.317120934273691
G13	G15	0.317120934273691
G16	G45	0.316781626990647
G49	G47	-0.316459860939812
G23	G13	0.316226059815469
G50	G37	0.315450827402693
G37	G50	0.315450827402693
G29	G23	-0.315142487387134
G25	G9	-0.314613904070333
G44	G38	0.314369668796644
G38	G44	0.314369668796644
G43	G22	0.31406441577115
G49	G4	0.313522582161487
G4	G49	0.313522582161487
G49	G16	0.312715898982852
G23	G42	0.312386554876638
G42	G34	0.312038192631157
G34	G42	0.312038192631157
G13	G24	-0.311975049960658
G47	G44	0.311810914796858
G44	G47	0.311810914796858
G30	G14	-0.311655968057981
G14	G30	-0.311655968057981
G17	G29	0.311047859355134
G39	G22	0.310736929048048
G22	G23	-0.310417706510541
G43	G36	-0.310079633290108
G36	G43	-0.310079633290108
G42	G9	-0.309072191672559
G45	G42	0.308936664256618
G49	G7	0.30845272520546
G44	G50	0.308451587689318
G37	G23	0.307578560234554
G23	G37	0.307578560234554
G29	G44	-0.307309540910292
G29	G15	-0.306588239609216
G50	G23	0.30572885503817
G29	G3	0.305145059240113
G3	G29	0.305145059240113
G13	G42	0.305114099542098
G29	G50	-0.30405185074601
G7	G24	-0.303990321714529
G23	G25	0.303848606553616
G47	G43	-0.303463750490589
G23	G6	-0.303206473619066
G6	G23	-0.303206473619066
G25	G35	0.302009075035414
G39	G25	-0.301875047327838
G15	G16	0.301520509855199
G15	G24	-0.300567652327031
G7	G25	0.300530231117645
G45	G30	-0.300073316002167
G30	G45	-0.300073316002167
G47	G13	-0.299840306353479
G13	G47	-0.299840306353479
G25	G15	0.299765352589038
G15	G45	0.298624713423812
G11	G7	-0.298549512432498
G33	G11	-0.298482936076249
G45	G18	-0.298471377409227
G49	G23	0.29839337782037
G39	G29	0.298346234642426
G29	G39	0.298346234642426
G35	G21	-0.2982752627657
G13	G4	-0.298176674164389
G22	G25	-0.298105352987023
G42	G14	0.29794436545644
G45	G16	0.297550476697022
G33	G13	0.296912107715476
G29	G9	0.296660100438716
G24	G7	-0.296520049601221
G45	G17	-0.296424193344171
G17	G45	-0.296424193344171
G42	G50	0.295986580112157
G27	G7	-0.295975537039639
G7	G27	-0.295975537039639
G8	G33	-0.295956535309566
G43	G47	0.295569304346121
G30	G39	-0.295447457783723
G8	G41	-0.295220472707004
G41	G42	0.295110908228955
G30	G42	0.294867471348701
G50	G21	-0.294321937674355
G21	G50	-0.294321937674355
G44	G34	-0.294204715422826
G34	G44	-0.294204715422826
G13	G49	0.294032364078176
G22	G16	-0.293822151809625
G16	G22	-0.293822151809625
G17	G13	-0.293207252448372
G44	G22	-0.292674314560304
G35	G15	0.292644938511325
G15	G35	0.292644938511325
G9	G24	0.291716028665615
G24	G22	0.291677486653716
G35	G20	0.291483117192584
G20	G35	0.291483117192584
G37	G8	0.291422962167984
G8	G37	0.291422962167984
G49	G44	0.291408994207793
G22	G36	-0.291210055662826
G41	G4	-0.29110243477605
G17	G1	-0.290959797397463
G34	G16	0.290896704556887
G16	G34	0.290896704556887
G48	G24	0.29070474177402
G24	G48	0.29070474177402
G45	G20	0.290584912250941
G20	G45	0.290584912250941
G7	G42	0.290424869631212
G4	G13	-0.290134875986545
G50	G4	-0.290028710428992
G50	G3	-0.289970638925412
G3	G50	-0.289970638925412
G1	G24	-0.289828672951541
G49	G3	-0.289436896892039
G3	G49	-0.289436896892039
G4	G35	-0.289152970351598
G22	G45	-0.289091201478196
G18	G42	-0.288748906917197
G21	G22	0.288437009621001
G37	G1	0.2883587257294
G1	G37	0.2883587257294
G20	G4	0.28801614017128
G4	G20	0.28801614017128
G41	G44	0.28772024485214
G24	G13	-0.287655692259125
G41	G21	-0.286527077305073
G16	G1	0.286423627603363
G1	G16	0.286423627603363
G38	G17	-0.286008250154306
G17	G38	-0.286008250154306
G9	G1	-0.285855439708658
G34	G30	0.285355252311925
G30	G34	0.285355252311925
G35	G22	-0.285345769090126
G22	G35	-0.285345769090126
G22	G49	-0.285162793843267
G30	G44	0.285047142243291
G41	G28	0.28503962852444
G42	G3	-0.284560297242534
G43	G12	-0.284451285083308
G12	G43	-0.284451285083308
G40	G42	0.284014304355622
G18	G24	0.283641186113676
G15	G42	0.283577768676074
G23	G49	0.283205300621812
G48	G21	-0.283120362327993
G21	G48	-0.283120362327993
G37	G15	0.28277074323664
G15	G37	0.28277074323664
G44	G30	-0.282680821677341
G6	G5	-0.282550616127486
G5	G6	-0.282550616127486
G42	G17	-0.28206698536497
G47	G6	0.282023600101193
G6	G47	0.282023600101193
G13	G45	0.282002363673326
G43	G34	0.281853957840848
G4	G16	-0.2817658744465
G8	G7	0.281588223749772
G7	G8	0.281588223749772
G7	G49	0.281425722955955
G42	G38	0.281312066471238
G29	G45	-0.281277594459331
G43	G13	-0.280992822223617
G13	G43	-0.280992822223617
G42	G37	0.280935001467558
G37	G42	0.280935001467558
G48	G1	0.280713286762723
G1	G48	0.280713286762723
G29	G28	-0.280356200693881
G47	G46	-0.280340153137161
G46	G47	-0.280340153137161
G7	G45	0.28022012654305
G28	G15	0.279781848629357
G15	G28	0.279781848629357
G48	G3	-0.279771254784897
G3	G48	-0.279771254784897
G11	G18	0.279627575658127
G8	G4	-0.279603035307491
G4	G8	-0.279603035307491
G44	G43	-0.279258747522946
G17	G23	-0.279065022711397
G25	G20	0.279048693029014
G9	G18	0.278828493171092
G22	G24	0.278815076243377
G45	G34	-0.278808270796144
G34	G45	-0.278808270796144
G35	G23	0.278724072323266
G18	G9	0.278510175695418
G40	G29	-0.278333590801977
G29	G40	-0.278333590801977
G37	G22	-0.278188371521225
G24	G49	-0.278103074787183
G15	G47	-0.278100818230049
G49	G48	0.278063464546359
G48	G49	0.278063464546359
G23	G10	0.278029980871346
G10	G23	0.278029980871346
G24	G44	-0.277871432205055
G24	G27	0.277746161621798
G11	G22	0.277499127523687
G21	G11	0.277429525402003
G37	G13	0.277327276475438
G13	G37	0.277327276475438
G15	G10	0.277293920016413
G10	G15	0.277293920016413
G41	G24	-0.277270830718043
G25	G3	-0.277253851194507
G29	G49	-0.277145644633626
G45	G10	0.276953028053542
G10	G45	0.276953028053542
G30	G23	0.276632124391075
G20	G9	-0.276451903411441
G24	G9	0.276197726138818
G4	G29	0.276183693352053
G9	G15	-0.27580121845345
G33	G7	0.275691714572454
G30	G41	0.275505267541089
G49	G24	-0.275046036201032
G9	G5	0.274365847544446
G24	G21	0.274109723437756
G9	G45	-0.274058598172874
G9	G34	0.274028722449988
G38	G13	0.273977674455252
G24	G23	-0.273606540458809
G23	G24	-0.273606540458809
G20	G50	0.273424357745024
G37	G6	-0.273362781740154
G6	G37	-0.273362781740154
G33	G24	-0.273032233637894
G27	G36	-0.272932674273936
G39	G43	-0.272887704397446
G42	G44	0.272678376017251
G7	G35	0.272583466380553
G37	G36	0.272538217779088
G36	G37	0.272538217779088
G50	G17	-0.272493962434574
G4	G18	0.272425775150237
G9	G29	0.272256149382204
G13	G33	0.272203286827405
G46	G24	-0.272023937227794
G24	G46	-0.272023937227794
G49	G22	-0.272022171925287
G50	G19	-0.271771729469752
G19	G50	-0.271771729469752
G42	G16	0.271574489899141
G4	G47	0.271570851859534
G22	G4	0.271551925895172
G37	G4	-0.271519357662421
G4	G37	-0.271519357662421
G23	G35	0.271433513693907
G4	G1	0.271143956865807
G1	G4	0.271143956865807
G44	G37	-0.270493992194883
G37	G44	-0.270493992194883
G9	G28	-0.270477625706506
G24	G15	-0.270358842502724
G18	G4	0.270007782388345
G24	G18	0.269980338937046
G17	G50	-0.26907714415779
G19	G12	0.268953119390729
G12	G19	0.268953119390729
G35	G5	-0.26889855921686
G5	G35	-0.26889855921686
G25	G49	0.268682657512863
G9	G13	-0.268617376769962
G21	G29	0.268518036372574
G39	G27	0.268447179104438
G27	G39	0.268447179104438
G28	G27	-0.268437618619557
G28	G7	0.268427709272718
G7	G28	0.268427709272718
G30	G15	0.26832187091121
G17	G15	-0.268174322860714
G17	G41	-0.268031613640257
G18	G25	-0.26776209909785
G48	G17	-0.26739572072328
G17	G48	-0.26739572072328
G40	G26	-0.267233580748805
G22	G17	0.266971476872304
G17	G22	0.266971476872304
G42	G35	0.266697061465098
G22	G41	-0.266511524132259
G44	G36	0.266402832168319
G13	G5	-0.266163049791931
G5	G13	-0.266163049791931
G48	G44	-0.265988034783946
G44	G48	-0.265988034783946
G37	G35	0.265716849739235
G7	G9	-0.265702018305646
G49	G5	-0.265648006805705
G5	G49	-0.265648006805705
G30	G49	0.265593163332779
G29	G11	0.265565677530005
G21	G35	-0.265264672691562
G42	G6	-0.265192949248689
G6	G42	-0.265192949248689
G22	G28	-0.265156380963095
G28	G23	0.26502641910083
G23	G28	0.26502641910083
G13	G28	0.264881466280918
G24	G3	0.264860938634738
G49	G9	-0.264757261237019
G15	G25	0.264429947733933
G28	G14	0.264339674135265
G14	G28	0.264339674135265
G13	G20	0.264215418429403
G32	G36	0.264192519205458
G18	G2	-0.264116746347852
G25	G1	0.264116599815104
G50	G28	0.263953517774345
G11	G31	-0.263869672944953
G17	G42	-0.263820053771799
G50	G9	-0.263817763168541
G44	G17	-0.263787398004456
G40	G24	-0.263781740259022
G30	G35	0.263675291548775
G30	G24	-0.263536793454522
G8	G28	-0.263089429111766
G33	G50	0.262660308860405
G8	G13	-0.262540402147018
G22	G20	-0.262324614958374
G5	G26	0.262119214915611
G34	G50	0.262113009293664
G28	G47	-0.261695897845835
G44	G27	0.261661131062133
G27	G44	0.261661131062133
G45	G29	-0.261417226069845
G38	G30	0.261246284550593
G38	G49	0.261166065291602
G9	G50	-0.260888290406052
G45	G39	0.260833439891756
G39	G45	0.260833439891756
G18	G44	-0.260745977654047
G36	G29	-0.260686345005796
G29	G36	-0.260686345005796
G22	G3	0.260530239767389
G3	G22	0.260530239767389
G3	G31	-0.260471864186723
G23	G9	-0.260387159194255
G18	G45	-0.260192392925074
G35	G16	0.25991984855856
G24	G45	-0.259884713741073
G24	G6	0.259825648479791
G6	G24	0.259825648479791
G8	G5	0.259515458402206
G17	G11	0.259396000391374
G25	G14	0.259324043805125
G38	G29	-0.259311637173313
G17	G25	-0.259282259931501
G34	G35	-0.2592518310194
G34	G2	-0.259191090032701
G2	G34	-0.259191090032701
G18	G21	0.259003744179825
G25	G28	0.258991330327791
G37	G29	-0.258982079482085
G29	G37	-0.258982079482085
G29	G48	0.258918890732015
G48	G35	0.258905935536188
G35	G48	0.258905935536188
G33	G47	-0.258898373341924
G44	G8	-0.258609740900771
G8	G44	-0.258609740900771
G7	G36	0.258456704370945
G40	G25	0.258407841706615
G25	G40	0.258407841706615
G35	G33	0.25838739770843
G33	G35	0.25838739770843
G37	G33	-0.258326422768478
G33	G37	-0.258326422768478
G24	G1	-0.258172924162343
G43	G23	0.257900938471965
G23	G43	0.257900938471965
G3	G9	0.257311368631766
G35	G7	0.257205044769313
G14	G25	-0.257185418184103
G41	G9	-0.256965950375229
G33	G5	-0.256757266834918
G23	G45	0.256421714439337
G27	G8	-0.256374998244391
G8	G27	-0.256374998244391
G7	G32	0.256373079270104
G20	G2	0.256241634135132
G25	G45	0.256060117229981
G47	G45	-0.256050321074564
G48	G30	0.256020934777723
G43	G15	0.255973726140127
G15	G43	0.255973726140127
G34	G43	0.255880656135786
G45	G47	-0.255396305141175
G30	G50	0.255251237519035
G29	G35	-0.254816668748913
G28	G24	-0.254650896959195
G11	G16	-0.25463244583131
G40	G33	0.254589800666307
G9	G26	0.254508378875136
G23	G44	0.254071963271522
G25	G17	-0.254060782398399
G23	G16	0.254052008255278
G10	G4	-0.254011098630818
G4	G10	-0.254011098630818
G25	G48	-0.253746007176485
G47	G22	0.253400225357204
G24	G50	-0.25331664275607
G18	G19	0.253054183542656
G44	G11	-0.252718345342623
G11	G44	-0.252718345342623
G13	G17	-0.252589243877625
G18	G5	0.252229898944318
G5	G18	0.252229898944318
G18	G37	-0.252171074110831
G20	G29	-0.252096331677775
G24	G28	-0.251942498162264
G27	G28	-0.251938997649481
G35	G47	-0.251785629899186
G35	G44	0.251769543591722
G28	G32	0.251748237576442
G43	G24	0.251535953313468
G33	G2	0.251512234045567
G43	G50	-0.251113537545162
G33	G6	0.250973970237824
G11	G43	0.250903979634138
G15	G9	-0.250859681458637
G9	G33	-0.250732396872813
G15	G49	0.250556378307172
G20	G24	-0.250549975132892
G8	G2	-0.250464819412643
G14	G23	0.250460987036243
G7	G1	0.250355432522397
G17	G30	-0.250338487166713
G33	G29	-0.250129608840453
G21	G13	-0.249991451384772
G13	G21	-0.249991451384772
G33	G14	0.249929648300546
G14	G33	0.249929648300546
G42	G45	0.249873752825597
G8	G22	0.24985008825685
G14	G16	0.249739057438745
G30	G4	0.249406893715011
G4	G30	0.249406893715011
G8	G42	-0.249368500885273
G47	G33	0.249303725199072
G11	G13	-0.2492254087132
G14	G47	-0.248973160877231
G41	G23	0.248904026122365
G44	G3	0.248789967563887
G3	G44	0.248789967563887
G22	G37	-0.248324049805689
G41	G50	0.24830850473179
G7	G30	0.248294906365604
G25	G39	-0.247810903991969
G48	G29	-0.247738226475833
G25	G38	0.247655855647436
G47	G23	-0.246852622797905
G32	G43	-0.246742816260609
G49	G25	0.246520925756308
G49	G38	0.24622210084269
G50	G33	0.245940996696038
G28	G50	0.245842756121471
G7	G43	0.245548924638207
G19	G6	0.24547032368693
G6	G19	0.24547032368693
G8	G34	0.244895417063397
G32	G4	-0.244856745339011
G4	G32	-0.244856745339011
G41	G8	-0.244736184517239
G16	G14	0.244675550992931
G40	G22	-0.244540632369925
G9	G21	0.244368722741074
G45	G31	0.244368483128575
G19	G10	-0.243968185867806
G10	G19	-0.243968185867806
G4	G39	0.243963901824507
G13	G38	0.243931279877585
G1	G45	0.243598629464003
G3	G24	0.243282585995126
G29	G4	0.243166409649254
G22	G32	-0.243023241180561
G18	G8	-0.242814008537946
G8	G18	-0.242814008537946
G42	G33	0.242529426952838
G25	G22	-0.242372934266174
G29	G31	-0.242331171690939
G42	G41	0.242266829770658
G8	G29	0.242079174712784
G16	G33	0.24190841813312
G34	G17	-0.241829622834993
G20	G22	-0.241747450254402
G34	G28	-0.241653701326165
G28	G34	-0.241653701326165
G22	G15	-0.241538422775463
G21	G8	0.2415042442513
G29	G33	-0.241496103241104
G39	G5	0.241495042071291
G46	G4	-0.241442516959308
G4	G46	-0.241442516959308
G14	G21	-0.241346392265582
G11	G47	0.241340237519228
G15	G22	-0.241170734240962
G16	G24	-0.241137177829857
G9	G23	-0.241132970679806
G32	G12	0.240963642955133
G27	G19	0.24088468335039
G19	G27	0.24088468335039
G16	G15	0.240839047342441
G7	G33	0.240745386715165
G37	G19	-0.240671450222238
G30	G20	0.240599081468626
G20	G47	-0.240209503349981
G11	G10	-0.240200750503503
G35	G42	0.240143103304873
G47	G18	0.239927336920391
G21	G2	-0.239848856255012
G2	G21	-0.239848856255012
G46	G42	0.239823473763264
G30	G1	0.239467141136969
G41	G13	0.239455142321773
G46	G34	0.239379535899943
G34	G46	0.239379535899943
G18	G48	0.239375426243028
G35	G27	-0.23921407827193
G27	G35	-0.23921407827193
G3	G8	0.239049510998309
G35	G28	0.238642880582618
G42	G1	0.23863117571695
G1	G28	0.238584474387983
G17	G44	-0.238511964748672
G33	G4	-0.238420476287671
G23	G22	-0.238252146128484
G9	G16	-0.238140342823628
G45	G7	0.238015011210289
G43	G4	-0.23787202537722
G4	G43	-0.23787202537722
G11	G21	0.237820550565901
G47	G1	-0.237791586973356
G33	G10	0.23736001021138
G10	G33	0.23736001021138
G1	G17	-0.237028016833785
G17	G7	-0.236998603118092
G20	G7	0.236816255401198
G24	G2	-0.23656965293278
G19	G29	0.236557362706986
G16	G42	0.236489176245295
G11	G28	-0.236435224863197
G15	G44	0.235963996751512
G3	G26	0.235661596008395
G27	G4	-0.235611708357978
G9	G37	-0.235295639724444
G7	G34	-0.235289089217409
G10	G37	0.234796203838834
G7	G14	0.234783800085031
G37	G49	0.234746007638118
G19	G45	-0.234683552671441
G20	G6	0.234594997886956
G6	G20	0.234594997886956
G37	G28	0.234590089080333
G27	G24	0.234588763104259
G20	G3	-0.234556672348332
G2	G26	-0.234475847542777
G42	G30	0.234424371520549
G4	G2	0.234156889397538
G2	G4	0.234156889397538
G42	G36	0.234078106536252
G36	G42	0.234078106536252
G44	G16	0.233896512351751
G9	G2	-0.233881044418651
G50	G48	0.233612586012507
G48	G50	0.233612586012507
G20	G5	-0.233183815924951
G7	G21	-0.233066033359583
