Parent	Type	Child	Weight	Probability	Score
G14	+	G2	0.010857	0.420203	0.000032
G15	-	G2	-0.000137	0.375129	-0.000000
G16	-	G2	-0.016298	0.487326	-0.000057
G17	-	G2	-0.021209	0.578153	-0.000087
G18	-	G2	-0.017461	0.554519	-0.000069
G19	-	G2	-0.014167	0.379158	-0.000038
G20	-	G2	-0.005266	0.397839	-0.000015
G21	+	G2	0.010282	0.426541	0.000031
G22	-	G2	-0.008915	0.420215	-0.000027
G23	+	G2	0.008785	0.331544	0.000021
G24	+	G2	0.006181	0.435878	0.000019
G25	+	G2	0.004388	0.499670	0.000016
G26	+	G2	0.011258	0.461200	0.000037
G27	+	G2	0.000597	0.349626	0.000001
G28	-	G2	-0.011985	0.409649	-0.000035
G29	+	G2	0.012420	0.423352	0.000037
G30	+	G2	0.008701	0.346789	0.000021
G31	-	G2	-0.005127	0.459299	-0.000017
G32	-	G2	-0.007517	0.412292	-0.000022
G33	+	G2	0.001037	0.276846	0.000002
G34	-	G2	-0.001378	0.299872	-0.000003
G35	-	G2	-0.003409	0.386243	-0.000009
G36	-	G2	-0.000339	0.367325	-0.000001
G37	+	G2	0.010424	0.401606	0.000030
G38	+	G2	0.014631	0.466377	0.000049
G39	-	G2	-0.005873	0.341808	-0.000014
G40	-	G2	-0.006286	0.472739	-0.000021
G41	-	G2	-0.001650	0.492023	-0.000006
G42	+	G2	0.008025	0.405231	0.000023
G43	-	G2	-0.000908	0.496614	-0.000003
G44	-	G2	-0.004757	0.364138	-0.000012
G45	-	G2	-0.007712	0.401931	-0.000022
G46	+	G2	0.005255	0.362028	0.000014
G47	-	G2	-0.005642	0.392707	-0.000016
G48	+	G2	0.002875	0.499317	0.000010
G49	+	G2	0.018840	0.562970	0.000075
G50	-	G2	-0.003921	0.360622	-0.000010
G51	+	G2	0.006157	0.312565	0.000014
G52	-	G2	-0.004847	0.275395	-0.000009
G53	+	G2	0.000547	0.290694	0.000001
G54	+	G2	0.014294	0.392372	0.000040
G55	+	G2	0.031937	0.758375	0.000172
G56	+	G2	0.002529	0.497154	0.000009
G57	+	G2	0.000596	0.368862	0.000002
G58	+	G2	0.006275	0.396264	0.000018
G59	-	G2	-0.017091	0.534096	-0.000065
G60	+	G2	0.003723	0.392110	0.000010
G61	-	G2	-0.016683	0.540980	-0.000064
G62	-	G2	-0.010556	0.407468	-0.000031
G63	+	G2	0.001940	0.497313	0.000007
G64	+	G2	0.009457	0.399887	0.000027
G65	-	G2	-0.002054	0.245586	-0.000004
G66	+	G2	0.004165	0.381368	0.000011
G67	+	G2	0.006485	0.384508	0.000018
G68	+	G2	0.008757	0.431476	0.000027
G69	-	G2	-0.009291	0.369718	-0.000024
G70	+	G2	0.022538	0.554087	0.000089
G71	+	G2	0.002581	0.375908	0.000007
G72	+	G2	0.000240	0.499568	0.000001
G73	-	G2	-0.008253	0.381910	-0.000022
G74	+	G2	0.003170	0.393432	0.000009
G75	+	G2	0.001131	0.398245	0.000003
G76	+	G2	0.000311	0.474819	0.000001
G77	-	G2	-0.000787	0.328482	-0.000002
G78	+	G2	0.000932	0.404885	0.000003
G79	+	G2	0.008021	0.374755	0.000021
G80	-	G2	-0.010696	0.459349	-0.000035
G81	+	G2	0.003781	0.407376	0.000011
G82	-	G2	-0.003755	0.356606	-0.000010
G83	+	G2	0.003173	0.380777	0.000009
G84	+	G2	0.017150	0.468465	0.000057
G85	-	G2	-0.003136	0.312605	-0.000007
G86	-	G2	-0.003067	0.397403	-0.000009
G87	-	G2	-0.001148	0.443599	-0.000004
G88	+	G2	0.004206	0.452658	0.000014
G89	+	G2	0.007037	0.410874	0.000021
G90	+	G2	0.006118	0.442165	0.000019
G91	-	G2	-0.004368	0.455025	-0.000014
G92	+	G2	0.034906	0.679310	0.000169
G93	-	G2	-0.003333	0.388698	-0.000009
G94	-	G2	-0.026877	0.589574	-0.000113
G95	+	G2	0.014875	0.385860	0.000041
G96	+	G2	0.012060	0.463109	0.000040
G97	+	G2	0.011109	0.374821	0.000030
G98	+	G2	0.009876	0.369810	0.000026
G99	+	G2	0.005480	0.412262	0.000016
G100	+	G2	0.007165	0.328976	0.000017
Time	-	G3	-0.000028	0.047947	-0.000000
G1	+	G3	0.001995	0.499550	0.000007
G2	+	G3	0.005354	0.480674	0.000018
G3	+	G3	0.052143	0.892783	0.000331
G4	+	G3	0.006962	0.478375	0.000024
G5	-	G3	-0.001870	0.499057	-0.000007
G6	-	G3	-0.002463	0.403561	-0.000007
G7	+	G3	0.027293	0.502107	0.000098
G8	+	G3	0.041950	0.682565	0.000204
G9	-	G3	-0.000637	0.498482	-0.000002
G10	+	G3	0.082851	0.992881	0.000585
G11	+	G3	0.059866	0.936916	0.000399
G12	+	G3	0.000216	0.499995	0.000001
G13	+	G3	0.063801	0.942482	0.000428
G14	+	G3	0.009699	0.404734	0.000028
G15	-	G3	-0.016838	0.470888	-0.000056
G16	+	G3	0.000523	0.368734	0.000001
G17	+	G3	0.003616	0.395359	0.000010
G18	+	G3	0.062266	0.953094	0.000422
G19	+	G3	0.019377	0.378425	0.000052
G20	-	G3	-0.004301	0.403832	-0.000012
G21	+	G3	0.024390	0.527942	0.000092
G22	+	G3	0.007087	0.406967	0.000021
G23	-	G3	-0.020574	0.411276	-0.000060
G24	-	G3	-0.003051	0.433834	-0.000009
G25	+	G3	0.004696	0.499243	0.000017
G26	+	G3	0.005240	0.444400	0.000017
G27	+	G3	0.153589	1.000000	0.001093
G28	+	G3	0.017281	0.423148	0.000052
G29	+	G3	0.026287	0.475220	0.000089
G30	+	G3	0.025549	0.488899	0.000089
G31	+	G3	0.001791	0.458734	0.000006
G32	+	G3	0.012054	0.438275	0.000038
G33	+	G3	0.068280	0.861727	0.000419
G34	-	G3	-0.001932	0.323566	-0.000004
G35	+	G3	0.058411	0.931705	0.000387
G36	+	G3	0.038895	0.744160	0.000206
G37	+	G3	0.005851	0.383151	0.000016
G38	-	G3	-0.001778	0.379415	-0.000005
G39	+	G3	0.043903	0.713447	0.000223
G40	-	G3	-0.000671	0.469724	-0.000002
G41	+	G3	0.012655	0.501245	0.000045
G42	+	G3	0.025646	0.560800	0.000102
G43	+	G3	0.001199	0.496815	0.000004
G44	+	G3	0.024696	0.445419	0.000078
G45	+	G3	0.003330	0.397974	0.000009
G46	+	G3	0.024353	0.469164	0.000081
G47	+	G3	0.020902	0.456609	0.000068
G48	+	G3	0.005529	0.500287	0.000020
G49	-	G3	-0.007907	0.417510	-0.000023
G50	+	G3	0.006508	0.381125	0.000018
G51	+	G3	0.027655	0.425291	0.000084
G52	+	G3	0.014339	0.304120	0.000031
G53	+	G3	0.018392	0.385981	0.000051
G54	+	G3	0.026667	0.477313	0.000091
G55	+	G3	0.024278	0.520963	0.000090
G56	-	G3	-0.000686	0.496722	-0.000002
G57	+	G3	0.005775	0.393100	0.000016
G58	+	G3	0.019228	0.495186	0.000068
G59	+	G3	0.012210	0.449970	0.000039
G60	+	G3	0.036998	0.718598	0.000189
G61	+	G3	0.032800	0.665909	0.000155
G62	+	G3	0.025912	0.515000	0.000095
G63	-	G3	-0.000514	0.497146	-0.000002
G64	-	G3	-0.013946	0.411409	-0.000041
G65	+	G3	0.014337	0.306797	0.000031
G66	+	G3	0.031660	0.643157	0.000145
G67	+	G3	0.024491	0.533006	0.000093
G68	+	G3	0.123941	0.999975	0.000882
G69	+	G3	0.030830	0.575942	0.000126
G70	+	G3	0.018523	0.449601	0.000059
G71	+	G3	0.062106	0.953635	0.000421
G72	+	G3	0.000074	0.499572	0.000000
G73	-	G3	-0.017878	0.432365	-0.000055
G74	-	G3	-0.011149	0.428437	-0.000034
G75	+	G3	0.056215	0.876261	0.000351
G76	+	G3	0.009941	0.482970	0.000034
G77	+	G3	0.029151	0.558516	0.000116
G78	+	G3	0.025339	0.461873	0.000083
G79	+	G3	0.009798	0.378331	0.000026
G80	+	G3	0.032173	0.591302	0.000135
G81	+	G3	0.024832	0.463033	0.000082
G82	+	G3	0.048902	0.786377	0.000274
G83	+	G3	0.067038	0.969410	0.000462
G84	+	G3	0.005268	0.419398	0.000016
G85	+	G3	0.007996	0.327320	0.000019
G86	-	G3	-0.004236	0.402232	-0.000012
G87	-	G3	-0.015525	0.481587	-0.000053
G88	+	G3	0.021400	0.518645	0.000079
G89	+	G3	0.043169	0.771744	0.000237
G90	+	G3	0.018600	0.479379	0.000063
G91	+	G3	0.014238	0.471300	0.000048
G92	+	G3	0.005309	0.360202	0.000014
G93	+	G3	0.016624	0.475767	0.000056
G94	+	G3	0.018027	0.434619	0.000056
G95	+	G3	0.003064	0.324200	0.000007
G96	+	G3	0.024974	0.563086	0.000100
G97	+	G3	0.018181	0.392969	0.000051
G98	-	G3	-0.013433	0.372761	-0.000036
G99	-	G3	-0.017521	0.442811	-0.000055
G100	+	G3	0.003354	0.322081	0.000008
Time	-	G4	-0.000030	0.064577	-0.000000
G1	-	G4	-0.001864	0.499608	-0.000007
G2	+	G4	0.001312	0.477211	0.000004
G3	+	G4	0.011666	0.454124	0.000038
G4	-	G4	-0.004158	0.475908	-0.000014
G5	-	G4	-0.000899	0.498900	-0.000003
G6	+	G4	0.009352	0.431583	0.000029
G7	+	G4	0.009519	0.388090	0.000026
G8	-	G4	-0.008756	0.430995	-0.000027
G9	-	G4	-0.002135	0.498804	-0.000008
G10	-	G4	-0.006829	0.388425	-0.000019
G11	+	G4	0.002506	0.391449	0.000007
G12	-	G4	-0.000033	0.499993	-0.000000
G13	-	G4	-0.004722	0.315614	-0.000011
G14	-	G4	-0.001864	0.360495	-0.000005
G15	-	G4	-0.000578	0.376141	-0.000002
G16	+	G4	0.003805	0.359040	0.000010
G17	-	G4	-0.003236	0.382725	-0.000009
G18	-	G4	-0.000594	0.377734	-0.000002
G19	-	G4	-0.014128	0.374685	-0.000038
G20	-	G4	-0.003386	0.391122	-0.000009
G21	+	G4	0.000237	0.376851	0.000001
G22	-	G4	-0.002102	0.376369	-0.000006
G23	-	G4	-0.001445	0.295500	-0.000003
G24	+	G4	0.002072	0.431105	0.000006
G25	-	G4	-0.002567	0.498527	-0.000009
G26	+	G4	0.003260	0.437312	0.000010
G27	-	G4	-0.007048	0.376356	-0.000019
G28	-	G4	-0.004160	0.367644	-0.000011
G29	-	G4	-0.011009	0.416228	-0.000033
G30	+	G4	0.005144	0.323932	0.000012
G31	-	G4	-0.001386	0.456532	-0.000005
G32	+	G4	0.021287	0.635728	0.000096
G33	-	G4	-0.002035	0.277524	-0.000004
G34	+	G4	0.003647	0.304803	0.000008
G35	+	G4	0.016980	0.545572	0.000066
G36	-	G4	-0.004147	0.377903	-0.000011
G37	-	G4	-0.024476	0.537390	-0.000094
G38	-	G4	-0.002460	0.367914	-0.000006
G39	+	G4	0.000220	0.333246	0.000001
G40	-	G4	-0.003163	0.469099	-0.000011
G41	+	G4	0.004932	0.493973	0.000017
G42	-	G4	-0.019955	0.588742	-0.000084
G43	-	G4	-0.003517	0.497573	-0.000012
G44	+	G4	0.004260	0.363198	0.000011
G45	-	G4	-0.002263	0.394895	-0.000006
G46	+	G4	0.004451	0.359973	0.000011
G47	-	G4	-0.018293	0.468364	-0.000061
G48	+	G4	0.001416	0.498780	0.000005
G49	-	G4	-0.002882	0.390203	-0.000008
G50	-	G4	-0.013773	0.458156	-0.000045
G51	+	G4	0.018661	0.400293	0.000053
G52	+	G4	0.035182	0.518769	0.000130
G53	-	G4	-0.005127	0.303096	-0.000011
G54	-	G4	-0.003345	0.296525	-0.000007
G55	+	G4	0.001607	0.390795	0.000004
G56	+	G4	0.003809	0.498050	0.000013
G57	-	G4	-0.002102	0.371800	-0.000006
G58	+	G4	0.002346	0.377027	0.000006
G59	-	G4	-0.003162	0.404093	-0.000009
G60	+	G4	0.006854	0.410597	0.000020
G61	+	G4	0.004083	0.392484	0.000011
G62	+	G4	0.012116	0.425798	0.000037
G63	-	G4	-0.001395	0.497160	-0.000005
G64	+	G4	0.021190	0.486880	0.000073
G65	-	G4	-0.017175	0.380392	-0.000046
G66	-	G4	-0.002797	0.376700	-0.000007
G67	+	G4	0.007608	0.395015	0.000021
G68	+	G4	0.000197	0.386838	0.000001
G69	+	G4	0.015076	0.445808	0.000048
G70	+	G4	0.004352	0.382837	0.000012
G71	-	G4	-0.001879	0.374779	-0.000005
G72	+	G4	0.000355	0.499581	0.000001
G73	-	G4	-0.000664	0.353262	-0.000002
G74	+	G4	0.003128	0.394437	0.000009
G75	+	G4	0.007013	0.419802	0.000021
G76	-	G4	-0.014037	0.495484	-0.000049
G77	+	G4	0.009663	0.378167	0.000026
G78	+	G4	0.019727	0.458469	0.000064
G79	+	G4	0.006921	0.368730	0.000018
G80	+	G4	0.004706	0.429799	0.000014
G81	+	G4	0.013761	0.435063	0.000043
G82	-	G4	-0.003428	0.355539	-0.000009
G83	+	G4	0.000237	0.375471	0.000001
G84	+	G4	0.012611	0.442633	0.000040
G85	-	G4	-0.009895	0.341689	-0.000024
G86	+	G4	0.002187	0.396515	0.000006
G87	-	G4	-0.007983	0.458552	-0.000026
G88	+	G4	0.005033	0.454726	0.000016
G89	+	G4	0.010219	0.438607	0.000032
G90	+	G4	0.004553	0.438478	0.000014
G91	+	G4	0.057335	0.759092	0.000310
G92	+	G4	0.009763	0.377560	0.000026
G93	+	G4	0.011529	0.459445	0.000038
G94	+	G4	0.005025	0.381443	0.000014
G95	+	G4	0.009401	0.340949	0.000023
G96	+	G4	0.001754	0.381250	0.000005
G97	+	G4	0.005738	0.358766	0.000015
G98	-	G4	-0.019890	0.415997	-0.000059
G99	-	G4	-0.009154	0.423318	-0.000028
G100	+	G4	0.026734	0.491568	0.000094
Time	+	G5	0.000002	0.032641	0.000000
G1	+	G5	0.000228	0.499321	0.000001
G2	-	G5	-0.001382	0.477119	-0.000005
G3	+	G5	0.000342	0.372827	0.000001
G4	-	G5	-0.001159	0.473863	-0.000004
G5	+	G5	0.000022	0.498819	0.000000
G6	-	G5	-0.000683	0.384988	-0.000002
G7	+	G5	0.001017	0.356132	0.000003
G8	+	G5	0.001209	0.405323	0.000003
G9	+	G5	0.000152	0.498388	0.000001
G10	+	G5	0.001711	0.366076	0.000004
G11	+	G5	0.000176	0.385921	0.000000
G12	+	G5	0.000019	0.499992	0.000000
G13	+	G5	0.000638	0.301223	0.000001
G14	+	G5	0.001647	0.361512	0.000004
G15	+	G5	0.000336	0.374057	0.000001
G16	+	G5	0.000651	0.349295	0.000002
G17	+	G5	0.000876	0.376667	0.000002
G18	-	G5	-0.000135	0.375620	-0.000000
G19	+	G5	0.001604	0.278881	0.000003
G20	+	G5	0.001114	0.386338	0.000003
G21	+	G5	0.000376	0.373596	0.000001
G22	+	G5	0.000068	0.372049	0.000000
G23	+	G5	0.000354	0.290861	0.000001
G24	+	G5	0.001676	0.429486	0.000005
G25	+	G5	0.000207	0.497968	0.000001
G26	+	G5	0.000896	0.434151	0.000003
G27	+	G5	0.000752	0.348712	0.000002
G28	+	G5	0.000546	0.359546	0.000001
G29	+	G5	0.001460	0.387834	0.000004
G30	+	G5	0.001027	0.308900	0.000002
G31	+	G5	0.002766	0.456485	0.000009
G32	+	G5	0.000055	0.377846	0.000000
G33	+	G5	0.000355	0.273155	0.000001
G34	+	G5	0.000708	0.296426	0.000001
G35	+	G5	0.000664	0.378750	0.000002
G36	+	G5	0.000038	0.366048	0.000000
G37	+	G5	0.000878	0.366556	0.000002
G38	+	G5	0.000447	0.362780	0.000001
G39	-	G5	-0.000441	0.324424	-0.000001
G40	-	G5	-0.000902	0.467620	-0.000003
G41	+	G5	0.000898	0.491750	0.000003
G42	+	G5	0.000096	0.367934	0.000000
G43	+	G5	0.000925	0.496583	0.000003
G44	-	G5	-0.001403	0.357545	-0.000004
G45	+	G5	0.000980	0.390995	0.000003
G46	+	G5	0.000462	0.351205	0.000001
G47	+	G5	0.001134	0.383621	0.000003
G48	+	G5	0.000306	0.498592	0.000001
G49	+	G5	0.000272	0.383553	0.000001
G50	+	G5	0.000347	0.350486	0.000001
G51	+	G5	0.002689	0.301245	0.000006
G52	-	G5	-0.002742	0.270414	-0.000005
G53	+	G5	0.000787	0.289284	0.000002
G54	-	G5	-0.000634	0.287553	-0.000001
G55	-	G5	-0.001084	0.385193	-0.000003
G56	-	G5	-0.000436	0.496547	-0.000002
G57	-	G5	-0.001096	0.369197	-0.000003
G58	+	G5	0.000027	0.372171	0.000000
G59	+	G5	0.000904	0.399315	0.000003
G60	-	G5	-0.000375	0.383441	-0.000001
G61	+	G5	0.000692	0.382430	0.000002
G62	-	G5	-0.000096	0.355693	-0.000000
G63	-	G5	-0.001033	0.497078	-0.000004
G64	-	G5	-0.000875	0.373428	-0.000002
G65	+	G5	0.000203	0.241529	0.000000
G66	+	G5	0.001528	0.375329	0.000004
G67	+	G5	0.000814	0.361608	0.000002
G68	+	G5	0.000818	0.386298	0.000002
G69	-	G5	-0.000351	0.322155	-0.000001
G70	-	G5	-0.001224	0.374150	-0.000003
G71	-	G5	-0.000279	0.370954	-0.000001
G72	+	G5	0.000079	0.499562	0.000000
G73	-	G5	-0.000256	0.349780	-0.000001
G74	+	G5	0.000125	0.387726	0.000000
G75	+	G5	0.000104	0.396256	0.000000
G76	+	G5	0.003071	0.475938	0.000010
G77	+	G5	0.000570	0.326793	0.000001
G78	+	G5	0.001163	0.404378	0.000003
G79	+	G5	0.000483	0.347851	0.000001
G80	+	G5	0.001735	0.423535	0.000005
G81	+	G5	0.000434	0.404212	0.000001
G82	+	G5	0.001239	0.348763	0.000003
G83	+	G5	0.001379	0.377869	0.000004
G84	-	G5	-0.001960	0.411820	-0.000006
